10000481    290.89925    111007.24    1201.0545   0.79056693   -751.69584    2499.1199 
10001000    286.29555    111005.85    448.27486   0.79057685   -776.00922    2423.3599 
10002000    291.67702    111003.16    762.05297   0.79059597   -770.95016    2488.5571 
10003000     288.7013    111000.48    416.89691    0.7906151   -711.47294    2514.7805 
10004000     293.4766    110997.79   -35.752763   0.79063422    -776.8045    2502.8131 
10005000    294.07904    110995.11    734.20059   0.79065334   -795.35506     2490.995 
10006000    298.67811    110992.42    1157.5047   0.79067246   -756.47165    2581.2733 
10007000    294.41348    110989.74    1194.2378   0.79069159   -759.48882    2530.5985 
10008000    292.71347    110987.05    58.985045   0.79071071   -778.54777     2492.542 
10009000    291.10102    110984.37     522.0353   0.79072984   -726.14322    2526.9273 
10010000    289.96518    110981.68   -174.59918   0.79074897   -765.50999    2474.8674 
10011000    295.55017       110979    284.72648   0.79076809   -708.36861    2594.4213 
10012000    294.22256    110976.32    1062.8672   0.79078722   -723.18728    2564.7665 
10013000    296.94924    110973.63    958.51116   0.79080635    -705.4135    2613.0111 
10014000    285.31836    110970.95    836.93112   0.79082548   -619.26947    2569.1794 
10015000     293.7891    110968.26    1275.8141   0.79084461   -696.35954    2586.7504 
10016000    289.40697    110965.58    92.018885   0.79086374   -736.01034     2498.129 
10017000     299.7919    110962.89    572.93557   0.79088287   -735.99778    2614.1938 
10018000    293.95307    110960.21    1105.4362     0.790902   -720.44293    2564.4993 
10019000    290.42165    110957.53      232.817   0.79092113   -780.11318    2465.3653 
10020000    290.77765    110954.84    506.15415   0.79094026   -666.43145    2583.0253 
10021000    295.11954    110952.16     72.78983   0.79095939   -732.97516    2565.0025 
10022000     291.9418    110949.47    901.13453   0.79097853    -702.4605    2560.0057 
10023000    289.78655    110946.79    520.72177   0.79099766    -734.2856    2504.0956 
10024000    291.49979    110944.11    385.80875    0.7910168   -733.24348    2524.2832 
10025000    294.48635    110941.42    326.80327   0.79103593   -704.01589    2586.8858 
10026000    298.56013    110938.74    1022.0175   0.79105507   -742.11561    2594.3108 
10027000     301.3078    110936.06    527.35284    0.7910742   -667.39387    2699.7379 
10028000    298.33709    110933.37     80.32283   0.79109334   -692.61825    2641.3158 
10029000    298.54778    110930.69    123.33463   0.79111248   -701.28876    2634.9997 
10030000    297.85438       110928    557.90548   0.79113162   -813.85254    2514.6871 
10031000    295.16514    110925.32    280.68954   0.79115076   -702.42421     2596.063 
10032000    294.15342    110922.64   -82.697762    0.7911699   -736.50851    2550.6727 
10033000      298.953    110919.95    188.47205   0.79118904   -727.80548    2613.0113 
10034000     291.3625    110917.27    -265.4868   0.79120818   -732.03966    2523.9529 
10035000    294.80066    110914.59    618.08311   0.79122732   -731.78205    2562.6321 
10036000    296.02305     110911.9    670.80016   0.79124646   -838.60446    2469.4699 
10037000    294.69906    110909.22    -100.1349    0.7912656   -754.40805    2538.8707 
10038000    291.89937    110906.54    600.28202   0.79128475   -637.25908     2624.733 
10039000    292.02286    110903.85    46.584111   0.79130389   -741.99683    2521.3753 
10040000    288.47728    110901.17   -208.33905   0.79132304   -753.73856    2470.0115 
10041000    289.33233    110898.49    514.50126   0.79134218   -743.51032    2489.7949 
10042000    291.30215    110895.81   -359.43677   0.79136133   -730.55039    2524.7677 
10043000    295.71738    110893.12    317.29683   0.79138047   -731.93687    2572.7216 
10044000    299.13777    110890.44   -119.36361   0.79139962   -761.76695    2581.1146 
10045000    295.24565    110887.76    1071.9233   0.79141877   -733.15549    2566.2314 
10046000    291.30386    110885.07    -373.9914   0.79143792   -733.22145    2522.1157 
10047000    295.27145    110882.39   -69.887628   0.79145707   -663.62902    2636.0463 
