   62000        62000    297.23195       107143    838.58075   0.81907956   -904.44422    2417.1398    423.33049    816.87347    1275.5383   -290.40752    159.86168   -40.432335    297.23195 
   63000        63000    291.85482       107143    165.79001   0.81907956   -947.92907    2313.5651    -276.6229   -127.09312    901.08605   -272.53395   -265.44778   -319.77858    291.85482 
   64000        64000    293.44672       107143   -748.41882   0.81907956   -861.65651    2417.6272    71.054706   -1730.9154   -585.39573    2.7432809    -81.79712   -39.852236    293.44672 
   65000        65000    295.38787       107143   -19.586969   0.81907956   -933.00705    2367.9691   -118.94953    582.06797   -521.87935   -274.39107   -43.930386    -686.1713    295.38787 
   66000        66000     289.5339       107143    292.57526   0.81907956   -875.42592    2360.1318   -159.97515    262.53468    775.16625   -373.18879    444.23651    437.48071     289.5339 
   67000        67000    296.15929       107143   -82.483879   0.81907956   -863.02239    2446.5745   -782.43251    32.699238    502.28163   -194.93859    178.99846    277.24634    296.15929 
   68000        68000    293.69147       107143    -8.118134   0.81907956   -866.47779     2415.541    875.72496   -168.93868   -731.14068   -241.61874    192.79216    338.78256    293.69147 
   69000        69000    289.48484       107143    172.68019   0.81907956   -909.62883    2325.3807    311.10997    340.18321   -133.25261   -455.51528    93.325529    7.7179072    289.48484 
   70000        70000    299.99529       107143     -183.741   0.81907956   -904.46798    2447.9965   -635.96791    116.71646   -31.971543   -747.88635   -178.14013     166.4807    299.99529 
   71000        71000    295.68968       107143    199.64619   0.81907956   -993.80094    2310.5481    88.625216   -373.22566    883.53903   -578.77666    443.05147    777.36299    295.68968 
   72000        72000    295.51725       107143   -113.63882   0.81907956   -898.82517    2403.5969   -8.7917625   -369.54137     37.41666   -117.05835    271.78909    118.54067    295.51725 
   73000        73000    289.67364       107143    902.87067   0.81907956   -956.32194    2280.7975     719.5508    1261.2518     727.8094   -156.35158   -51.722411     309.9668    289.67364 
   74000        74000    283.21328       107143     622.5919   0.81907956   -885.96548    2278.9591    638.57016    968.31597    260.88958   -114.85437   -742.20439   -316.87496    283.21328 
   75000        75000    302.54335       107143    436.73954   0.81907956   -968.48248    2412.4567    793.21836    383.15568    133.84457   -446.98215    76.066212    414.71581    302.54335 
   76000        76000    294.88696       107143   -695.31698   0.81907956   -900.88771    2394.4908   -1423.2323   -516.57243   -146.14621   -475.53884    94.888079    45.178111    294.88696 
   77000        77000    291.52564       107143    492.61474   0.81907956   -941.88187    2315.9338     344.4065     278.6331    854.80462   -611.16382    -278.2009   -224.61038    291.52564 
