# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
11151000 -98.1586 -96.8187 237.779 -147.155 78.522 -81.254 14.2674
11152000 -27.7123 71.13 276.04 -159.315 103.419 -96.7108 106.486
11153000 167.719 304.063 265.612 -105.068 -21.1645 4.39088 245.798
11154000 176.542 94.7697 185.215 -65.2788 -93.4558 8.77636 152.176
11155000 146.689 153.161 135.258 -3.61839 46.3548 36.3097 145.036
11156000 211.284 176.125 274.059 -31.9719 10.4445 -51.754 220.489
11157000 252.976 260.171 398.776 -65.5589 -26.5451 -47.7921 303.975
11158000 41.4107 77.8369 242.988 -77.7751 -8.83576 -40.7917 120.745
11159000 7.25033 -16.9656 194.664 -114.264 16.1271 -130.345 61.6496
11160000 105.916 -41.3234 205.883 -48.7755 -15.0377 -110.726 90.1586
11161000 -18.3281 -65.2613 107.263 -66.6393 37.8326 -132.702 7.89131
11162000 59.4105 43.9913 66.9106 -144.023 27.5975 -13.9095 56.7708
11163000 130.214 40.6441 73.395 -118.963 96.0233 16.639 81.4176
11164000 82.4121 75.28 124.295 -183.977 66.5162 -19.5239 93.9958
11165000 105.622 31.112 100.422 -167.498 92.6761 -162.084 79.0519
11166000 384.591 244.769 232.188 -151.508 68.7905 -135.244 287.183
11167000 341.263 145.823 220.338 -45.099 84.5677 -47.4147 235.808
11168000 146.299 69.7002 236.725 -50.1805 167.08 -74.3502 150.908
11169000 173.302 16.3737 275.785 -32.499 -14.673 -34.9576 155.154
11170000 228.977 -1.3075 357.821 6.96976 16.5698 -24.9577 195.163
11171000 353.185 112.048 211.54 -79.2565 71.8347 -24.5063 225.591
11172000 146.865 117.028 285.797 -28.0568 -46.2809 20.2119 183.23
11173000 339.216 310.204 230.166 -47.3838 5.96855 -73.4206 293.195
11174000 209.563 127.727 136.765 -25.9992 -81.2863 -137.931 158.018
11175000 216.789 29.2727 150.221 -45.4969 -53.0782 -133.466 132.094
11176000 288.237 100.51 215.774 -108.727 32.0099 -153.977 201.507
11177000 187.275 156.916 170.53 -32.1203 -39.4879 -111.741 171.574
11178000 36.6506 65.2413 116.278 56.5757 46.6579 -198.648 72.7232
11179000 138.994 108.671 124.006 -9.69143 -37.0929 -214.709 123.89
11180000 75.6163 -58.5478 48.6593 39.9304 -13.2635 -196.955 21.9093
11181000 101.122 91.0642 191.783 62.4558 131.227 -205.868 127.99
11182000 345.522 10.9788 78.0873 19.5672 -68.0119 -183.948 144.863
11183000 268.432 46.4865 102.046 -92.3235 34.0274 -134.109 138.988
11184000 148.826 -119.792 78.2508 -16.8127 30.4263 -107.173 35.7618
11185000 41.8686 -42.4484 -38.6857 71.6958 16.2755 -155.344 -13.0885
11186000 173.489 107.706 178.577 4.02224 43.3696 -65.7142 153.257
11187000 44.6062 77.4305 129.925 -43.8369 26.6078 -132.803 83.9872
11188000 -23.3371 -89.9765 76.417 -36.5419 88.8955 -23.4215 -12.2989
11189000 153.659 102.059 79.6214 -52.3038 1.48373 -155.754 111.78
11190000 309.652 172.032 218.915 -31.4393 52.9223 -152.911 233.533
11191000 223.942 12.6747 193.547 -38.4677 41.4675 -61.3019 143.388
11192000 378.343 194.843 198.291 -137.522 121.92 -25.959 257.159
11193000 49.3945 302.104 294.722 -105.323 118.18 21.379 215.407
11194000 51.2521 209.076 150.869 -0.481925 10.558 17.3486 137.066
11195000 100.385 199.804 99.2608 -114.789 85.1439 2.33105 133.15
11196000 -13.6076 -70.1678 53.7302 20.1695 -12.795 -54.1149 -10.0151
11197000 69.1309 158.202 -43.7183 21.7527 62.7871 -98.6536 61.2049
11198000 145.368 244.749 15.847 105.274 49.1132 -22.768 135.321
11199000 50.3465 108.418 96.7479 25.7411 78.7116 -66.0755 85.1709
11200000 86.859 94.1059 128.706 37.9801 68.6951 -73.4506 103.224
11201000 -37.6824 143.659 166.143 -63.281 41.1062 -109.583 90.7065
11202000 -11.2614 113.083 59.3683 -123.622 52.413 -142.506 53.7299
11203000 118.37 303.056 400.586 -32.0345 118.803 -6.72068 274.004
11204000 208.909 172.189 233.236 37.6869 93.6261 -126.797 204.778
11205000 285.507 217.069 266.33 14.5486 99.6392 -71.4983 256.302
11206000 162.857 333.087 67.7683 60.4313 42.6306 28.7882 187.904
11207000 249.209 264.544 207.848 50.5268 109.697 -16.8669 240.534
11208000 256.276 410.63 143.78 18.2769 -10.3483 -53.5053 270.229
11209000 373.197 379.639 137.594 -11.5544 88.4191 -108.548 296.81
11210000 209.188 465.609 246.319 -36.1361 42.343 -120.066 307.038
11211000 417.53 242.893 156.909 -35.6289 145.818 -141.357 272.444
11212000 238.141 249.954 180.986 122.82 89.7342 -45.0314 223.027
11213000 136.884 122.306 192.204 55.2174 128.745 -119.272 150.464
11214000 146.239 232.344 227.998 58.8591 22.5597 -146.759 202.193
11215000 103.962 126.754 300.416 6.60067 45.6911 -79.3842 177.044
11216000 340.522 194.361 346.977 29.7978 27.7045 -144.233 293.953
11217000 182.522 1.7818 294.699 55.593 -15.3771 -5.44741 159.668
11218000 90.893 78.983 283.566 -2.19527 2.47683 -14.1062 151.147
11219000 393.739 291.091 315.726 21.8186 -83.4672 -20.4447 333.518
11220000 319.954 190.007 191.284 101.533 90.0837 -94.6056 233.748
11221000 134.337 182.735 236.831 161.043 102.972 -34.0397 184.635
11222000 58.0659 194.635 181.51 -17.9702 -28.0405 73.7638 144.737
11223000 63.0442 104.336 239.262 59.7524 -4.31596 -11.776 135.547
11224000 161.056 120.229 279.544 82.2608 6.30323 13.3594 186.943
11225000 379.141 190.714 177.063 -43.6913 103.256 -54.2701 248.972
11226000 339.119 311.141 222.481 -111.985 43.222 -51.319 290.913
11227000 116.777 294.563 188.394 54.2315 26.2702 -72.679 199.911
11228000 197.679 219.433 143.103 48.5917 49.1517 -46.8463 186.738
11229000 115.358 59.1528 163.264 36.7977 1.41121 -0.869015 112.592
11230000 223.859 226.871 285.492 114.065 65.2625 -17.2202 245.407
11231000 199.47 151.154 291.785 -95.5782 24.979 -57.035 214.136
11232000 297.744 211.088 153.446 -9.94149 43.253 -85.9812 220.759
11233000 166.906 202.794 253.845 22.4381 177.106 -139.871 207.849
11234000 369.401 72.1656 283.117 -8.62608 -27.9009 -59.6078 241.561
11235000 294.392 327.083 230.211 -87.0688 -27.8631 -0.256048 283.896
11236000 308.911 380.893 333.165 -23.2708 35.1886 -22.9283 340.99
11237000 260.437 268.867 261.947 11.4067 43.8276 -58.7865 263.75
11238000 264.84 298.861 363.879 -10.2535 -10.7067 -36.8302 309.193
11239000 148.037 215.286 279.581 28.8045 15.3902 -132.071 214.301
11240000 147.041 217.924 357.807 1.2595 8.57103 -24.9766 240.924
11241000 109.853 255.425 309.038 111.56 -27.7472 -28.0797 224.772
11242000 258.01 169.174 216.833 30.8724 55.9188 -120.757 214.672
11243000 56.0653 74.5631 67.759 17.3614 71.2424 -109.911 66.1291
11244000 219.806 64.6113 46.1112 39.7249 -15.7126 12.5294 110.176
11245000 333.725 121.517 161.922 -34.6744 39.546 -32.7998 205.721
11246000 233.958 186.435 91.2774 27.7237 0.12758 -74.1917 170.557
11247000 131.007 32.1757 27.2786 -6.23904 -11.7498 -27.6278 63.4871
11248000 197.905 98.8508 151.528 -18.3224 -55.984 57.2893 149.428
11249000 274.957 177.203 251.441 88.1305 120.653 3.27394 234.534
11250000 276.773 215.746 178.765 -78.7771 114.698 28.4341 223.761
11251000 141.243 271.29 177.17 -9.82223 84.1778 -37.4642 196.568
11252000 281.6 134.094 200.546 -184.787 95.5462 23.4872 205.413
11253000 285.738 119.444 73.0223 -45.2323 98.3277 -6.78374 159.401
11254000 371.453 94.9023 203.577 -67.8403 12.9279 -31.6179 223.311
11255000 451.136 113.952 232.722 66.7791 56.0629 -100.28 265.937
11256000 520.066 257.852 280.467 82.3295 -65.3394 -28.6813 352.795
11257000 336.221 323.067 343.174 -19.664 23.6951 -59.3375 334.154
11258000 216.304 282.157 355.351 150.183 34.5591 -93.0551 284.604
11259000 322.976 475.483 329.497 29.5675 12.2415 -75.4524 375.985
11260000 320.598 336.062 167.736 24.1334 3.54762 -48.6052 274.799
11261000 343.538 222.44 294.869 0.705004 -69.4249 34.3858 286.949
11262000 140.7 241.691 243.454 85.9158 -81.4562 -80.4599 208.615
11263000 343.447 196.47 384.462 44.9615 -189.395 -88.8531 308.126
11264000 151.009 35.947 143.407 56.4554 -47.4104 -32.081 110.121
11265000 347.565 198.472 222.497 6.1273 15.1605 -0.56283 256.178
11266000 299.545 253.392 253.018 24.3448 44.9305 -52.4737 268.652
11267000 111.154 363.392 143.837 -78.4405 28.128 -139.469 206.128
11268000 96.1891 315.905 391.987 79.921 -16.3657 -108.871 268.027
11269000 241.456 311.127 258.321 -31.0667 -39.7594 -34.6865 270.302
11270000 284.948 223.24 190.632 -65.7066 -33.8531 -58.1055 232.94
11271000 77.9677 344.861 297.443 26.8639 0.747679 -13.4278 240.091
11272000 125.275 132.07 261.066 -19.1862 -102.777 -50.3932 172.804
11273000 184.531 70.4662 222.328 23.4698 -90.9977 25.3192 159.108
11274000 68.3384 282.501 274.607 57.6282 -104.929 -79.5609 208.482
11275000 156.274 296.167 264.05 29.2399 -143.585 -37.2204 238.831
11276000 247.872 244.253 475.336 2.69938 -110.575 -77.0164 322.487
11277000 328.023 403.729 302.532 99.7282 52.17 -162.459 344.761
11278000 256.657 149.731 329.423 101.096 9.46134 -85.9358 245.271
11279000 249.541 162.536 236.519 11.7393 -6.49269 2.31611 216.199
11280000 201.703 48.2584 201.09 -72.437 -47.953 -10.2343 150.35
11281000 246.334 182.121 176.95 13.7899 -8.16583 29.6118 201.802
11282000 105.253 231.683 178.367 -99.4865 -44.6562 -82.1056 171.768
11283000 146.698 214.21 298.783 -141.249 -56.7902 -13.7005 219.897
11284000 84.7545 102.55 170.107 -76.7536 -186.657 -54.0319 119.137
11285000 283.009 240.585 292.179 -33.2169 -87.4529 -80.5399 271.925
11286000 310.02 125.587 347.96 22.2797 -2.55202 7.38541 261.189
11287000 156.524 61.1455 83.0789 -59.1639 -53.3645 77.3776 100.25
11288000 230.054 183.7 351.334 -61.8427 -64.9192 -40.193 255.03
11289000 73.8242 190.995 233.676 -50.1168 6.50715 -6.87817 166.165
11290000 333.717 218.701 316.788 74.2899 -30.5657 -36.9284 289.736
11291000 409.474 159.236 295.97 -48.9489 -117.126 -80.6007 288.227
11292000 161.422 164.164 372.546 -47.0995 -46.676 -39.103 232.71
11293000 373.696 117.795 333.533 -151.673 -99.2509 -83.1418 275.008
11294000 457.036 231.562 337.393 -76.6363 -84.099 -46.3023 341.997
11295000 379.59 348.816 488.5 -15.0905 -163.458 15.0947 405.635
11296000 396.916 386.061 292.735 -20.8701 -50.8628 68.3882 358.571
11297000 436.308 518.756 309.578 -20.3165 -46.1454 -72.2124 421.547
11298000 209.431 300.152 163.829 -37.0984 -129.387 -63.36 224.471
11299000 103.963 266.099 144.948 17.3702 8.01489 -15.0021 171.67
11300000 208.391 280.383 247.104 34.8061 -76.2457 -13.0927 245.293
11301000 198.2 250.48 205.368 136.619 -75.9656 -81.9657 218.016
11302000 260.416 418.202 355.878 88.6971 -23.8087 -37.0986 344.832
11303000 62.4905 74.3095 85.0348 6.44036 -2.57485 78.2002 73.9449
11304000 277.943 416.641 263.179 -28.2671 0.435595 -27.3416 319.254
11305000 191.102 337.861 216.405 -67.2113 47.3521 -63.6142 248.456
11306000 123.198 48.4532 166.896 69.136 36.9892 28.4311 112.849
11307000 236.828 350.025 214.881 55.557 29.1962 24.061 267.244
11308000 422.658 306.973 554.14 137.539 54.9848 -20.7639 427.924
11309000 414.829 463.258 487.368 2.70232 -42.9156 73.4711 455.152
11310000 266.208 361.523 465.966 10.0631 2.66177 -92.5661 364.566
11311000 240.626 407.261 289.101 -7.97744 11.3189 -23.4303 312.33
11312000 321.459 301.28 102.52 45.1821 37.7143 -35.1012 241.753
11313000 422.771 161.537 341.195 -3.98785 5.28576 72.5974 308.501
11314000 462.64 313.99 313.887 20.0836 -25.9241 -22.2605 363.506
11315000 514.845 337.615 279.983 69.121 -134.231 -5.18848 377.481
11316000 538.481 294.016 236.983 118.095 -88.193 88.8416 356.494
11317000 506.71 624.547 301.556 73.356 -105.607 -79.5672 477.605
11318000 360.098 249.391 578.543 97.7991 26.1902 72.0527 396.01
11319000 448.393 261.453 325.778 26.0036 -62.9887 151.41 345.208
11320000 288.295 409.488 343.22 26.1916 -23.0362 63.7471 347.001
11321000 394.223 350.938 512.579 -65.5697 -33.8029 105.372 419.247
11322000 493.651 255.552 260.845 -61.0326 -79.4916 -50.7652 336.683
11323000 421.031 245.25 342.278 21.4016 -174.413 -44.2838 336.186
11324000 451.596 438.845 396.292 3.3381 -140.303 56.4411 428.911
11325000 270.506 232.695 345.512 2.63132 -113.273 31.9751 282.904
11326000 333.179 309.616 517.466 -47.6962 -107.491 84.4232 386.754
11327000 219.223 330.044 306.475 -6.91616 -98.4336 -7.52274 285.247
11328000 462.782 532.65 479.073 -31.5321 -135.818 85.9846 491.502
11329000 485.442 596.212 545.337 -9.62487 -37.7329 46.1418 542.33
11330000 345.203 378.722 585.994 5.50378 -43.0694 62.3587 436.64
11331000 269.299 287.032 665.328 28.347 -16.1728 113.092 407.22
11332000 481.065 491.715 626.873 -12.6904 -43.2779 103.183 533.218
11333000 544.843 278.322 649.755 -32.6632 -57.2427 72.5343 490.973
11334000 423.428 304.754 410.974 -67.7924 -72.4463 50.0923 379.719
11335000 410.573 480.471 631.606 -37.902 -56.4802 27.327 507.55
11336000 460.867 516.387 502.18 9.686 -104.072 69.5602 493.145
11337000 528.915 344.49 451.111 -0.678672 -46.2742 2.03084 441.505
11338000 461.49 344.691 485.443 46.7282 -142.256 76.517 430.541
11339000 379.562 226.689 463.919 -20.7977 -123.668 -32.4479 356.723
11340000 408.245 327.562 547.226 9.12235 -25.0051 48.6993 427.678
11341000 436.079 402.214 545.239 -71.3297 -46.2961 29.8068 461.177
11342000 350.969 382.672 572.61 -1.75114 -56.3689 24.7598 435.417
11343000 365.329 483.265 500.218 19.4545 -25.291 -33.8611 449.604
11344000 432.354 311.947 457.744 62.6906 -75.4212 53.9832 400.682
11345000 359.751 359.672 252.356 -50.9694 -84.4999 153.967 323.926
11346000 382.834 168.305 406.935 -55.3816 -100.422 66.25 319.358
11347000 520.677 425.095 528.85 -24.266 -170.202 136.609 491.541
11348000 461.584 491.614 436.086 -114.02 -139.619 60.0807 463.095
11349000 416.967 286.723 504.822 -61.4587 -138.971 -26.7098 402.837
11350000 399.741 416.506 399.896 -92.0364 -195.984 78.7473 405.381
11351000 477.775 321.514 279.397 -10.5617 -31.9222 152.433 359.562
11352000 478.578 423.612 419.24 75.186 -2.81481 66.4525 440.477
11353000 313.224 168.362 376.053 -2.68395 -101.123 69.9676 285.88
11354000 220.083 287.597 352.429 169.952 -155.835 87.8637 286.703
11355000 34.5472 227.272 293.874 90.0059 39.895 61.4479 185.231
11356000 201.526 340.922 290.853 121.362 -9.94213 90.8987 277.767
11357000 276.72 369.342 315.526 16.6725 -90.7109 -0.327457 320.529
11358000 210.336 362.966 403.88 -58.3965 37.964 133.162 325.727
11359000 230.973 339.466 400.659 -14.516 -58.2249 132.149 323.7
