# Time-averaged data for fix state_variables
# TimeStep c_thermo_temp v_vol v_rho v_etotal v_a v_b v_c
132000 308.462 1.90445e+07 0.00384373 4732.3 267.048 267.048 267.048
133000 311.148 1.90397e+07 0.00384471 4745.95 267.026 267.026 267.026
134000 314.443 1.90349e+07 0.00384568 4797.12 267.003 267.003 267.003
135000 309.414 1.90301e+07 0.00384665 4697.34 266.981 266.981 266.981
136000 310.942 1.90252e+07 0.00384762 4770.56 266.958 266.958 266.958
137000 311.68 1.90204e+07 0.00384859 4789.21 266.936 266.936 266.936
138000 312.129 1.90156e+07 0.00384957 4804.63 266.913 266.913 266.913
139000 311.293 1.90108e+07 0.00385054 4809.15 266.891 266.891 266.891
140000 311.428 1.9006e+07 0.00385151 4772.94 266.868 266.868 266.868
141000 309.309 1.90012e+07 0.00385249 4745.07 266.846 266.846 266.846
142000 309.232 1.89964e+07 0.00385346 4745.73 266.823 266.823 266.823
143000 310.688 1.89916e+07 0.00385444 4772.62 266.801 266.801 266.801
144000 309.06 1.89868e+07 0.00385541 4738.48 266.778 266.778 266.778
145000 311.548 1.8982e+07 0.00385639 4763.99 266.756 266.756 266.756
146000 308.985 1.89772e+07 0.00385736 4765.04 266.733 266.733 266.733
147000 310.844 1.89724e+07 0.00385834 4774.89 266.711 266.711 266.711
148000 309.135 1.89676e+07 0.00385932 4728 266.688 266.688 266.688
149000 311.279 1.89628e+07 0.00386029 4789.88 266.666 266.666 266.666
150000 311.386 1.8958e+07 0.00386127 4774.05 266.643 266.643 266.643
151000 309.863 1.89532e+07 0.00386225 4728.58 266.621 266.621 266.621
152000 309.258 1.89484e+07 0.00386322 4711.84 266.598 266.598 266.598
153000 314.039 1.89436e+07 0.0038642 4821.46 266.576 266.576 266.576
154000 308.931 1.89388e+07 0.00386518 4776.08 266.553 266.553 266.553
155000 312.87 1.8934e+07 0.00386616 4831.51 266.531 266.531 266.531
156000 312.49 1.89292e+07 0.00386714 4828.27 266.508 266.508 266.508
157000 309.295 1.89244e+07 0.00386812 4778.13 266.486 266.486 266.486
158000 309.237 1.89197e+07 0.0038691 4747.11 266.463 266.463 266.463
159000 310.753 1.89149e+07 0.00387008 4793.56 266.441 266.441 266.441
160000 309.01 1.89101e+07 0.00387106 4752.76 266.419 266.419 266.419
161000 310.991 1.89053e+07 0.00387204 4797.64 266.396 266.396 266.396
162000 310.713 1.89005e+07 0.00387302 4776.5 266.374 266.374 266.374
163000 310.89 1.88957e+07 0.003874 4758.36 266.351 266.351 266.351
164000 310.387 1.88909e+07 0.00387498 4744.35 266.329 266.329 266.329
165000 309.545 1.88861e+07 0.00387596 4729.4 266.306 266.306 266.306
166000 311.34 1.88814e+07 0.00387694 4784.96 266.284 266.284 266.284
167000 310.282 1.88766e+07 0.00387793 4749.12 266.261 266.261 266.261
168000 311.945 1.88718e+07 0.00387891 4779.02 266.239 266.239 266.239
169000 308.065 1.8867e+07 0.00387989 4705.07 266.216 266.216 266.216
170000 310.624 1.88622e+07 0.00388088 4797.27 266.194 266.194 266.194
171000 312.542 1.88574e+07 0.00388186 4832.59 266.171 266.171 266.171
172000 310.99 1.88527e+07 0.00388284 4819.62 266.149 266.149 266.149
173000 312.227 1.88479e+07 0.00388383 4831.55 266.126 266.126 266.126
174000 308.749 1.88431e+07 0.00388481 4739.67 266.104 266.104 266.104
175000 311.613 1.88383e+07 0.0038858 4790.93 266.081 266.081 266.081
176000 310.023 1.88335e+07 0.00388678 4758.8 266.059 266.059 266.059
177000 311.276 1.88288e+07 0.00388777 4784.06 266.036 266.036 266.036
178000 311.366 1.8824e+07 0.00388876 4772.3 266.014 266.014 266.014
179000 313.132 1.88192e+07 0.00388974 4790.99 265.991 265.991 265.991
180000 310.466 1.88145e+07 0.00389073 4756.55 265.969 265.969 265.969
181000 310.117 1.88097e+07 0.00389172 4749.86 265.946 265.946 265.946
182000 309.326 1.88049e+07 0.0038927 4726.21 265.924 265.924 265.924
183000 311.807 1.88001e+07 0.00389369 4765.83 265.901 265.901 265.901
184000 311.726 1.87954e+07 0.00389468 4788.5 265.879 265.879 265.879
185000 313.909 1.87906e+07 0.00389567 4836.27 265.856 265.856 265.856
186000 312.147 1.87858e+07 0.00389666 4800.44 265.834 265.834 265.834
187000 311.53 1.87811e+07 0.00389765 4805.35 265.811 265.811 265.811
188000 312.724 1.87763e+07 0.00389864 4837.36 265.789 265.789 265.789
189000 313.066 1.87715e+07 0.00389963 4812.8 265.766 265.766 265.766
190000 312.228 1.87668e+07 0.00390062 4775.14 265.744 265.744 265.744
191000 310.38 1.8762e+07 0.00390161 4738.79 265.721 265.721 265.721
192000 308.654 1.87572e+07 0.0039026 4744.92 265.699 265.699 265.699
193000 313.004 1.87525e+07 0.00390359 4797.01 265.676 265.676 265.676
194000 308.823 1.87477e+07 0.00390458 4745.49 265.654 265.654 265.654
195000 310.317 1.87429e+07 0.00390557 4749.35 265.631 265.631 265.631
196000 311.035 1.87382e+07 0.00390657 4789.37 265.609 265.609 265.609
197000 313.635 1.87334e+07 0.00390756 4801.93 265.586 265.586 265.586
198000 311.373 1.87287e+07 0.00390855 4792.07 265.564 265.564 265.564
199000 310.943 1.87239e+07 0.00390954 4778.65 265.541 265.541 265.541
200000 312.63 1.87192e+07 0.00391054 4804.81 265.519 265.519 265.519
201000 311.211 1.87144e+07 0.00391153 4764.38 265.496 265.496 265.496
202000 311.588 1.87096e+07 0.00391253 4795.55 265.474 265.474 265.474
203000 310.729 1.87049e+07 0.00391352 4771.41 265.451 265.451 265.451
204000 310.363 1.87001e+07 0.00391452 4750.82 265.429 265.429 265.429
205000 308.968 1.86954e+07 0.00391551 4736.75 265.406 265.406 265.406
206000 311.069 1.86906e+07 0.00391651 4795.69 265.384 265.384 265.384
207000 311.608 1.86859e+07 0.0039175 4799.13 265.361 265.361 265.361
208000 310.623 1.86811e+07 0.0039185 4753.21 265.339 265.339 265.339
209000 311.028 1.86764e+07 0.0039195 4785.63 265.316 265.316 265.316
210000 312.574 1.86716e+07 0.00392049 4838.08 265.294 265.294 265.294
211000 314.125 1.86669e+07 0.00392149 4831.8 265.271 265.271 265.271
212000 312.229 1.86621e+07 0.00392249 4806.91 265.249 265.249 265.249
213000 310.824 1.86574e+07 0.00392348 4772.24 265.226 265.226 265.226
214000 311.833 1.86526e+07 0.00392448 4765.19 265.204 265.204 265.204
215000 310.602 1.86479e+07 0.00392548 4759.72 265.182 265.182 265.182
216000 311.098 1.86431e+07 0.00392648 4804.48 265.159 265.159 265.159
217000 311.007 1.86384e+07 0.00392748 4775.01 265.137 265.137 265.137
218000 313.537 1.86337e+07 0.00392848 4828.5 265.114 265.114 265.114
219000 310.196 1.86289e+07 0.00392948 4773.26 265.092 265.092 265.092
220000 309.32 1.86242e+07 0.00393048 4762.14 265.069 265.069 265.069
221000 312.625 1.86194e+07 0.00393148 4830.29 265.047 265.047 265.047
222000 311.36 1.86147e+07 0.00393248 4780.71 265.024 265.024 265.024
223000 313.6 1.861e+07 0.00393348 4832.71 265.002 265.002 265.002
224000 310.207 1.86052e+07 0.00393448 4818.72 264.979 264.979 264.979
225000 310.853 1.86005e+07 0.00393549 4788.14 264.957 264.957 264.957
226000 309.796 1.85957e+07 0.00393649 4768.88 264.934 264.934 264.934
227000 310.659 1.8591e+07 0.00393749 4735.51 264.912 264.912 264.912
228000 312.901 1.85863e+07 0.00393849 4794.58 264.889 264.889 264.889
229000 310.43 1.85815e+07 0.0039395 4764.69 264.867 264.867 264.867
230000 312.606 1.85768e+07 0.0039405 4833.51 264.844 264.844 264.844
231000 310.88 1.85721e+07 0.00394151 4769.21 264.822 264.822 264.822
232000 311.126 1.85673e+07 0.00394251 4792.73 264.799 264.799 264.799
233000 313.127 1.85626e+07 0.00394352 4809.33 264.777 264.777 264.777
234000 311.528 1.85579e+07 0.00394452 4797.67 264.754 264.754 264.754
235000 310.82 1.85532e+07 0.00394553 4750.83 264.732 264.732 264.732
236000 310.94 1.85484e+07 0.00394653 4762.07 264.709 264.709 264.709
237000 311.254 1.85437e+07 0.00394754 4759.32 264.687 264.687 264.687
238000 312.85 1.8539e+07 0.00394854 4808.39 264.664 264.664 264.664
239000 312.926 1.85342e+07 0.00394955 4814.99 264.642 264.642 264.642
240000 314.02 1.85295e+07 0.00395056 4826.21 264.619 264.619 264.619
241000 313.481 1.85248e+07 0.00395157 4816.38 264.597 264.597 264.597
242000 310.964 1.85201e+07 0.00395257 4777.02 264.574 264.574 264.574
243000 312.957 1.85154e+07 0.00395358 4832.17 264.552 264.552 264.552
244000 313.616 1.85106e+07 0.00395459 4852.6 264.529 264.529 264.529
245000 311.053 1.85059e+07 0.0039556 4823.16 264.507 264.507 264.507
246000 310.42 1.85012e+07 0.00395661 4804.98 264.484 264.484 264.484
247000 310.445 1.84965e+07 0.00395762 4780.56 264.462 264.462 264.462
248000 311.006 1.84917e+07 0.00395863 4780.92 264.439 264.439 264.439
249000 311.936 1.8487e+07 0.00395964 4816.24 264.417 264.417 264.417
250000 311.996 1.84823e+07 0.00396065 4820.65 264.394 264.394 264.394
251000 310.787 1.84776e+07 0.00396166 4776.75 264.372 264.372 264.372
252000 310.405 1.84729e+07 0.00396267 4768.31 264.349 264.349 264.349
253000 312.066 1.84682e+07 0.00396368 4817.62 264.327 264.327 264.327
254000 313.664 1.84635e+07 0.00396469 4834.85 264.304 264.304 264.304
255000 310.706 1.84587e+07 0.00396571 4795.46 264.282 264.282 264.282
256000 312.464 1.8454e+07 0.00396672 4813.81 264.259 264.259 264.259
257000 312.453 1.84493e+07 0.00396773 4844.98 264.237 264.237 264.237
258000 312.786 1.84446e+07 0.00396875 4834.24 264.214 264.214 264.214
259000 313.429 1.84399e+07 0.00396976 4853.95 264.192 264.192 264.192
260000 308.964 1.84352e+07 0.00397077 4756.47 264.169 264.169 264.169
261000 308.345 1.84305e+07 0.00397179 4715.33 264.147 264.147 264.147
262000 310.118 1.84258e+07 0.0039728 4762.73 264.124 264.124 264.124
263000 312.606 1.84211e+07 0.00397382 4800.74 264.102 264.102 264.102
264000 311.35 1.84164e+07 0.00397483 4801.86 264.079 264.079 264.079
265000 313.553 1.84117e+07 0.00397585 4827.73 264.057 264.057 264.057
266000 310.753 1.8407e+07 0.00397686 4792.92 264.034 264.034 264.034
267000 309.71 1.84022e+07 0.00397788 4759.74 264.012 264.012 264.012
268000 311.975 1.83975e+07 0.0039789 4838.06 263.989 263.989 263.989
269000 311.185 1.83928e+07 0.00397992 4790.13 263.967 263.967 263.967
270000 309.514 1.83881e+07 0.00398093 4759.01 263.945 263.945 263.945
271000 313.06 1.83834e+07 0.00398195 4835.44 263.922 263.922 263.922
272000 311.874 1.83787e+07 0.00398297 4827.5 263.9 263.9 263.9
273000 313.084 1.8374e+07 0.00398399 4843.39 263.877 263.877 263.877
274000 310.438 1.83693e+07 0.00398501 4764.54 263.855 263.855 263.855
275000 311.867 1.83646e+07 0.00398603 4801.84 263.832 263.832 263.832
276000 312.404 1.836e+07 0.00398704 4799.48 263.81 263.81 263.81
277000 311.683 1.83553e+07 0.00398806 4795.35 263.787 263.787 263.787
278000 313.033 1.83506e+07 0.00398908 4826.55 263.765 263.765 263.765
279000 312.243 1.83459e+07 0.00399011 4799.06 263.742 263.742 263.742
280000 308.349 1.83412e+07 0.00399113 4736.97 263.72 263.72 263.72
281000 313.177 1.83365e+07 0.00399215 4829.14 263.697 263.697 263.697
282000 311.306 1.83318e+07 0.00399317 4799.46 263.675 263.675 263.675
283000 313.45 1.83271e+07 0.00399419 4863.42 263.652 263.652 263.652
284000 311.954 1.83224e+07 0.00399521 4835.73 263.63 263.63 263.63
285000 311.683 1.83177e+07 0.00399624 4828.77 263.607 263.607 263.607
286000 310.236 1.8313e+07 0.00399726 4783.89 263.585 263.585 263.585
287000 312.251 1.83083e+07 0.00399828 4828.78 263.562 263.562 263.562
288000 309.244 1.83037e+07 0.00399931 4778.78 263.54 263.54 263.54
289000 312.114 1.8299e+07 0.00400033 4809.19 263.517 263.517 263.517
290000 309.746 1.82943e+07 0.00400136 4768.1 263.495 263.495 263.495
291000 312.133 1.82896e+07 0.00400238 4805.94 263.472 263.472 263.472
292000 310.666 1.82849e+07 0.00400341 4761.52 263.45 263.45 263.45
293000 310.151 1.82802e+07 0.00400443 4788.5 263.427 263.427 263.427
294000 311.864 1.82756e+07 0.00400546 4805.46 263.405 263.405 263.405
295000 308.967 1.82709e+07 0.00400648 4775.99 263.382 263.382 263.382
296000 311.539 1.82662e+07 0.00400751 4823.6 263.36 263.36 263.36
297000 311.615 1.82615e+07 0.00400854 4847.66 263.337 263.337 263.337
298000 310.953 1.82568e+07 0.00400956 4806.15 263.315 263.315 263.315
299000 310.208 1.82522e+07 0.00401059 4784.76 263.292 263.292 263.292
300000 310.511 1.82475e+07 0.00401162 4804.76 263.27 263.27 263.27
301000 311.306 1.82428e+07 0.00401265 4816.03 263.247 263.247 263.247
302000 312.069 1.82381e+07 0.00401368 4803.48 263.225 263.225 263.225
303000 309.134 1.82335e+07 0.0040147 4758.31 263.202 263.202 263.202
304000 310.567 1.82288e+07 0.00401573 4759.25 263.18 263.18 263.18
305000 311.26 1.82241e+07 0.00401676 4794.16 263.157 263.157 263.157
306000 310.408 1.82194e+07 0.00401779 4758.96 263.135 263.135 263.135
307000 311.533 1.82148e+07 0.00401882 4766.26 263.112 263.112 263.112
308000 309.82 1.82101e+07 0.00401986 4744.72 263.09 263.09 263.09
309000 311.422 1.82054e+07 0.00402089 4798.3 263.067 263.067 263.067
310000 312.02 1.82008e+07 0.00402192 4789.87 263.045 263.045 263.045
311000 312.159 1.81961e+07 0.00402295 4806.23 263.022 263.022 263.022
312000 312.735 1.81914e+07 0.00402398 4792.01 263 263 263
313000 308.768 1.81868e+07 0.00402501 4740.17 262.977 262.977 262.977
314000 309.114 1.81821e+07 0.00402605 4700.07 262.955 262.955 262.955
315000 306.423 1.81774e+07 0.00402708 4716.99 262.932 262.932 262.932
316000 310.929 1.81728e+07 0.00402811 4794.44 262.91 262.91 262.91
317000 312.502 1.81681e+07 0.00402915 4824.02 262.887 262.887 262.887
318000 309.198 1.81634e+07 0.00403018 4755.32 262.865 262.865 262.865
319000 309.525 1.81588e+07 0.00403122 4778.96 262.842 262.842 262.842
320000 310.512 1.81541e+07 0.00403225 4783.73 262.82 262.82 262.82
321000 313.571 1.81495e+07 0.00403329 4813.59 262.797 262.797 262.797
322000 309.273 1.81448e+07 0.00403432 4743.85 262.775 262.775 262.775
323000 311.984 1.81401e+07 0.00403536 4787.94 262.752 262.752 262.752
324000 311.302 1.81355e+07 0.0040364 4789.14 262.73 262.73 262.73
325000 311.578 1.81308e+07 0.00403743 4776.22 262.707 262.707 262.707
326000 310.972 1.81262e+07 0.00403847 4771.97 262.685 262.685 262.685
327000 311.738 1.81215e+07 0.00403951 4763.35 262.663 262.663 262.663
328000 310.646 1.81169e+07 0.00404054 4750.92 262.64 262.64 262.64
329000 311.604 1.81122e+07 0.00404158 4771.13 262.618 262.618 262.618
330000 310.54 1.81075e+07 0.00404262 4770.09 262.595 262.595 262.595
331000 312.708 1.81029e+07 0.00404366 4783.26 262.573 262.573 262.573
332000 311.971 1.80982e+07 0.0040447 4780.38 262.55 262.55 262.55
333000 310.535 1.80936e+07 0.00404574 4746.79 262.528 262.528 262.528
334000 311.856 1.80889e+07 0.00404678 4764.93 262.505 262.505 262.505
335000 309.866 1.80843e+07 0.00404782 4743.16 262.483 262.483 262.483
336000 311.966 1.80796e+07 0.00404886 4762.44 262.46 262.46 262.46
337000 314.816 1.8075e+07 0.0040499 4837.9 262.438 262.438 262.438
338000 311.483 1.80703e+07 0.00405094 4796.2 262.415 262.415 262.415
