10000264    311.42118    91672.844    21.656096   0.79851294   -964.47395    1935.4958 
10001000      311.454    91673.456    1140.6572   0.79850761   -992.66789    1907.6075 
10002000    304.65596    91674.288    331.16079   0.79850036   -930.27826    1906.6935 
10003000    311.80896     91675.12    378.68912   0.79849312   -823.26383     2080.317 
10004000     312.2791    91675.951    312.53138   0.79848588    -1001.709    1906.2498 
10005000    316.08719    91676.783    1086.5063   0.79847863   -964.74856    1978.6714 
10006000     296.7098    91677.615    882.82777   0.79847139   -880.71752    1882.2591 
10007000    308.80895    91678.446    464.33118   0.79846415   -876.34493    1999.2996 
10008000     310.2326    91679.278    462.72787    0.7984569   -920.19065     1968.711 
10009000     301.1844     91680.11    -184.3649   0.79844966   -879.36939     1925.275 
10010000    313.67971    91680.941    1314.0686   0.79844242   -935.66483    1985.3365 
10011000    310.41061    91681.773    409.55401   0.79843517   -943.06855    1947.4907 
10012000    313.50568    91682.605    603.99255   0.79842793   -941.53363    1977.8471 
10013000    310.38295    91683.436    1001.4991   0.79842069   -901.73074     1988.571 
10014000    311.26542    91684.268    1162.1981   0.79841344    -961.0275    1937.4918 
10015000    310.00835      91685.1    495.45769    0.7984062   -842.22355    2044.5899 
10016000    311.06719    91685.932    247.96037   0.79839896   -940.24213    1956.4313 
10017000    313.64953    91686.763    578.52089   0.79839172   -924.96421    1995.7561 
10018000    318.14272    91687.595    356.49256   0.79838447   -945.04342    2017.5177 
10019000    309.64314    91688.427    1260.8603   0.79837723   -932.93725    1950.4753 
10020000    312.34966    91689.259    292.58139   0.79836999   -969.73032    1938.8855 
10021000    318.12545     91690.09    430.53487   0.79836275   -904.20941    2058.1909 
10022000    303.75645    91690.922    775.46498   0.79835551   -959.15711    1869.4383 
10023000    311.01732    91691.754     203.5612   0.79834826   -976.11628    1920.0928 
10024000    314.24058    91692.586    766.09108   0.79834102   -994.75069    1931.4735 
10025000    313.58207    91693.417    593.55832   0.79833378   -923.64411     1996.448 
10026000     312.4849    91694.249    133.90911   0.79832654    -957.4952      1952.38 
10027000    315.20024    91695.081    903.58348    0.7983193   -881.39715    2053.7634 
10028000    307.45123    91695.913    843.83699   0.79831205   -837.18608    2025.8153 
10029000    320.08655    91696.744    1285.3374   0.79830481   -823.98289    2156.6793 
10030000    304.27571    91697.576    140.56966   0.79829757   -847.27739    1986.1534 
