# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
75000 -0.178995 0.0255318 0.0596992 0.374085 0.0152664 0.0750728 -0.0312547
76000 -0.135783 0.331094 0.0885225 -0.267949 0.345493 0.143347 0.0946113
77000 -0.236717 -0.0458749 0.176928 -0.0418332 -0.203341 -0.154608 -0.0352212
78000 0.108624 -0.02184 -0.0122544 -0.105105 -0.295675 -0.115342 0.0248433
79000 -0.120518 0.0272822 0.0441368 -0.0172441 0.0303756 0.35068 -0.0163662
80000 -0.202958 0.312922 0.14735 -0.549453 -0.0246186 -0.0951453 0.0857713
81000 -0.284308 0.194877 -0.351391 0.0860382 0.101839 0.073362 -0.146941
82000 -0.455295 0.218833 0.388726 0.163781 -0.109534 0.143543 0.0507547
83000 -0.22119 0.237072 0.435252 0.0114013 -0.277818 0.169548 0.150378
84000 0.508945 0.563833 0.510541 0.0505788 -0.144961 -0.0960016 0.527773
85000 0.127169 0.0575101 0.283216 -0.25317 0.175513 0.249256 0.155965
86000 -0.59329 0.166366 0.212553 0.111668 -0.0595148 -0.30933 -0.0714567
87000 -0.271771 -0.396002 0.107079 0.0915983 -0.22454 0.108161 -0.186898
88000 -0.402678 0.516349 -0.587675 0.153552 0.105749 0.331462 -0.158001
89000 -0.539302 0.225747 -0.715253 0.132609 0.155863 -0.527254 -0.342936
90000 -0.125987 0.61082 -0.027277 -0.120258 -0.117764 0.217239 0.152519
91000 -0.552541 0.388804 0.133321 0.206159 0.109824 -0.353166 -0.0101387
92000 -0.40803 -0.0536197 0.236458 0.259537 0.0035596 0.200425 -0.075064
93000 -0.459612 0.360283 0.0827304 -0.311052 -0.0820954 0.115206 -0.0055326
94000 -0.168613 0.510599 0.0667751 0.172399 0.0317573 -0.0960115 0.136253
95000 -0.393993 -0.0902135 0.0491591 -0.199728 0.262737 -0.272103 -0.145016
96000 0.24164 0.288267 -0.0172873 0.217205 -0.20989 -0.356571 0.170873
97000 0.136039 0.924973 0.360195 -0.046442 -0.339212 0.0624069 0.473736
98000 -0.252993 0.363416 0.821885 0.167179 -0.274987 0.0213034 0.310769
99000 -0.498881 0.178604 0.326427 -0.101643 0.0469512 -0.00710745 0.0020498
100000 -0.246355 -0.143462 0.0432464 -0.166607 -0.254131 -0.162208 -0.115524
101000 -0.215489 0.167001 -0.0656872 -0.112881 -0.0388255 -0.238223 -0.0380586
102000 -0.106636 0.751832 0.229848 -0.0981884 0.0336042 -0.132029 0.291681
103000 0.27512 0.480474 0.155381 0.0441254 0.0964949 0.305096 0.303658
