# Time-averaged data for fix pave
# TimeStep v_pressure
279778000 1017.28
279779000 1017.42
279780000 1017.58
279781000 1017.74
279782000 1017.94
279783000 1018.14
279784000 1018.3
279785000 1018.35
279786000 1018.46
279787000 1018.53
279788000 1018.51
279789000 1018.62
279790000 1018.64
279791000 1018.75
279792000 1018.87
279793000 1019.02
279794000 1019.24
279795000 1019.15
279796000 1019.2
279797000 1019.26
279798000 1019.38
279799000 1019.41
279800000 1019.62
279801000 1019.72
279802000 1019.78
279803000 1019.8
279804000 1019.9
279805000 1019.92
279806000 1019.87
279807000 1019.93
279808000 1019.98
279809000 1020.08
279810000 1020.21
279811000 1020.26
279812000 1020.35
279813000 1020.37
279814000 1020.43
279815000 1020.52
279816000 1020.61
279817000 1020.64
279818000 1020.7
279819000 1020.86
279820000 1020.9
279821000 1020.8
279822000 1020.83
279823000 1020.95
279824000 1021.06
279825000 1021.01
279826000 1021.1
279827000 1021.15
279828000 1021.16
279829000 1021.24
279830000 1021.33
279831000 1021.46
279832000 1021.5
279833000 1021.46
279834000 1021.4
279835000 1021.34
279836000 1021.4
279837000 1021.48
279838000 1021.48
279839000 1021.5
279840000 1021.45
279841000 1021.44
279842000 1021.27
279843000 1021.24
279844000 1021.11
279845000 1020.93
279846000 1020.86
279847000 1020.81
279848000 1020.82
279849000 1020.83
279850000 1020.68
279851000 1020.61
279852000 1020.49
279853000 1020.48
279854000 1020.48
279855000 1020.46
279856000 1020.37
279857000 1020.45
279858000 1020.41
279859000 1020.36
279860000 1020.37
279861000 1020.45
279862000 1020.57
279863000 1020.61
279864000 1020.69
279865000 1020.61
279866000 1020.43
279867000 1020.32
279868000 1020.22
279869000 1020.13
279870000 1020.16
279871000 1020.16
279872000 1020.11
279873000 1020.09
279874000 1020.09
279875000 1020.06
279876000 1020.11
279877000 1020.07
279878000 1020.04
279879000 1020.06
279880000 1019.96
279881000 1020.05
279882000 1020.08
279883000 1019.97
279884000 1019.84
279885000 1019.83
279886000 1019.82
279887000 1019.86
279888000 1019.81
279889000 1019.87
279890000 1019.75
279891000 1019.68
279892000 1019.66
279893000 1019.47
279894000 1019.37
279895000 1019.22
279896000 1019.28
279897000 1019.27
279898000 1019.12
279899000 1019.18
279900000 1019.06
279901000 1019.05
279902000 1019
279903000 1019.04
279904000 1019.09
279905000 1019.19
279906000 1019.25
279907000 1019.16
279908000 1019.11
279909000 1019.07
279910000 1019.11
279911000 1019.06
279912000 1019.08
279913000 1019.12
279914000 1019.09
279915000 1019.09
279916000 1019.05
279917000 1019.03
279918000 1019
279919000 1018.99
279920000 1018.93
279921000 1018.89
279922000 1018.79
279923000 1018.73
279924000 1018.62
279925000 1018.52
279926000 1018.47
279927000 1018.5
279928000 1018.5
279929000 1018.5
279930000 1018.6
279931000 1018.69
279932000 1018.84
279933000 1018.85
279934000 1018.9
279935000 1018.93
279936000 1018.9
279937000 1018.86
279938000 1018.78
279939000 1018.7
279940000 1018.7
279941000 1018.78
279942000 1018.71
279943000 1018.64
279944000 1018.56
279945000 1018.54
279946000 1018.48
279947000 1018.5
279948000 1018.49
279949000 1018.55
279950000 1018.53
279951000 1018.64
279952000 1018.77
279953000 1018.93
279954000 1019.02
279955000 1019.18
279956000 1019.3
279957000 1019.47
279958000 1019.45
279959000 1019.58
279960000 1019.72
279961000 1019.78
279962000 1019.76
279963000 1019.89
279964000 1020.02
279965000 1020.08
279966000 1020.02
279967000 1020.05
279968000 1020.11
279969000 1020.24
279970000 1020.29
279971000 1020.35
279972000 1020.32
279973000 1020.27
279974000 1020.3
279975000 1020.28
279976000 1020.38
279977000 1020.29
279978000 1020.31
279979000 1020.26
279980000 1020.35
279981000 1020.41
279982000 1020.44
279983000 1020.47
279984000 1020.49
279985000 1020.4
279986000 1020.42
279987000 1020.36
279988000 1020.38
279989000 1020.42
279990000 1020.46
279991000 1020.37
279992000 1020.28
279993000 1020.23
279994000 1020.19
279995000 1020.09
279996000 1020.1
279997000 1020.05
279998000 1020.01
279999000 1019.93
280000000 1019.8
280001000 1019.72
280002000 1019.64
280003000 1019.53
280004000 1019.42
280005000 1019.33
280006000 1019.29
280007000 1019.21
280008000 1019.07
280009000 1018.93
280010000 1018.79
280011000 1018.75
280012000 1018.64
280013000 1018.37
280014000 1018.21
280015000 1018.1
280016000 1017.92
280017000 1017.76
280018000 1017.6
280019000 1017.43
280020000 1017.24
280021000 1017.09
280022000 1016.97
280023000 1016.85
280024000 1016.74
280025000 1016.68
280026000 1016.6
280027000 1016.46
280028000 1016.29
280029000 1016.14
280030000 1016
280031000 1015.86
280032000 1015.74
280033000 1015.64
280034000 1015.54
280035000 1015.38
280036000 1015.3
280037000 1015.16
280038000 1015.04
280039000 1014.92
280040000 1014.73
280041000 1014.59
280042000 1014.5
280043000 1014.43
280044000 1014.3
280045000 1014.31
280046000 1014.15
280047000 1014.13
280048000 1014.05
280049000 1013.98
280050000 1013.86
280051000 1013.75
280052000 1013.62
280053000 1013.62
280054000 1013.57
280055000 1013.56
280056000 1013.51
280057000 1013.47
280058000 1013.38
280059000 1013.25
280060000 1013.26
280061000 1013.17
280062000 1013.13
280063000 1013.03
280064000 1013.02
280065000 1013
280066000 1012.96
280067000 1013.03
280068000 1013.05
280069000 1013.05
280070000 1013.02
280071000 1012.97
280072000 1013
280073000 1013.07
280074000 1013.07
280075000 1013.06
280076000 1013.09
280077000 1013.01
280078000 1013.04
280079000 1013.07
280080000 1013.02
280081000 1013.03
280082000 1012.95
280083000 1012.88
280084000 1012.87
280085000 1012.8
280086000 1012.72
280087000 1012.78
280088000 1012.84
280089000 1012.88
280090000 1012.86
280091000 1012.85
280092000 1012.86
280093000 1012.91
280094000 1012.94
280095000 1013.04
280096000 1013.1
280097000 1013.09
280098000 1012.99
280099000 1012.91
280100000 1012.88
280101000 1012.88
280102000 1012.84
280103000 1012.9
280104000 1012.9
280105000 1012.96
280106000 1013.02
280107000 1013.11
280108000 1013.15
280109000 1013.17
280110000 1013.16
280111000 1013.23
280112000 1013.25
280113000 1013.29
280114000 1013.3
280115000 1013.45
280116000 1013.56
280117000 1013.6
280118000 1013.8
280119000 1013.87
280120000 1013.94
280121000 1014.03
280122000 1014.15
280123000 1014.36
280124000 1014.53
280125000 1014.62
280126000 1014.77
280127000 1014.92
280128000 1014.99
280129000 1015.01
280130000 1015.15
280131000 1015.14
280132000 1015.13
280133000 1015.17
280134000 1015.21
280135000 1015.18
280136000 1015.2
280137000 1015.18
280138000 1015.21
280139000 1015.26
280140000 1015.41
280141000 1015.4
280142000 1015.36
280143000 1015.33
280144000 1015.32
280145000 1015.38
280146000 1015.46
280147000 1015.54
280148000 1015.51
280149000 1015.45
280150000 1015.45
280151000 1015.39
280152000 1015.42
280153000 1015.42
280154000 1015.45
280155000 1015.44
280156000 1015.5
280157000 1015.46
280158000 1015.48
280159000 1015.48
280160000 1015.48
280161000 1015.51
280162000 1015.49
280163000 1015.49
280164000 1015.51
280165000 1015.55
280166000 1015.61
280167000 1015.65
280168000 1015.68
280169000 1015.76
280170000 1015.73
280171000 1015.69
280172000 1015.68
280173000 1015.72
280174000 1015.65
280175000 1015.61
280176000 1015.59
280177000 1015.57
280178000 1015.6
280179000 1015.52
280180000 1015.68
280181000 1015.73
280182000 1015.79
280183000 1015.78
280184000 1015.74
280185000 1015.79
280186000 1015.82
280187000 1015.9
280188000 1015.94
280189000 1016.04
280190000 1016.07
280191000 1016.1
280192000 1016.04
280193000 1016.08
280194000 1016.07
280195000 1016.03
280196000 1016.01
280197000 1016.01
280198000 1015.98
280199000 1015.9
280200000 1015.95
280201000 1015.98
280202000 1015.95
280203000 1015.9
280204000 1015.86
280205000 1015.73
280206000 1015.61
280207000 1015.54
280208000 1015.53
280209000 1015.46
280210000 1015.4
280211000 1015.34
280212000 1015.3
280213000 1015.19
280214000 1015.17
280215000 1015.09
280216000 1015.02
280217000 1014.96
280218000 1014.97
280219000 1014.97
280220000 1014.95
280221000 1014.95
280222000 1014.93
280223000 1014.9
280224000 1014.84
280225000 1014.81
280226000 1014.71
280227000 1014.53
280228000 1014.45
280229000 1014.38
280230000 1014.29
280231000 1014.24
280232000 1014.24
280233000 1014.19
280234000 1014.2
280235000 1014.13
280236000 1014.17
280237000 1014.2
280238000 1014.1
280239000 1014.1
280240000 1014.05
280241000 1014.02
280242000 1013.95
280243000 1013.95
280244000 1014.01
280245000 1014
280246000 1013.95
280247000 1013.87
280248000 1013.8
280249000 1013.66
280250000 1013.62
280251000 1013.59
280252000 1013.62
280253000 1013.68
280254000 1013.58
280255000 1013.64
280256000 1013.59
280257000 1013.64
280258000 1013.57
280259000 1013.53
280260000 1013.54
280261000 1013.59
280262000 1013.61
280263000 1013.62
280264000 1013.69
280265000 1013.72
280266000 1013.81
280267000 1013.89
280268000 1013.95
280269000 1014
280270000 1013.99
280271000 1013.92
280272000 1013.89
280273000 1013.86
280274000 1014
280275000 1013.96
280276000 1013.95
280277000 1013.94
280278000 1013.96
280279000 1013.94
280280000 1013.94
280281000 1014.04
280282000 1014.07
280283000 1014.05
280284000 1014.02
280285000 1014.08
280286000 1014.16
280287000 1014.25
280288000 1014.26
280289000 1014.3
280290000 1014.34
280291000 1014.37
280292000 1014.36
280293000 1014.37
280294000 1014.35
280295000 1014.4
280296000 1014.51
280297000 1014.52
280298000 1014.58
280299000 1014.66
280300000 1014.79
280301000 1014.96
280302000 1015.08
280303000 1015.07
280304000 1015.14
280305000 1015.22
280306000 1015.23
280307000 1015.33
280308000 1015.46
280309000 1015.52
280310000 1015.6
280311000 1015.7
280312000 1015.79
280313000 1015.79
280314000 1015.84
280315000 1015.87
280316000 1015.99
280317000 1016.02
280318000 1016.01
280319000 1016.07
280320000 1016.07
280321000 1016.13
280322000 1016.13
280323000 1016.14
280324000 1016.17
280325000 1016.23
280326000 1016.35
280327000 1016.36
280328000 1016.38
280329000 1016.47
280330000 1016.52
280331000 1016.57
280332000 1016.62
280333000 1016.63
280334000 1016.68
280335000 1016.83
280336000 1016.9
280337000 1017
280338000 1017.1
280339000 1017.18
280340000 1017.3
280341000 1017.4
280342000 1017.5
280343000 1017.62
280344000 1017.63
280345000 1017.68
280346000 1017.69
280347000 1017.72
280348000 1017.89
280349000 1017.99
280350000 1018.08
280351000 1018.16
280352000 1018.2
280353000 1018.2
280354000 1018.31
280355000 1018.41
280356000 1018.53
280357000 1018.63
280358000 1018.72
280359000 1018.73
280360000 1018.78
280361000 1018.87
280362000 1018.95
280363000 1018.97
280364000 1019.09
280365000 1019.13
280366000 1019.18
280367000 1019.2
280368000 1019.33
280369000 1019.33
280370000 1019.38
280371000 1019.41
280372000 1019.41
280373000 1019.44
280374000 1019.49
280375000 1019.62
280376000 1019.65
280377000 1019.74
280378000 1019.82
280379000 1019.85
280380000 1019.89
280381000 1019.9
280382000 1019.84
280383000 1019.82
280384000 1019.74
280385000 1019.82
280386000 1019.83
280387000 1019.9
280388000 1019.93
280389000 1019.93
280390000 1019.95
280391000 1019.93
280392000 1019.93
280393000 1019.92
280394000 1019.98
280395000 1020.03
280396000 1020.12
280397000 1020.24
280398000 1020.29
280399000 1020.31
280400000 1020.31
280401000 1020.28
280402000 1020.23
280403000 1020.24
280404000 1020.22
280405000 1020.25
280406000 1020.22
280407000 1020.22
280408000 1020.3
280409000 1020.38
280410000 1020.43
280411000 1020.49
280412000 1020.48
280413000 1020.48
280414000 1020.48
280415000 1020.53
280416000 1020.55
280417000 1020.55
280418000 1020.57
280419000 1020.6
280420000 1020.66
280421000 1020.68
280422000 1020.72
280423000 1020.79
280424000 1020.78
280425000 1020.75
280426000 1020.69
280427000 1020.65
280428000 1020.68
280429000 1020.73
280430000 1020.82
280431000 1020.87
280432000 1020.83
280433000 1020.87
280434000 1020.89
280435000 1020.88
280436000 1020.89
280437000 1020.83
280438000 1020.79
280439000 1020.73
280440000 1020.73
280441000 1020.74
280442000 1020.75
280443000 1020.72
280444000 1020.72
280445000 1020.71
280446000 1020.74
280447000 1020.72
280448000 1020.7
280449000 1020.7
280450000 1020.74
280451000 1020.75
280452000 1020.79
280453000 1020.78
280454000 1020.84
280455000 1020.92
280456000 1021.06
280457000 1021.17
280458000 1021.27
280459000 1021.36
280460000 1021.42
280461000 1021.53
280462000 1021.62
280463000 1021.7
280464000 1021.85
280465000 1021.96
280466000 1022.03
280467000 1022.15
280468000 1022.26
280469000 1022.38
280470000 1022.5
280471000 1022.54
280472000 1022.57
280473000 1022.6
280474000 1022.65
280475000 1022.72
280476000 1022.75
280477000 1022.7
280478000 1022.75
280479000 1022.87
280480000 1022.95
280481000 1023.01
280482000 1023.05
280483000 1023.12
280484000 1023.16
280485000 1023.19
280486000 1023.21
280487000 1023.19
280488000 1023.23
280489000 1023.28
280490000 1023.35
280491000 1023.43
280492000 1023.46
280493000 1023.48
280494000 1023.53
280495000 1023.54
280496000 1023.57
280497000 1023.53
280498000 1023.5
280499000 1023.5
280500000 1023.42
280501000 1023.49
280502000 1023.5
280503000 1023.51
280504000 1023.56
280505000 1023.64
280506000 1023.68
280507000 1023.7
280508000 1023.74
280509000 1023.73
280510000 1023.7
280511000 1023.67
280512000 1023.7
280513000 1023.73
280514000 1023.59
280515000 1023.55
280516000 1023.48
280517000 1023.4
280518000 1023.32
280519000 1023.22
280520000 1023.1
280521000 1022.99
280522000 1022.96
280523000 1022.87
280524000 1022.88
280525000 1022.84
280526000 1022.8
280527000 1022.77
280528000 1022.79
280529000 1022.77
280530000 1022.82
280531000 1022.86
280532000 1022.87
280533000 1022.97
280534000 1022.98
280535000 1022.98
280536000 1022.95
280537000 1022.92
280538000 1022.95
280539000 1022.94
280540000 1022.98
280541000 1023.03
280542000 1023.02
280543000 1023.05
280544000 1023.08
280545000 1023.07
280546000 1023.08
280547000 1023.12
280548000 1023.18
280549000 1023.16
280550000 1023.19
280551000 1023.26
280552000 1023.21
280553000 1023.17
280554000 1023.16
280555000 1023.12
280556000 1023.11
280557000 1023.1
280558000 1023.05
280559000 1023.04
280560000 1023.06
280561000 1023
280562000 1022.98
280563000 1022.97
280564000 1022.94
280565000 1022.88
280566000 1022.83
280567000 1022.76
280568000 1022.77
280569000 1022.75
280570000 1022.75
280571000 1022.74
280572000 1022.76
280573000 1022.78
280574000 1022.72
280575000 1022.73
280576000 1022.75
280577000 1022.8
280578000 1022.81
280579000 1022.79
280580000 1022.72
280581000 1022.62
280582000 1022.58
280583000 1022.59
280584000 1022.62
280585000 1022.61
280586000 1022.65
280587000 1022.67
280588000 1022.69
280589000 1022.75
280590000 1022.8
