# Time-averaged data for fix dave
# TimeStep v_rho
12512000 0.782189
12513000 0.782189
12514000 0.782189
12515000 0.78219
12516000 0.78219
12517000 0.78219
12518000 0.782191
12519000 0.782191
12520000 0.782191
12521000 0.782192
12522000 0.782192
12523000 0.782192
12524000 0.782193
12525000 0.782193
12526000 0.782193
12527000 0.782193
12528000 0.782194
12529000 0.782194
12530000 0.782194
12531000 0.782195
12532000 0.782195
12533000 0.782195
12534000 0.782195
12535000 0.782196
12536000 0.782196
12537000 0.782196
12538000 0.782197
12539000 0.782197
12540000 0.782197
12541000 0.782197
12542000 0.782198
12543000 0.782198
12544000 0.782198
12545000 0.782198
12546000 0.782199
12547000 0.782199
12548000 0.782199
12549000 0.782199
12550000 0.7822
12551000 0.7822
12552000 0.7822
12553000 0.7822
12554000 0.782201
12555000 0.782201
12556000 0.782201
12557000 0.782201
12558000 0.782202
12559000 0.782202
12560000 0.782202
12561000 0.782202
12562000 0.782203
12563000 0.782203
12564000 0.782203
12565000 0.782203
12566000 0.782204
12567000 0.782204
12568000 0.782204
12569000 0.782204
12570000 0.782204
12571000 0.782205
12572000 0.782205
12573000 0.782205
12574000 0.782205
12575000 0.782206
12576000 0.782206
12577000 0.782206
12578000 0.782206
12579000 0.782206
12580000 0.782207
12581000 0.782207
12582000 0.782207
12583000 0.782207
12584000 0.782207
12585000 0.782208
12586000 0.782208
12587000 0.782208
12588000 0.782208
12589000 0.782208
12590000 0.782209
12591000 0.782209
12592000 0.782209
12593000 0.782209
12594000 0.782209
12595000 0.78221
12596000 0.78221
12597000 0.78221
12598000 0.78221
12599000 0.78221
12600000 0.78221
12601000 0.782211
12602000 0.782211
12603000 0.782211
12604000 0.782211
12605000 0.782211
12606000 0.782211
12607000 0.782212
12608000 0.782212
12609000 0.782212
12610000 0.782212
12611000 0.782212
12612000 0.782212
12613000 0.782213
12614000 0.782213
12615000 0.782213
12616000 0.782213
12617000 0.782213
12618000 0.782213
12619000 0.782213
12620000 0.782214
12621000 0.782214
12622000 0.782214
12623000 0.782214
12624000 0.782214
12625000 0.782214
12626000 0.782214
12627000 0.782215
12628000 0.782215
12629000 0.782215
12630000 0.782215
12631000 0.782215
12632000 0.782215
12633000 0.782215
12634000 0.782216
12635000 0.782216
12636000 0.782216
12637000 0.782216
12638000 0.782216
12639000 0.782216
12640000 0.782216
12641000 0.782216
12642000 0.782217
12643000 0.782217
12644000 0.782217
12645000 0.782217
12646000 0.782217
12647000 0.782217
12648000 0.782217
12649000 0.782217
12650000 0.782217
12651000 0.782217
12652000 0.782218
12653000 0.782218
12654000 0.782218
12655000 0.782218
12656000 0.782218
12657000 0.782218
12658000 0.782218
12659000 0.782218
12660000 0.782218
12661000 0.782218
12662000 0.782219
12663000 0.782219
12664000 0.782219
12665000 0.782219
12666000 0.782219
12667000 0.782219
12668000 0.782219
12669000 0.782219
12670000 0.782219
12671000 0.782219
12672000 0.782219
12673000 0.782219
12674000 0.782219
12675000 0.78222
12676000 0.78222
12677000 0.78222
12678000 0.78222
12679000 0.78222
12680000 0.78222
12681000 0.78222
12682000 0.78222
12683000 0.78222
12684000 0.78222
12685000 0.78222
12686000 0.78222
12687000 0.78222
12688000 0.78222
12689000 0.78222
12690000 0.78222
12691000 0.782221
12692000 0.782221
12693000 0.782221
12694000 0.782221
12695000 0.782221
12696000 0.782221
12697000 0.782221
12698000 0.782221
12699000 0.782221
12700000 0.782221
12701000 0.782221
12702000 0.782221
12703000 0.782221
12704000 0.782221
12705000 0.782221
12706000 0.782221
12707000 0.782221
12708000 0.782221
12709000 0.782221
12710000 0.782221
12711000 0.782221
12712000 0.782221
12713000 0.782221
12714000 0.782221
12715000 0.782221
12716000 0.782221
12717000 0.782221
12718000 0.782221
12719000 0.782221
12720000 0.782221
12721000 0.782221
12722000 0.782221
12723000 0.782221
12724000 0.782222
12725000 0.782222
12726000 0.782222
12727000 0.782222
12728000 0.782222
12729000 0.782222
12730000 0.782222
12731000 0.782222
12732000 0.782222
12733000 0.782222
12734000 0.782222
12735000 0.782222
12736000 0.782222
12737000 0.782222
12738000 0.782222
12739000 0.782222
12740000 0.782221
12741000 0.782221
12742000 0.782221
12743000 0.782221
12744000 0.782221
12745000 0.782221
12746000 0.782221
12747000 0.782221
12748000 0.782221
12749000 0.782221
12750000 0.782221
12751000 0.782221
12752000 0.782221
12753000 0.782221
12754000 0.782221
12755000 0.782221
12756000 0.782221
12757000 0.782221
12758000 0.782221
12759000 0.782221
12760000 0.782221
12761000 0.782221
12762000 0.782221
12763000 0.782221
12764000 0.782221
12765000 0.782221
12766000 0.782221
12767000 0.782221
12768000 0.782221
12769000 0.782221
12770000 0.782221
12771000 0.782221
12772000 0.782221
12773000 0.782221
12774000 0.782221
12775000 0.78222
12776000 0.78222
12777000 0.78222
12778000 0.78222
12779000 0.78222
12780000 0.78222
12781000 0.78222
12782000 0.78222
12783000 0.78222
12784000 0.78222
12785000 0.78222
12786000 0.78222
12787000 0.78222
12788000 0.78222
12789000 0.78222
12790000 0.78222
12791000 0.78222
12792000 0.782219
12793000 0.782219
12794000 0.782219
12795000 0.782219
12796000 0.782219
12797000 0.782219
12798000 0.782219
12799000 0.782219
12800000 0.782219
12801000 0.782219
12802000 0.782219
12803000 0.782219
12804000 0.782219
12805000 0.782219
12806000 0.782218
12807000 0.782218
12808000 0.782218
12809000 0.782218
12810000 0.782218
12811000 0.782218
12812000 0.782218
12813000 0.782218
12814000 0.782218
12815000 0.782218
12816000 0.782218
12817000 0.782217
12818000 0.782217
12819000 0.782217
12820000 0.782217
12821000 0.782217
12822000 0.782217
12823000 0.782217
12824000 0.782217
12825000 0.782217
12826000 0.782217
12827000 0.782216
12828000 0.782216
12829000 0.782216
12830000 0.782216
12831000 0.782216
12832000 0.782216
12833000 0.782216
12834000 0.782216
12835000 0.782216
12836000 0.782215
12837000 0.782215
12838000 0.782215
12839000 0.782215
12840000 0.782215
12841000 0.782215
12842000 0.782215
12843000 0.782215
12844000 0.782215
12845000 0.782214
12846000 0.782214
12847000 0.782214
12848000 0.782214
12849000 0.782214
12850000 0.782214
12851000 0.782214
12852000 0.782214
12853000 0.782213
12854000 0.782213
12855000 0.782213
12856000 0.782213
12857000 0.782213
12858000 0.782213
12859000 0.782213
12860000 0.782213
12861000 0.782212
12862000 0.782212
12863000 0.782212
12864000 0.782212
12865000 0.782212
12866000 0.782212
12867000 0.782212
12868000 0.782211
12869000 0.782211
12870000 0.782211
12871000 0.782211
12872000 0.782211
12873000 0.782211
12874000 0.782211
12875000 0.78221
12876000 0.78221
12877000 0.78221
12878000 0.78221
12879000 0.78221
12880000 0.78221
12881000 0.782209
12882000 0.782209
12883000 0.782209
12884000 0.782209
12885000 0.782209
12886000 0.782209
12887000 0.782208
12888000 0.782208
12889000 0.782208
12890000 0.782208
12891000 0.782208
12892000 0.782208
12893000 0.782208
12894000 0.782207
12895000 0.782207
12896000 0.782207
12897000 0.782207
12898000 0.782207
12899000 0.782206
12900000 0.782206
12901000 0.782206
12902000 0.782206
12903000 0.782206
12904000 0.782206
12905000 0.782205
12906000 0.782205
12907000 0.782205
12908000 0.782205
12909000 0.782205
12910000 0.782205
12911000 0.782204
12912000 0.782204
12913000 0.782204
12914000 0.782204
12915000 0.782204
12916000 0.782203
12917000 0.782203
12918000 0.782203
12919000 0.782203
12920000 0.782203
12921000 0.782202
12922000 0.782202
12923000 0.782202
12924000 0.782202
12925000 0.782202
12926000 0.782202
12927000 0.782201
12928000 0.782201
12929000 0.782201
12930000 0.782201
12931000 0.782201
12932000 0.7822
12933000 0.7822
12934000 0.7822
12935000 0.7822
12936000 0.7822
12937000 0.782199
12938000 0.782199
12939000 0.782199
12940000 0.782199
12941000 0.782198
12942000 0.782198
12943000 0.782198
12944000 0.782198
12945000 0.782198
12946000 0.782197
12947000 0.782197
12948000 0.782197
12949000 0.782197
12950000 0.782197
12951000 0.782196
12952000 0.782196
12953000 0.782196
12954000 0.782196
12955000 0.782195
12956000 0.782195
12957000 0.782195
12958000 0.782195
12959000 0.782195
12960000 0.782194
12961000 0.782194
12962000 0.782194
12963000 0.782194
12964000 0.782193
12965000 0.782193
12966000 0.782193
12967000 0.782193
12968000 0.782193
12969000 0.782192
12970000 0.782192
12971000 0.782192
12972000 0.782192
12973000 0.782191
12974000 0.782191
12975000 0.782191
12976000 0.782191
12977000 0.78219
12978000 0.78219
12979000 0.78219
12980000 0.78219
12981000 0.782189
12982000 0.782189
12983000 0.782189
12984000 0.782189
12985000 0.782189
12986000 0.782188
12987000 0.782188
12988000 0.782188
12989000 0.782188
12990000 0.782187
12991000 0.782187
12992000 0.782187
12993000 0.782187
12994000 0.782186
12995000 0.782186
12996000 0.782186
12997000 0.782186
12998000 0.782185
12999000 0.782185
13000000 0.782185
