# Time-averaged data for fix dave
# TimeStep v_rho
11354000 0.818196
11355000 0.818171
11356000 0.818161
11357000 0.81814
11358000 0.818125
11359000 0.818117
11360000 0.818103
11361000 0.818093
11362000 0.818081
11363000 0.818076
11364000 0.818069
11365000 0.818063
11366000 0.818051
11367000 0.818057
11368000 0.818061
11369000 0.818062
11370000 0.818071
11371000 0.818072
11372000 0.818081
11373000 0.818093
11374000 0.818104
11375000 0.81811
11376000 0.818124
11377000 0.818143
11378000 0.818145
11379000 0.818152
11380000 0.818164
11381000 0.818164
11382000 0.818173
11383000 0.818179
11384000 0.818185
11385000 0.818194
11386000 0.81821
11387000 0.818218
11388000 0.818226
11389000 0.818229
11390000 0.818236
11391000 0.818252
11392000 0.81826
11393000 0.818262
11394000 0.818272
11395000 0.818282
11396000 0.818288
11397000 0.818299
11398000 0.818305
11399000 0.818314
11400000 0.818324
11401000 0.818342
11402000 0.81835
11403000 0.818357
11404000 0.818367
11405000 0.81838
11406000 0.818396
11407000 0.818408
11408000 0.81842
11409000 0.818433
11410000 0.818444
11411000 0.818451
11412000 0.818462
11413000 0.81846
11414000 0.818463
11415000 0.818468
11416000 0.81847
11417000 0.818481
11418000 0.818489
11419000 0.818501
11420000 0.818513
11421000 0.818526
11422000 0.818529
11423000 0.818525
11424000 0.818521
11425000 0.818527
11426000 0.818524
11427000 0.818522
11428000 0.818521
11429000 0.818525
11430000 0.81853
11431000 0.818542
11432000 0.818551
11433000 0.818562
11434000 0.81856
11435000 0.818562
11436000 0.818571
11437000 0.818584
11438000 0.81859
11439000 0.818589
11440000 0.818586
11441000 0.818582
11442000 0.818577
11443000 0.818569
11444000 0.81856
11445000 0.818556
11446000 0.818545
11447000 0.818538
11448000 0.818512
11449000 0.818499
11450000 0.818492
11451000 0.818493
11452000 0.818494
11453000 0.818494
11454000 0.818492
11455000 0.818486
11456000 0.818483
11457000 0.818481
11458000 0.81847
11459000 0.818467
11460000 0.818462
11461000 0.818457
11462000 0.818453
11463000 0.818444
11464000 0.818427
11465000 0.81842
11466000 0.818418
11467000 0.818413
11468000 0.818404
11469000 0.818407
11470000 0.818402
11471000 0.818392
11472000 0.818383
11473000 0.818374
11474000 0.818356
11475000 0.818346
11476000 0.818334
11477000 0.818325
11478000 0.818318
11479000 0.818311
11480000 0.818299
11481000 0.818291
11482000 0.818282
11483000 0.818275
11484000 0.818268
11485000 0.818252
11486000 0.818244
11487000 0.818234
11488000 0.818227
11489000 0.818212
11490000 0.818205
11491000 0.818195
11492000 0.81818
11493000 0.818165
11494000 0.818158
11495000 0.81815
11496000 0.818138
11497000 0.818123
11498000 0.818116
11499000 0.818114
11500000 0.818113
11501000 0.818108
11502000 0.818107
11503000 0.818103
11504000 0.818091
11505000 0.818086
11506000 0.818081
11507000 0.818068
11508000 0.818062
11509000 0.818062
11510000 0.818061
11511000 0.818059
11512000 0.818061
11513000 0.818064
11514000 0.818068
11515000 0.818074
11516000 0.818075
11517000 0.818085
11518000 0.818102
11519000 0.818112
11520000 0.818126
11521000 0.818136
11522000 0.818147
11523000 0.818158
11524000 0.818173
11525000 0.818184
11526000 0.818192
11527000 0.818199
11528000 0.818203
11529000 0.818215
