# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
13086000 950.659 766.311 832.973 129.686 32.9515 46.3464 849.981
13087000 1021.31 844.92 911.469 58.9177 8.99394 -95.0649 925.9
13088000 996.272 845.27 1063.01 48.85 20.8541 1.04516 968.183
13089000 974.836 823.271 1017 56.47 26.3213 -40.0045 938.37
13090000 994.718 924.121 973.69 57.5986 21.2611 -6.8414 964.176
13091000 1011.88 915.636 898.728 9.24691 61.534 59.5978 942.082
13092000 944.444 936.703 863.055 -39.8395 69.1783 74.3347 914.734
13093000 964.256 952.647 979.234 59.3899 -15.1468 119.184 965.379
13094000 966.391 907.551 968.618 111.976 -30.9927 81.9611 947.52
13095000 1017.87 915.533 890.005 46.9571 -4.41619 77.6212 941.138
13096000 995.007 1002.33 1015.82 -10.6907 12.9957 47.522 1004.39
13097000 985.937 1047.41 962.612 72.3517 -51.5916 -27.4524 998.654
13098000 1211.22 1041.99 1023.77 54.1652 -22.1328 2.52598 1092.33
13099000 1172.34 1104.57 1082.51 85.4499 9.1601 7.24432 1119.81
13100000 989.413 1019.6 880.623 92.9984 -5.18101 77.717 963.211
13101000 1048.99 1035.05 831.236 39.8918 -65.1399 18.1787 971.757
13102000 1136.13 972.903 924.807 58.4145 82.1616 3.51996 1011.28
13103000 1015.77 1000.75 848.072 41.0391 -16.5957 1.53494 954.864
13104000 967.373 878.457 904.754 27.7753 15.6322 -29.9092 916.861
13105000 992.29 896.594 855.774 92.6509 -5.90644 -26.8404 914.886
13106000 1188.69 912.671 960.638 72.6827 -96.0279 -24.0384 1020.67
13107000 997.493 823.355 889.059 -1.05514 26.6934 -40.52 903.302
13108000 1129.67 925.305 1064.44 32.2645 -26.2705 51.6867 1039.81
13109000 973.114 798.97 861.28 30.806 16.9613 -106.864 877.788
13110000 1022.57 1012.6 909.126 54.69 -16.5337 -1.43384 981.433
13111000 1059.23 849.032 951.812 -94.9586 71.9367 -53.081 953.357
13112000 1009.31 870.72 705.286 -123.092 7.59392 -34.7059 861.774
13113000 930.033 892.155 770.924 -38.3281 24.8596 2.30354 864.371
13114000 1196.38 889.675 973.653 -25.028 44.4389 -71.9545 1019.9
13115000 956.595 845.665 897.72 60.3908 143.958 -8.38057 899.993
13116000 1014.79 957.694 899.381 62.0892 42.5326 -93.7226 957.287
13117000 922.77 833.411 800.19 22.5171 43.1156 15.6765 852.124
13118000 1012.53 895.83 816.317 26.0903 60.2638 96.2506 908.226
13119000 1022.72 791.342 819.084 100.769 40.5407 -72.8531 877.714
13120000 924.39 964.787 887.164 -9.87309 56.7419 -10.9497 925.447
13121000 956.776 810.504 863.864 64.5617 64.6394 -12.4542 877.048
13122000 959.706 921.234 955.399 39.3238 -1.33317 33.7865 945.446
13123000 965.884 970.305 861.058 70.6529 57.7042 -54.0625 932.416
13124000 909.795 882.438 730.415 135.88 46.6871 2.52582 840.882
13125000 1082.06 956.477 790.144 155.462 27.0838 -9.22776 942.895
13126000 921.411 935.989 885.409 18.9904 14.9443 -59.4396 914.27
13127000 965.519 992.556 875.274 43.0934 108.249 -63.7486 944.45
13128000 999.639 871.461 779.658 41.3289 -4.7032 -53.6118 883.586
13129000 921.488 994.786 974.845 52.4901 -77.9672 1.26621 963.706
13130000 881.602 877.551 890.942 110.487 30.4857 -144.65 883.365
13131000 816.568 1002.6 816.091 65.5301 -9.35176 -40.3884 878.42
13132000 880.284 1022.34 986.063 5.84222 66.9891 -119.899 962.894
13133000 1063.52 1122.92 1059.13 120.21 43.0193 -17.0459 1081.86
13134000 1004.87 1026.83 1007.85 149.341 21.2087 1.31858 1013.18
13135000 912.85 1095.44 867.498 58.2356 7.01972 -38.8465 958.597
13136000 1092.05 1084.25 933.459 130.072 -44.1736 -6.08316 1036.59
13137000 833.869 1080.9 963.709 169.014 46.2179 57.3638 959.492
13138000 1019.89 1041.76 1008.52 119.146 8.68184 -24.5507 1023.39
13139000 972.89 1009.26 927.337 169.01 33.4786 -41.3669 969.828
13140000 729.877 958.916 747.146 107.065 42.9162 70.5568 811.979
13141000 1084.16 954.535 787.839 73.8514 8.75896 90.2464 942.178
13142000 752.026 785.518 787.948 187.632 37.8708 4.81913 775.164
13143000 827.426 916.05 847.917 121.131 37.8172 97.7865 863.798
13144000 848.406 955.198 884.924 203.587 -8.73604 -32.8186 896.176
13145000 898.208 963.456 838.958 51.6876 146.105 -60.8958 900.207
13146000 814.6 898.957 845.977 100.441 105.19 -39.3054 853.178
13147000 914.026 987.782 828.32 17.1736 6.05755 -67.2128 910.043
13148000 921.874 862.185 888.768 71.7214 90.1847 -157.197 890.942
13149000 902.853 1025.05 916.229 71.5658 6.8527 -72.9774 948.043
13150000 922.66 797.283 701.482 80.2807 72.1328 4.40796 807.142
13151000 897.57 802.015 889.899 149.595 68.601 -2.11146 863.162
13152000 944.452 1002.9 906.206 57.0888 8.17117 -21.6966 951.185
13153000 982.629 872.738 898.67 127.545 13.3796 95.288 918.012
13154000 1010.83 1093.55 882.802 104.512 54.1836 -36.8388 995.726
13155000 1000.38 953.821 933.606 106.728 67.3056 14.5211 962.602
13156000 1058.02 1014.75 1008.3 161 117.986 -102.264 1027.02
13157000 1006.97 1026.3 1086.42 112.26 -51.9836 58.196 1039.9
13158000 989.957 1032.88 918.034 154.405 100.488 38.0951 980.291
13159000 921.783 954.858 942.45 94.9791 43.3359 -10.1098 939.697
13160000 929.744 1068.17 988.909 45.1373 59.7421 20.8646 995.608
13161000 796.908 938.963 955.553 90.3256 103.192 -22.2332 897.141
13162000 1025.04 822.4 750.128 103.599 13.176 -94.0031 865.857
13163000 907.279 847.935 867.482 199.986 69.0563 -26.7556 874.232
13164000 867.68 1030.79 861.534 205.963 85.9429 -66.7943 920.001
13165000 814.026 1028.94 861.815 113.319 29.9893 -32.5428 901.595
13166000 921.864 1055.52 937.671 96.4505 -0.65487 -53.7063 971.685
13167000 944.223 1082.18 874.926 243.583 -0.71838 -35.3035 967.11
13168000 937.306 1087.7 942.404 188.288 68.0731 16.8152 989.137
13169000 955.417 912.799 938.157 211.148 8.57614 -49.475 935.458
13170000 921.934 1032.12 1065.75 62.1382 -79.9727 -17.4575 1006.6
13171000 981.841 1025.48 1124.78 126.439 -81.2451 91.8045 1044.03
13172000 937.29 922.504 962.711 140.787 -14.4787 23.4953 940.835
13173000 1074.62 1195.15 1077.7 38.4975 47.5576 42.231 1115.82
13174000 953.361 980.856 1021.5 153.661 28.3615 -58.1651 985.24
13175000 1087.33 939.858 975.435 144.499 -46.3719 43.1148 1000.87
13176000 1084.43 1156.39 1049.42 76.3622 -5.98041 50.4365 1096.74
13177000 1063.31 981.927 941.893 90.7618 -58.7907 57.7063 995.709
13178000 1060.84 1090.55 1057.2 59.6938 96.4203 47.6605 1069.53
13179000 846.398 857.155 909.088 38.8454 125.2 52.2582 870.88
13180000 794.875 981.449 971.803 58.4058 61.4087 19.6873 916.042
13181000 970.908 1021.79 1069.21 7.55648 31.5724 25.1831 1020.64
