# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
123000 -0.516815 0.138343 -0.0365728 0.537429 0.00305888 -0.417573 -0.138348
124000 -0.168426 0.235817 0.150586 0.235368 -0.114022 -0.0185186 0.0726588
125000 0.166049 -0.0183143 0.150836 0.127771 0.112547 0.00439207 0.0995235
126000 0.540879 0.834376 0.332036 0.0719398 0.212917 -0.195394 0.569097
127000 0.27706 0.52191 0.163804 0.319491 -0.127015 -0.0413472 0.320924
128000 -0.287904 0.486906 0.347143 0.141813 -0.0600791 -0.00376482 0.182048
129000 0.332296 0.386823 0.242746 -0.160889 0.0273804 0.0227204 0.320622
130000 0.291966 0.455109 0.0891734 0.0421053 0.335499 -0.233167 0.27875
131000 0.578117 0.464413 0.322227 0.30401 0.0385565 -0.120239 0.454919
132000 -0.32041 0.342561 0.120031 -0.237442 0.1191 -0.261656 0.0473939
133000 0.0731124 0.479823 -0.0561854 -0.310591 -0.36241 0.123825 0.165583
134000 0.311641 0.526682 0.628206 -0.157067 0.249588 0.463553 0.488843
135000 0.458179 0.822607 0.279029 -0.0532614 0.133958 0.16064 0.519938
136000 0.0658868 -0.229347 0.533225 0.0131685 -0.0415562 0.0637937 0.123255
137000 0.413283 0.406227 0.0380427 0.18397 0.0836272 0.156159 0.285851
138000 0.419868 0.419811 0.0479216 0.250961 0.0395662 0.0374169 0.295867
139000 0.550632 -0.145107 0.0298809 0.0668519 0.352552 0.198988 0.145135
140000 -0.176589 -0.279911 0.447458 -0.046762 -0.202785 0.0979809 -0.00301369
141000 0.114749 0.526575 0.392089 0.244377 0.00105797 0.0795787 0.344471
142000 0.0427369 0.111769 0.371947 -0.0315473 -0.178396 0.0761885 0.175484
143000 0.0933625 -0.0997854 0.631175 0.140609 -0.200193 0.316641 0.208251
144000 0.224261 0.105284 0.222792 0.108746 -0.386006 0.0801017 0.184112
