# Time-averaged data for fix state_variables
# TimeStep c_thermo_temp v_vol v_rho v_etotal v_a v_b v_c
219000 292.661 1.86425e+07 0.00392661 5428.67 265.156 265.156 265.156
220000 293.781 1.86378e+07 0.0039276 5444.94 265.134 265.134 265.134
221000 292.994 1.86332e+07 0.00392858 5428.92 265.112 265.112 265.112
222000 293.654 1.86285e+07 0.00392957 5435.92 265.089 265.089 265.089
223000 293.036 1.86238e+07 0.00393056 5464.85 265.067 265.067 265.067
224000 291.16 1.86191e+07 0.00393155 5408.54 265.045 265.045 265.045
225000 295.754 1.86144e+07 0.00393253 5507.48 265.023 265.023 265.023
226000 293.687 1.86098e+07 0.00393352 5460.44 265.001 265.001 265.001
227000 294.382 1.86051e+07 0.00393451 5471.68 264.978 264.978 264.978
228000 291.74 1.86004e+07 0.0039355 5457.14 264.956 264.956 264.956
229000 292.035 1.85957e+07 0.00393649 5446.66 264.934 264.934 264.934
230000 292.905 1.85911e+07 0.00393748 5460.65 264.912 264.912 264.912
231000 293.365 1.85864e+07 0.00393847 5474.21 264.89 264.89 264.89
232000 295.807 1.85817e+07 0.00393946 5487.83 264.868 264.868 264.868
233000 292.266 1.85771e+07 0.00394045 5438.11 264.845 264.845 264.845
234000 294.465 1.85724e+07 0.00394144 5477.76 264.823 264.823 264.823
235000 291.947 1.85677e+07 0.00394243 5447.57 264.801 264.801 264.801
236000 293.308 1.85631e+07 0.00394342 5465.05 264.779 264.779 264.779
237000 292.163 1.85584e+07 0.00394441 5424.5 264.757 264.757 264.757
238000 292.627 1.85537e+07 0.00394541 5455.44 264.734 264.734 264.734
239000 291.862 1.85491e+07 0.0039464 5434.74 264.712 264.712 264.712
240000 291.7 1.85444e+07 0.00394739 5443.5 264.69 264.69 264.69
241000 292.122 1.85397e+07 0.00394838 5439.88 264.668 264.668 264.668
242000 292.645 1.85351e+07 0.00394938 5439.31 264.646 264.646 264.646
243000 295.957 1.85304e+07 0.00395037 5497.45 264.623 264.623 264.623
244000 292.502 1.85257e+07 0.00395137 5430.01 264.601 264.601 264.601
245000 293.717 1.85211e+07 0.00395236 5465.5 264.579 264.579 264.579
246000 294.558 1.85164e+07 0.00395335 5472.53 264.557 264.557 264.557
247000 296.056 1.85118e+07 0.00395435 5508.28 264.535 264.535 264.535
248000 294.237 1.85071e+07 0.00395535 5486.1 264.512 264.512 264.512
249000 292.523 1.85024e+07 0.00395634 5439.67 264.49 264.49 264.49
250000 295.623 1.84978e+07 0.00395734 5481.57 264.468 264.468 264.468
251000 293.87 1.84931e+07 0.00395833 5468.4 264.446 264.446 264.446
252000 291.829 1.84885e+07 0.00395933 5417.81 264.424 264.424 264.424
253000 293.009 1.84838e+07 0.00396033 5408.24 264.401 264.401 264.401
254000 292.81 1.84792e+07 0.00396133 5457.28 264.379 264.379 264.379
255000 293.53 1.84745e+07 0.00396232 5480.29 264.357 264.357 264.357
256000 293.227 1.84699e+07 0.00396332 5451.58 264.335 264.335 264.335
257000 291.88 1.84652e+07 0.00396432 5448.86 264.313 264.313 264.313
258000 294.992 1.84605e+07 0.00396532 5507.46 264.29 264.29 264.29
259000 294.384 1.84559e+07 0.00396632 5484.98 264.268 264.268 264.268
260000 290.637 1.84512e+07 0.00396732 5410.68 264.246 264.246 264.246
261000 291.147 1.84466e+07 0.00396832 5422.57 264.224 264.224 264.224
262000 293.327 1.8442e+07 0.00396932 5475.47 264.202 264.202 264.202
263000 294.633 1.84373e+07 0.00397032 5483.4 264.18 264.18 264.18
264000 292.583 1.84327e+07 0.00397132 5428.43 264.157 264.157 264.157
265000 292.23 1.8428e+07 0.00397232 5451.1 264.135 264.135 264.135
266000 294.019 1.84234e+07 0.00397332 5485.55 264.113 264.113 264.113
267000 291.773 1.84187e+07 0.00397432 5431.72 264.091 264.091 264.091
268000 291.451 1.84141e+07 0.00397532 5456.98 264.069 264.069 264.069
269000 294.045 1.84094e+07 0.00397633 5462.61 264.046 264.046 264.046
270000 292.657 1.84048e+07 0.00397733 5429.37 264.024 264.024 264.024
271000 291.697 1.84002e+07 0.00397833 5414.76 264.002 264.002 264.002
272000 293.586 1.83955e+07 0.00397934 5468.6 263.98 263.98 263.98
273000 293.065 1.83909e+07 0.00398034 5454.65 263.958 263.958 263.958
274000 292.88 1.83862e+07 0.00398134 5441.52 263.935 263.935 263.935
275000 294.059 1.83816e+07 0.00398235 5473.66 263.913 263.913 263.913
276000 292.735 1.8377e+07 0.00398335 5440.46 263.891 263.891 263.891
277000 294.123 1.83723e+07 0.00398436 5467.41 263.869 263.869 263.869
278000 293.266 1.83677e+07 0.00398537 5469.8 263.847 263.847 263.847
279000 295.164 1.83631e+07 0.00398637 5504.02 263.824 263.824 263.824
280000 291.999 1.83584e+07 0.00398738 5432.74 263.802 263.802 263.802
281000 292.515 1.83538e+07 0.00398838 5460.36 263.78 263.78 263.78
282000 293.234 1.83492e+07 0.00398939 5464.81 263.758 263.758 263.758
283000 292.331 1.83445e+07 0.0039904 5454.27 263.736 263.736 263.736
284000 294.182 1.83399e+07 0.00399141 5474.13 263.713 263.713 263.713
285000 291.704 1.83353e+07 0.00399241 5419.19 263.691 263.691 263.691
286000 293.15 1.83306e+07 0.00399342 5450.51 263.669 263.669 263.669
287000 293.009 1.8326e+07 0.00399443 5451.98 263.647 263.647 263.647
288000 294.277 1.83214e+07 0.00399544 5451.49 263.625 263.625 263.625
289000 293.782 1.83168e+07 0.00399645 5435.32 263.602 263.602 263.602
290000 291.964 1.83121e+07 0.00399746 5436.69 263.58 263.58 263.58
291000 292.867 1.83075e+07 0.00399847 5435.2 263.558 263.558 263.558
292000 292.465 1.83029e+07 0.00399948 5458.55 263.536 263.536 263.536
293000 293.833 1.82983e+07 0.00400049 5452.14 263.514 263.514 263.514
294000 293.205 1.82936e+07 0.0040015 5443.67 263.491 263.491 263.491
295000 293.373 1.8289e+07 0.00400251 5446.5 263.469 263.469 263.469
296000 295.139 1.82844e+07 0.00400352 5479.39 263.447 263.447 263.447
297000 293.371 1.82798e+07 0.00400453 5471.64 263.425 263.425 263.425
298000 290.983 1.82751e+07 0.00400555 5445.36 263.403 263.403 263.403
299000 294.649 1.82705e+07 0.00400656 5494.46 263.381 263.381 263.381
300000 293.726 1.82659e+07 0.00400757 5463.04 263.358 263.358 263.358
301000 292.724 1.82613e+07 0.00400859 5461.99 263.336 263.336 263.336
302000 289.932 1.82567e+07 0.0040096 5409.98 263.314 263.314 263.314
303000 293.244 1.82521e+07 0.00401061 5459.47 263.292 263.292 263.292
304000 294.44 1.82474e+07 0.00401163 5472.54 263.27 263.27 263.27
305000 294.048 1.82428e+07 0.00401264 5451.51 263.247 263.247 263.247
306000 292.886 1.82382e+07 0.00401366 5439.4 263.225 263.225 263.225
307000 290.704 1.82336e+07 0.00401467 5417.75 263.203 263.203 263.203
308000 291.89 1.8229e+07 0.00401569 5440.21 263.181 263.181 263.181
309000 292.423 1.82244e+07 0.00401671 5446.49 263.159 263.159 263.159
310000 293.309 1.82198e+07 0.00401772 5459.36 263.136 263.136 263.136
311000 292.517 1.82152e+07 0.00401874 5452.76 263.114 263.114 263.114
312000 291.571 1.82105e+07 0.00401976 5432.29 263.092 263.092 263.092
313000 294.305 1.82059e+07 0.00402077 5466.65 263.07 263.07 263.07
314000 292.076 1.82013e+07 0.00402179 5435.08 263.048 263.048 263.048
315000 293.107 1.81967e+07 0.00402281 5425.04 263.025 263.025 263.025
316000 293.835 1.81921e+07 0.00402383 5446.1 263.003 263.003 263.003
317000 293.328 1.81875e+07 0.00402485 5432.77 262.981 262.981 262.981
318000 292.634 1.81829e+07 0.00402587 5422.63 262.959 262.959 262.959
319000 294.527 1.81783e+07 0.00402689 5466.14 262.937 262.937 262.937
320000 293.797 1.81737e+07 0.00402791 5459.5 262.914 262.914 262.914
321000 292.709 1.81691e+07 0.00402893 5466.82 262.892 262.892 262.892
322000 292.175 1.81645e+07 0.00402995 5451.75 262.87 262.87 262.87
323000 291.909 1.81599e+07 0.00403097 5419.43 262.848 262.848 262.848
324000 294.928 1.81553e+07 0.00403199 5478.01 262.826 262.826 262.826
325000 291.005 1.81507e+07 0.00403301 5396.52 262.803 262.803 262.803
326000 293.261 1.81461e+07 0.00403403 5459.71 262.781 262.781 262.781
327000 293.312 1.81415e+07 0.00403505 5443.57 262.759 262.759 262.759
328000 294.939 1.81369e+07 0.00403608 5493.4 262.737 262.737 262.737
329000 294.202 1.81323e+07 0.0040371 5453.81 262.715 262.715 262.715
330000 292.242 1.81277e+07 0.00403812 5424.66 262.693 262.693 262.693
331000 292.161 1.81231e+07 0.00403915 5418.23 262.67 262.67 262.67
332000 293.17 1.81185e+07 0.00404017 5439.5 262.648 262.648 262.648
333000 294.439 1.81139e+07 0.0040412 5481.67 262.626 262.626 262.626
334000 292.495 1.81093e+07 0.00404222 5452.87 262.604 262.604 262.604
335000 294.251 1.81048e+07 0.00404324 5476.37 262.582 262.582 262.582
336000 293.72 1.81002e+07 0.00404427 5451.37 262.559 262.559 262.559
337000 296.289 1.80956e+07 0.0040453 5492.07 262.537 262.537 262.537
338000 292.494 1.8091e+07 0.00404632 5432.39 262.515 262.515 262.515
339000 292.03 1.80864e+07 0.00404735 5444.98 262.493 262.493 262.493
340000 294.957 1.80818e+07 0.00404838 5471.28 262.471 262.471 262.471
341000 294.521 1.80772e+07 0.0040494 5475.05 262.448 262.448 262.448
342000 292.372 1.80726e+07 0.00405043 5418.18 262.426 262.426 262.426
343000 293.004 1.80681e+07 0.00405146 5431.82 262.404 262.404 262.404
344000 290.623 1.80635e+07 0.00405249 5388.99 262.382 262.382 262.382
345000 293.267 1.80589e+07 0.00405351 5464.77 262.36 262.36 262.36
346000 292.41 1.80543e+07 0.00405454 5439.54 262.337 262.337 262.337
347000 292.037 1.80497e+07 0.00405557 5415.66 262.315 262.315 262.315
348000 290.993 1.80451e+07 0.0040566 5417.89 262.293 262.293 262.293
349000 292.728 1.80406e+07 0.00405763 5435.56 262.271 262.271 262.271
350000 293.783 1.8036e+07 0.00405866 5461.57 262.249 262.249 262.249
351000 293.314 1.80314e+07 0.00405969 5438.86 262.226 262.226 262.226
352000 292.627 1.80268e+07 0.00406072 5433.84 262.204 262.204 262.204
353000 292.775 1.80222e+07 0.00406176 5445.85 262.182 262.182 262.182
354000 293.549 1.80177e+07 0.00406279 5438.3 262.16 262.16 262.16
355000 293.936 1.80131e+07 0.00406382 5461.19 262.138 262.138 262.138
356000 293.318 1.80085e+07 0.00406485 5446.16 262.115 262.115 262.115
357000 292.769 1.80039e+07 0.00406588 5435.46 262.093 262.093 262.093
358000 292.764 1.79994e+07 0.00406692 5447.79 262.071 262.071 262.071
359000 291.339 1.79948e+07 0.00406795 5428.53 262.049 262.049 262.049
360000 294.07 1.79902e+07 0.00406898 5507.12 262.027 262.027 262.027
361000 293.98 1.79857e+07 0.00407002 5468.99 262.005 262.005 262.005
362000 293.136 1.79811e+07 0.00407105 5460.81 261.982 261.982 261.982
363000 292.091 1.79765e+07 0.00407209 5437.46 261.96 261.96 261.96
364000 291.344 1.79719e+07 0.00407312 5424.08 261.938 261.938 261.938
365000 290.807 1.79674e+07 0.00407416 5420.43 261.916 261.916 261.916
