# Time-averaged data for fix state_variables
# TimeStep c_thermo_temp v_vol v_rho v_etotal v_a v_b v_c
84000 293.798 1.92769e+07 0.00379738 5375.15 268.13 268.13 268.13
85000 294.03 1.92721e+07 0.00379834 5385.07 268.108 268.108 268.108
86000 291.607 1.92672e+07 0.0037993 5351.25 268.085 268.085 268.085
87000 292.989 1.92624e+07 0.00380025 5366.05 268.063 268.063 268.063
88000 292.863 1.92575e+07 0.00380121 5340.65 268.04 268.04 268.04
89000 292.314 1.92527e+07 0.00380217 5349.37 268.018 268.018 268.018
90000 293.008 1.92479e+07 0.00380312 5355.37 267.995 267.995 267.995
91000 293.795 1.9243e+07 0.00380408 5368.95 267.973 267.973 267.973
92000 294.971 1.92382e+07 0.00380504 5422.35 267.95 267.95 267.95
93000 292.556 1.92333e+07 0.003806 5403.47 267.928 267.928 267.928
94000 292.615 1.92285e+07 0.00380696 5377.93 267.905 267.905 267.905
95000 290.633 1.92236e+07 0.00380792 5322.22 267.883 267.883 267.883
96000 294.754 1.92188e+07 0.00380887 5425.54 267.86 267.86 267.86
97000 294.634 1.92139e+07 0.00380983 5419.4 267.838 267.838 267.838
98000 291.635 1.92091e+07 0.00381079 5390.77 267.816 267.816 267.816
99000 291.57 1.92043e+07 0.00381175 5399.12 267.793 267.793 267.793
100000 291.549 1.91994e+07 0.00381271 5376.18 267.771 267.771 267.771
101000 292.754 1.91946e+07 0.00381368 5389.82 267.748 267.748 267.748
102000 292.003 1.91898e+07 0.00381464 5413.04 267.726 267.726 267.726
103000 294.833 1.91849e+07 0.0038156 5453.84 267.703 267.703 267.703
104000 296.265 1.91801e+07 0.00381656 5474.45 267.681 267.681 267.681
105000 293.719 1.91753e+07 0.00381752 5406.92 267.658 267.658 267.658
106000 293.385 1.91704e+07 0.00381848 5431.67 267.636 267.636 267.636
107000 293.49 1.91656e+07 0.00381945 5398.38 267.613 267.613 267.613
108000 292.289 1.91608e+07 0.00382041 5389.32 267.591 267.591 267.591
109000 292.09 1.91559e+07 0.00382137 5393.45 267.568 267.568 267.568
110000 292.423 1.91511e+07 0.00382234 5393.41 267.546 267.546 267.546
111000 292.651 1.91463e+07 0.0038233 5417.8 267.523 267.523 267.523
112000 293.268 1.91414e+07 0.00382427 5403.13 267.501 267.501 267.501
113000 291.192 1.91366e+07 0.00382523 5379.84 267.478 267.478 267.478
114000 295.119 1.91318e+07 0.0038262 5466.24 267.456 267.456 267.456
