# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
75000 -0.33187 0.0342282 0.110098 -0.056937 -0.197392 0.00379274 -0.0625143
76000 0.102562 0.287801 -0.074923 -0.55136 0.126698 0.0859304 0.105147
77000 -0.261417 0.227079 -0.0934359 -0.0954087 -0.0393605 0.173895 -0.0425915
78000 -0.088453 0.0584068 -0.205831 0.374382 -0.193775 0.249236 -0.0786257
79000 -0.17094 -0.0860039 0.0576551 -0.0183111 -0.103479 -0.239041 -0.0664294
80000 -0.432247 0.517557 -0.00104783 0.0568707 0.0913 0.193281 0.0280875
81000 0.557916 0.147254 -0.214926 0.029617 0.082777 0.282346 0.163415
82000 -0.301982 0.0415806 0.0579484 -0.0627654 0.597235 0.238178 -0.0674843
83000 0.134217 0.771322 0.32022 0.108772 0.0753189 0.000501801 0.408586
84000 -0.532563 -0.203918 -0.432892 -0.166069 0.17753 0.174282 -0.389791
85000 -0.194776 0.128634 0.451526 -0.355414 0.185017 0.1374 0.128462
86000 0.982882 0.754294 0.814588 -0.393864 -0.0395136 -0.169509 0.850588
87000 0.956986 0.71596 0.555352 0.0152825 0.13563 0.0487764 0.742766
88000 0.257142 0.487437 0.103019 -0.024534 0.0301913 0.126773 0.282533
89000 0.340257 0.478791 0.364554 0.0981513 0.15235 -0.227915 0.394534
90000 0.0318567 -0.430274 0.388967 0.0874951 0.0896656 0.00421522 -0.00315005
91000 0.207675 0.550802 0.538449 -0.198458 0.412536 0.0907585 0.432309
92000 0.0658003 -0.1547 0.255408 0.128928 -0.142814 -0.184105 0.0555028
93000 -0.206058 -0.4806 -0.728529 -0.307786 0.240486 -0.367677 -0.471729
94000 0.371683 0.246957 0.0882153 0.0836907 -0.132315 -0.0385707 0.235618
95000 0.209996 0.116531 -0.260495 -0.127667 -0.149817 0.272527 0.0220109
96000 0.53919 0.32391 0.495576 -0.259126 0.0280033 -0.0513991 0.452892
97000 0.617674 0.0969813 0.77082 0.170095 0.15505 0.405802 0.495158
98000 -0.0886113 0.401172 0.362927 -0.29963 0.113868 -0.467494 0.225162
99000 0.19082 0.475848 0.0483738 0.131682 -0.327717 0.14374 0.238347
100000 0.41054 0.380938 0.493188 0.147225 0.113944 0.147186 0.428222
101000 0.869164 0.456308 0.428687 0.110271 -0.0932207 -0.0438809 0.58472
102000 0.700961 0.133101 0.542149 0.229305 0.0166685 -0.0646427 0.458737
103000 -0.298292 0.132001 -0.573987 -0.00314248 0.104328 -0.0152304 -0.246759
104000 0.538489 0.112824 0.428818 0.452816 -0.0813992 0.462621 0.360043
105000 -0.887162 0.0251 0.266726 0.00602094 0.0324112 0.247781 -0.198445
106000 0.257398 0.29423 -0.0161904 -0.0587707 -0.356805 0.0435302 0.178479
107000 0.643599 0.506995 -0.0305524 0.013465 -0.121457 0.209147 0.373347
108000 0.346366 -0.0582115 -0.167734 0.214352 0.116453 0.0201098 0.0401401
109000 0.287469 0.549514 0.639347 0.214393 -0.212765 -0.000423891 0.49211
110000 0.137361 0.279958 0.497961 -0.219873 -0.222764 0.0654905 0.305093
111000 0.511936 0.189272 0.485147 0.183994 0.228184 0.226314 0.395452
112000 0.107243 -0.0450664 -0.0225447 0.18637 0.0602015 -0.0991766 0.0132108
113000 0.548722 0.482138 0.186919 0.19559 -0.0698905 -0.115834 0.405926
114000 -0.113701 0.0300293 0.140595 -0.0383525 0.00861115 -0.195655 0.0189744
115000 0.14837 0.392708 0.15314 -0.156972 0.0321204 -0.146178 0.231406
116000 0.38842 0.243859 0.400015 -0.137996 -0.407128 -0.0454238 0.344098
117000 0.0255664 0.496838 0.205903 -0.0610652 -0.125421 0.0116348 0.242769
118000 0.210083 0.6466 0.095664 -0.0994538 0.290974 0.16874 0.317449
119000 0.191813 0.185102 -0.347854 0.159997 -0.0646132 -0.153344 0.00968701
120000 -0.174606 0.132539 -0.145793 0.222027 0.279762 0.0234224 -0.0626199
121000 0.258635 0.202321 -0.157174 -0.0751332 0.0613006 -0.196921 0.10126
122000 -0.116106 0.0836943 0.172789 0.175381 0.039416 -0.0517858 0.0467923
123000 -0.116022 0.0445952 0.278641 -0.0476259 0.0583351 0.129824 0.0690713
124000 0.731938 0.237794 0.279033 0.212366 -0.0524607 -0.201752 0.416255
125000 0.93908 0.629976 0.276891 0.0366893 0.201306 -0.191117 0.615316
126000 0.342885 0.344354 0.665643 0.0589702 0.021178 0.0423709 0.450961
127000 -0.286951 -0.17222 0.00423112 0.282802 0.129554 0.074727 -0.151647
128000 0.5227 0.380544 0.136119 0.0811149 0.122673 0.391237 0.346454
129000 0.607216 -0.0927661 0.157731 0.52112 -0.0440214 0.216301 0.224061
130000 0.227739 0.0230386 -0.0550286 0.214583 -0.17102 -0.37346 0.0652495
131000 0.57384 0.593043 0.494565 -0.0646984 -0.462168 -0.434992 0.553816
132000 0.675336 0.355834 0.505925 -0.247889 0.108065 0.0695972 0.512365
133000 -0.119586 0.435283 -0.551199 0.151894 -0.0383255 0.169797 -0.0785004
134000 0.25614 -0.0139117 -0.113761 -0.440839 -0.115818 -0.0859206 0.0428226
135000 0.0409974 0.516383 0.000243293 -0.251096 0.016231 0.177544 0.185875
136000 0.0726141 0.625573 0.229592 -0.188417 0.0540196 0.0564908 0.30926
137000 0.735934 0.577324 -0.318584 -0.385313 -0.0686544 0.339168 0.331558
138000 0.0516398 0.0402197 0.371035 0.291543 -0.211417 0.126867 0.154298
139000 -0.133741 -0.0842035 0.327205 0.337998 0.0298336 0.495385 0.0364201
140000 0.604247 0.524466 0.800424 0.271751 0.065375 0.166122 0.643046
141000 0.323311 0.225464 -0.259639 0.266045 0.296644 0.154894 0.0963787
142000 0.574771 0.218093 0.238801 0.0949183 0.319732 -0.0344988 0.343888
143000 0.875536 0.237603 -0.0839062 0.34155 -0.0683127 0.155467 0.343077
