# Time-averaged data for fix dave
# TimeStep v_massdensity
19544000 0.867446
19545000 0.867446
19546000 0.867446
19547000 0.867447
19548000 0.867447
19549000 0.867447
19550000 0.867449
19551000 0.867451
19552000 0.867453
19553000 0.867454
19554000 0.867456
19555000 0.867457
19556000 0.867459
19557000 0.867461
19558000 0.867463
19559000 0.867466
19560000 0.867466
19561000 0.867468
19562000 0.867469
19563000 0.867471
19564000 0.867472
19565000 0.867474
19566000 0.867476
19567000 0.86748
19568000 0.867484
19569000 0.867488
19570000 0.867491
19571000 0.867494
19572000 0.867497
19573000 0.8675
19574000 0.867503
19575000 0.867504
19576000 0.867505
19577000 0.867507
19578000 0.867509
19579000 0.867511
19580000 0.867511
19581000 0.867513
19582000 0.867516
19583000 0.867517
19584000 0.867518
19585000 0.86752
19586000 0.867523
19587000 0.867523
19588000 0.867524
19589000 0.867524
19590000 0.867526
19591000 0.867526
19592000 0.867526
19593000 0.867524
19594000 0.867525
19595000 0.867528
19596000 0.86753
19597000 0.86753
19598000 0.86753
19599000 0.867529
19600000 0.86753
19601000 0.867531
19602000 0.867532
19603000 0.867535
19604000 0.867537
19605000 0.867538
19606000 0.867539
19607000 0.867541
19608000 0.867544
19609000 0.867547
19610000 0.867548
19611000 0.867549
19612000 0.86755
19613000 0.867553
19614000 0.867554
19615000 0.867558
19616000 0.86756
19617000 0.867563
19618000 0.867564
19619000 0.867567
19620000 0.86757
19621000 0.867572
19622000 0.867575
19623000 0.867578
19624000 0.86758
19625000 0.867583
19626000 0.867585
19627000 0.86759
19628000 0.86759
19629000 0.867592
19630000 0.867594
19631000 0.867594
19632000 0.867595
19633000 0.867595
19634000 0.867597
19635000 0.867598
19636000 0.867601
19637000 0.867603
19638000 0.867603
19639000 0.867606
19640000 0.86761
19641000 0.867612
19642000 0.867614
19643000 0.867615
19644000 0.867616
19645000 0.867617
19646000 0.867619
19647000 0.86762
19648000 0.86762
19649000 0.867619
19650000 0.867619
19651000 0.867621
19652000 0.867621
19653000 0.867622
19654000 0.867622
19655000 0.867622
19656000 0.867624
19657000 0.867623
19658000 0.867623
19659000 0.867624
19660000 0.867625
19661000 0.867624
19662000 0.867626
19663000 0.867627
19664000 0.867628
19665000 0.867629
19666000 0.867629
19667000 0.867628
19668000 0.867631
19669000 0.867631
19670000 0.867631
19671000 0.867631
19672000 0.867631
19673000 0.86763
19674000 0.867632
19675000 0.867632
19676000 0.867633
19677000 0.867636
19678000 0.867637
19679000 0.867638
19680000 0.867641
19681000 0.867643
19682000 0.867645
19683000 0.867647
19684000 0.867647
19685000 0.867649
19686000 0.867649
19687000 0.867651
19688000 0.867651
19689000 0.867651
19690000 0.867653
19691000 0.867654
19692000 0.867655
19693000 0.867657
19694000 0.867657
19695000 0.867658
19696000 0.86766
19697000 0.867663
19698000 0.867664
19699000 0.867667
19700000 0.867669
19701000 0.867671
19702000 0.867672
19703000 0.867673
19704000 0.867674
19705000 0.867675
19706000 0.867676
19707000 0.867677
19708000 0.867676
19709000 0.867677
19710000 0.867677
19711000 0.867678
19712000 0.867678
19713000 0.867679
19714000 0.867678
19715000 0.867678
19716000 0.867679
19717000 0.867677
19718000 0.867675
19719000 0.867674
19720000 0.867673
19721000 0.867669
19722000 0.867667
19723000 0.867665
19724000 0.867663
19725000 0.86766
19726000 0.867659
19727000 0.867657
19728000 0.867656
19729000 0.867656
19730000 0.867656
19731000 0.867654
19732000 0.867653
19733000 0.867652
19734000 0.867651
19735000 0.867651
19736000 0.867651
19737000 0.867649
19738000 0.867647
19739000 0.867647
19740000 0.867647
19741000 0.867647
19742000 0.867646
19743000 0.867645
19744000 0.867644
19745000 0.867643
19746000 0.867644
19747000 0.867643
19748000 0.867642
19749000 0.86764
19750000 0.867637
19751000 0.867637
19752000 0.867636
19753000 0.867634
19754000 0.867633
19755000 0.867632
19756000 0.86763
19757000 0.867628
19758000 0.867624
19759000 0.86762
19760000 0.867619
19761000 0.867615
19762000 0.867612
19763000 0.867611
19764000 0.867608
19765000 0.867606
19766000 0.867605
19767000 0.867602
19768000 0.8676
19769000 0.867598
19770000 0.867598
19771000 0.867596
19772000 0.867596
19773000 0.867595
19774000 0.867595
19775000 0.867594
19776000 0.867594
19777000 0.867593
19778000 0.867591
19779000 0.867589
19780000 0.867588
19781000 0.867586
19782000 0.867584
19783000 0.867582
19784000 0.867581
19785000 0.86758
19786000 0.867579
19787000 0.867579
19788000 0.867579
19789000 0.867579
19790000 0.86758
19791000 0.867579
19792000 0.86758
19793000 0.86758
19794000 0.86758
19795000 0.867581
19796000 0.867582
19797000 0.867581
19798000 0.86758
19799000 0.867579
19800000 0.867577
19801000 0.867577
19802000 0.867577
19803000 0.867577
19804000 0.867578
19805000 0.867577
19806000 0.867576
19807000 0.867576
19808000 0.867576
19809000 0.867575
19810000 0.867574
19811000 0.867573
19812000 0.867573
19813000 0.867572
19814000 0.86757
19815000 0.867568
19816000 0.867566
19817000 0.867564
19818000 0.867563
19819000 0.867563
19820000 0.867562
19821000 0.86756
19822000 0.867559
19823000 0.867559
19824000 0.867559
19825000 0.867556
19826000 0.867555
19827000 0.867554
19828000 0.867553
19829000 0.867552
19830000 0.867551
19831000 0.867549
19832000 0.867547
19833000 0.867544
19834000 0.867543
19835000 0.86754
19836000 0.867538
19837000 0.867536
19838000 0.867536
19839000 0.867534
19840000 0.867534
19841000 0.867532
19842000 0.867532
19843000 0.86753
19844000 0.867529
19845000 0.867527
19846000 0.867525
19847000 0.867521
19848000 0.867518
19849000 0.867515
19850000 0.867513
19851000 0.86751
19852000 0.867508
19853000 0.867506
19854000 0.867504
19855000 0.867503
19856000 0.867502
19857000 0.8675
19858000 0.867498
19859000 0.867496
19860000 0.867494
19861000 0.867491
19862000 0.867489
19863000 0.867486
19864000 0.867483
19865000 0.867481
19866000 0.867478
19867000 0.867475
19868000 0.867471
19869000 0.86747
19870000 0.867467
19871000 0.867465
19872000 0.867463
19873000 0.867461
19874000 0.867459
19875000 0.867457
19876000 0.867455
19877000 0.867453
19878000 0.86745
19879000 0.867448
19880000 0.867447
19881000 0.867445
19882000 0.867443
19883000 0.867442
19884000 0.86744
19885000 0.867439
19886000 0.867437
19887000 0.867434
19888000 0.867432
19889000 0.867431
19890000 0.867429
19891000 0.867428
19892000 0.867426
19893000 0.867425
19894000 0.867424
19895000 0.867425
19896000 0.867423
19897000 0.867422
19898000 0.86742
19899000 0.86742
19900000 0.867417
19901000 0.867417
19902000 0.867415
19903000 0.867415
19904000 0.867415
19905000 0.867414
19906000 0.867413
19907000 0.867411
19908000 0.867409
19909000 0.867409
19910000 0.867407
19911000 0.867405
19912000 0.867404
19913000 0.867403
19914000 0.867401
19915000 0.867401
19916000 0.867399
19917000 0.867398
19918000 0.867396
19919000 0.867394
19920000 0.867392
19921000 0.867387
19922000 0.867384
19923000 0.867381
19924000 0.867378
19925000 0.867377
19926000 0.867375
19927000 0.867374
19928000 0.867372
19929000 0.867369
19930000 0.867365
19931000 0.867364
19932000 0.867361
19933000 0.867359
19934000 0.867356
19935000 0.867354
19936000 0.867352
19937000 0.86735
19938000 0.867347
19939000 0.867344
19940000 0.867341
19941000 0.867338
19942000 0.867337
19943000 0.867335
19944000 0.867333
19945000 0.867331
19946000 0.867328
19947000 0.867326
19948000 0.867323
19949000 0.867321
19950000 0.86732
19951000 0.867318
19952000 0.867317
19953000 0.867315
19954000 0.867313
19955000 0.867312
19956000 0.867309
19957000 0.867307
19958000 0.867305
19959000 0.867303
19960000 0.867302
19961000 0.8673
19962000 0.867299
19963000 0.867297
19964000 0.867295
19965000 0.867293
19966000 0.867292
19967000 0.86729
19968000 0.867288
19969000 0.867287
19970000 0.867286
19971000 0.867286
19972000 0.867285
19973000 0.867284
19974000 0.867281
19975000 0.86728
19976000 0.867279
19977000 0.867277
19978000 0.867276
19979000 0.867276
19980000 0.867274
19981000 0.867274
19982000 0.867273
19983000 0.86727
19984000 0.867269
19985000 0.867267
19986000 0.867266
19987000 0.867264
19988000 0.867262
19989000 0.86726
19990000 0.867259
19991000 0.867258
19992000 0.867258
19993000 0.867258
19994000 0.867255
19995000 0.867254
19996000 0.867253
19997000 0.867253
19998000 0.867251
19999000 0.867251
20000000 0.867248
20001000 0.867246
20002000 0.867245
20003000 0.867244
20004000 0.867243
20005000 0.867242
20006000 0.867241
20007000 0.867239
20008000 0.867238
20009000 0.867237
20010000 0.867237
20011000 0.867235
20012000 0.867234
20013000 0.867233
20014000 0.867231
20015000 0.86723
20016000 0.86723
20017000 0.867229
20018000 0.867229
20019000 0.867229
20020000 0.867229
20021000 0.867229
20022000 0.86723
20023000 0.86723
20024000 0.867231
20025000 0.86723
20026000 0.867231
20027000 0.86723
20028000 0.86723
20029000 0.86723
20030000 0.867227
20031000 0.867226
20032000 0.867225
20033000 0.867225
20034000 0.867225
20035000 0.867224
20036000 0.867223
20037000 0.867222
20038000 0.867222
20039000 0.867221
20040000 0.86722
20041000 0.867219
20042000 0.867218
20043000 0.867216
20044000 0.867216
20045000 0.867213
20046000 0.867212
20047000 0.867211
20048000 0.867211
20049000 0.867209
20050000 0.867209
20051000 0.867209
20052000 0.867207
20053000 0.867206
20054000 0.867205
20055000 0.867204
20056000 0.867205
20057000 0.867204
20058000 0.867204
20059000 0.867205
20060000 0.867206
20061000 0.867206
20062000 0.867207
20063000 0.867208
20064000 0.867207
20065000 0.867207
20066000 0.867207
20067000 0.867207
20068000 0.867206
20069000 0.867206
20070000 0.867205
20071000 0.867205
20072000 0.867205
20073000 0.867205
20074000 0.867205
20075000 0.867204
20076000 0.867202
20077000 0.867203
20078000 0.867202
20079000 0.867201
20080000 0.867201
20081000 0.867201
20082000 0.8672
20083000 0.867199
20084000 0.867199
20085000 0.867199
20086000 0.867199
20087000 0.8672
20088000 0.867199
20089000 0.867199
20090000 0.867198
20091000 0.867197
20092000 0.867195
20093000 0.867195
20094000 0.867194
20095000 0.867195
20096000 0.867194
20097000 0.867194
20098000 0.867193
20099000 0.867192
20100000 0.867191
20101000 0.86719
20102000 0.867189
20103000 0.867189
20104000 0.867188
20105000 0.867188
20106000 0.867186
20107000 0.867186
20108000 0.867186
20109000 0.867186
20110000 0.867186
20111000 0.867186
20112000 0.867184
20113000 0.867182
20114000 0.867182
20115000 0.867182
20116000 0.867182
20117000 0.867181
20118000 0.867182
20119000 0.867181
20120000 0.86718
20121000 0.86718
20122000 0.867179
20123000 0.867179
20124000 0.867176
20125000 0.867175
20126000 0.867174
20127000 0.867173
20128000 0.867171
20129000 0.867169
20130000 0.867168
20131000 0.867167
20132000 0.867165
20133000 0.867163
20134000 0.867163
20135000 0.867163
20136000 0.867161
20137000 0.867161
20138000 0.867161
20139000 0.86716
20140000 0.86716
20141000 0.867159
20142000 0.86716
20143000 0.86716
20144000 0.86716
20145000 0.867158
20146000 0.867158
20147000 0.867156
20148000 0.867154
20149000 0.867151
20150000 0.86715
20151000 0.867148
20152000 0.867146
20153000 0.867144
20154000 0.867142
20155000 0.867141
20156000 0.86714
20157000 0.867139
20158000 0.867138
20159000 0.867136
20160000 0.867134
20161000 0.867131
20162000 0.867129
20163000 0.867127
20164000 0.867125
20165000 0.867121
20166000 0.867118
20167000 0.867115
20168000 0.867113
20169000 0.86711
20170000 0.867108
20171000 0.867104
20172000 0.867102
20173000 0.867099
20174000 0.867096
20175000 0.867094
20176000 0.86709
20177000 0.867088
20178000 0.867086
20179000 0.867083
20180000 0.86708
20181000 0.867077
20182000 0.867076
20183000 0.867073
20184000 0.867072
20185000 0.86707
20186000 0.867068
20187000 0.867067
20188000 0.867065
20189000 0.867064
20190000 0.867062
20191000 0.867061
20192000 0.867059
20193000 0.867056
20194000 0.867055
20195000 0.867053
20196000 0.86705
20197000 0.867049
20198000 0.867046
20199000 0.867045
20200000 0.867042
20201000 0.867039
20202000 0.867037
20203000 0.867034
20204000 0.867032
20205000 0.867031
20206000 0.86703
20207000 0.867027
20208000 0.867026
20209000 0.867024
20210000 0.867022
20211000 0.867019
20212000 0.867017
20213000 0.867016
20214000 0.867014
20215000 0.867013
20216000 0.867011
20217000 0.86701
20218000 0.867009
20219000 0.867007
20220000 0.867005
20221000 0.867004
20222000 0.867001
20223000 0.866999
20224000 0.866997
20225000 0.866994
20226000 0.866993
20227000 0.866991
20228000 0.866991
20229000 0.86699
20230000 0.866989
20231000 0.866988
20232000 0.866986
20233000 0.866984
20234000 0.866982
20235000 0.86698
20236000 0.86698
20237000 0.866979
20238000 0.866978
20239000 0.866977
20240000 0.866977
20241000 0.866975
20242000 0.866973
20243000 0.866971
20244000 0.866969
20245000 0.866967
20246000 0.866966
20247000 0.866965
20248000 0.866964
20249000 0.866965
20250000 0.866965
20251000 0.866964
20252000 0.866963
20253000 0.866962
20254000 0.866962
20255000 0.866962
20256000 0.866962
20257000 0.866962
20258000 0.866962
20259000 0.866961
20260000 0.866961
20261000 0.86696
20262000 0.866958
20263000 0.866957
20264000 0.866956
20265000 0.866957
20266000 0.866956
20267000 0.866954
20268000 0.866953
20269000 0.866952
20270000 0.866949
20271000 0.866948
20272000 0.866946
20273000 0.866944
20274000 0.866942
20275000 0.866942
20276000 0.866941
20277000 0.866941
20278000 0.86694
20279000 0.86694
20280000 0.866939
20281000 0.866938
20282000 0.866938
20283000 0.866938
20284000 0.866937
20285000 0.866938
20286000 0.866938
20287000 0.866937
20288000 0.866937
20289000 0.866937
20290000 0.866936
20291000 0.866936
20292000 0.866934
20293000 0.866933
20294000 0.866933
20295000 0.866933
20296000 0.866932
20297000 0.86693
20298000 0.866929
20299000 0.86693
20300000 0.866928
20301000 0.866927
20302000 0.866928
20303000 0.866928
20304000 0.866928
20305000 0.866927
20306000 0.866926
20307000 0.866925
20308000 0.866924
20309000 0.866923
20310000 0.866921
20311000 0.866921
20312000 0.86692
20313000 0.866919
20314000 0.86692
20315000 0.866919
20316000 0.86692
20317000 0.86692
20318000 0.866921
20319000 0.866921
20320000 0.866922
20321000 0.866921
20322000 0.866922
20323000 0.866924
20324000 0.866925
20325000 0.866926
20326000 0.866926
20327000 0.866927
20328000 0.866929
20329000 0.86693
20330000 0.86693
20331000 0.86693
20332000 0.866931
20333000 0.866933
20334000 0.866932
20335000 0.866933
20336000 0.866935
20337000 0.866935
20338000 0.866935
20339000 0.866934
20340000 0.866934
20341000 0.866934
20342000 0.866933
20343000 0.866932
20344000 0.866933
20345000 0.866932
20346000 0.866933
20347000 0.866933
20348000 0.866933
20349000 0.866933
20350000 0.866933
20351000 0.866933
20352000 0.866932
20353000 0.866932
20354000 0.866932
20355000 0.866932
20356000 0.866932
20357000 0.866931
20358000 0.86693
20359000 0.866929
20360000 0.866927
20361000 0.866925
20362000 0.866925
20363000 0.866924
20364000 0.866924
20365000 0.866924
20366000 0.866923
20367000 0.866924
20368000 0.866923
20369000 0.866923
20370000 0.866923
20371000 0.866923
20372000 0.866922
20373000 0.866922
20374000 0.866921
20375000 0.866921
20376000 0.866921
20377000 0.866919
20378000 0.866918
20379000 0.866917
20380000 0.866915
20381000 0.866915
20382000 0.866915
20383000 0.866914
20384000 0.866914
20385000 0.866912
20386000 0.866911
20387000 0.86691
20388000 0.866909
20389000 0.866907
20390000 0.866906
20391000 0.866906
20392000 0.866905
20393000 0.866904
20394000 0.866902
20395000 0.866902
20396000 0.866901
20397000 0.866898
20398000 0.866897
20399000 0.866896
20400000 0.866896
20401000 0.866896
20402000 0.866892
20403000 0.86689
20404000 0.866888
20405000 0.866887
20406000 0.866884
20407000 0.866882
20408000 0.86688
20409000 0.866877
20410000 0.866875
20411000 0.866872
20412000 0.866872
20413000 0.86687
20414000 0.866869
20415000 0.866867
20416000 0.866866
20417000 0.866865
20418000 0.866864
20419000 0.866862
20420000 0.86686
20421000 0.866858
20422000 0.866856
20423000 0.866852
20424000 0.86685
20425000 0.866846
20426000 0.866845
20427000 0.866843
20428000 0.86684
20429000 0.866837
20430000 0.866834
20431000 0.866833
20432000 0.866832
20433000 0.86683
20434000 0.866828
20435000 0.866826
20436000 0.866824
20437000 0.866824
20438000 0.866822
20439000 0.866822
20440000 0.866821
20441000 0.86682
20442000 0.866818
20443000 0.866817
20444000 0.866815
20445000 0.866815
20446000 0.866815
20447000 0.866815
20448000 0.866814
20449000 0.866813
20450000 0.866813
20451000 0.866812
20452000 0.866811
20453000 0.86681
20454000 0.866808
20455000 0.866807
20456000 0.866806
20457000 0.866805
20458000 0.866805
20459000 0.866804
20460000 0.866803
20461000 0.8668
20462000 0.866799
20463000 0.866797
20464000 0.866797
20465000 0.866795
20466000 0.866793
20467000 0.866792
20468000 0.866791
20469000 0.866789
20470000 0.866787
20471000 0.866786
20472000 0.866785
20473000 0.866784
20474000 0.866782
20475000 0.866781
20476000 0.866779
20477000 0.866778
20478000 0.866777
20479000 0.866776
20480000 0.866774
20481000 0.866774
20482000 0.866773
20483000 0.866771
20484000 0.866771
20485000 0.866769
20486000 0.866769
20487000 0.866769
20488000 0.866767
20489000 0.866765
20490000 0.866763
20491000 0.866763
20492000 0.866762
20493000 0.866761
20494000 0.86676
20495000 0.866759
20496000 0.866758
20497000 0.866758
20498000 0.866758
20499000 0.866757
20500000 0.866756
20501000 0.866756
20502000 0.866755
20503000 0.866754
20504000 0.866754
20505000 0.866755
20506000 0.866754
20507000 0.866752
20508000 0.866752
20509000 0.866751
20510000 0.866749
20511000 0.866748
20512000 0.866746
20513000 0.866744
20514000 0.866742
20515000 0.866742
20516000 0.866742
20517000 0.86674
20518000 0.866739
20519000 0.866738
20520000 0.866737
20521000 0.866736
20522000 0.866735
20523000 0.866735
20524000 0.866734
20525000 0.866734
20526000 0.866734
20527000 0.866733
20528000 0.866733
20529000 0.866733
20530000 0.866733
20531000 0.866733
20532000 0.866732
20533000 0.866733
20534000 0.866733
20535000 0.866733
20536000 0.866731
20537000 0.866731
20538000 0.866729
20539000 0.866729
20540000 0.866728
20541000 0.866727
20542000 0.866725
20543000 0.866724
20544000 0.866722
20545000 0.866721
20546000 0.866721
20547000 0.866721
20548000 0.866719
20549000 0.866719
20550000 0.866719
20551000 0.866718
20552000 0.866718
20553000 0.866718
20554000 0.866717
20555000 0.866717
20556000 0.866716
20557000 0.866715
20558000 0.866715
20559000 0.866714
20560000 0.866713
20561000 0.866712
20562000 0.866711
20563000 0.86671
20564000 0.86671
20565000 0.86671
20566000 0.866709
20567000 0.86671
20568000 0.86671
20569000 0.86671
20570000 0.866711
20571000 0.866711
20572000 0.866711
20573000 0.866711
20574000 0.86671
20575000 0.866711
20576000 0.866711
20577000 0.866712
20578000 0.866713
20579000 0.866712
20580000 0.866712
20581000 0.866713
20582000 0.866713
20583000 0.866713
20584000 0.866712
20585000 0.866712
20586000 0.866713
20587000 0.866713
20588000 0.866713
20589000 0.866713
20590000 0.866713
20591000 0.866713
20592000 0.866713
20593000 0.866712
20594000 0.866713
20595000 0.866714
20596000 0.866714
20597000 0.866715
20598000 0.866715
20599000 0.866715
20600000 0.866717
20601000 0.866718
20602000 0.866719
20603000 0.866719
20604000 0.866719
20605000 0.866719
20606000 0.866721
20607000 0.866722
20608000 0.866722
20609000 0.866723
20610000 0.866724
20611000 0.866725
20612000 0.866726
20613000 0.866727
20614000 0.866728
20615000 0.866729
20616000 0.86673
20617000 0.86673
20618000 0.866731
20619000 0.866731
20620000 0.866731
20621000 0.866731
20622000 0.866731
20623000 0.866731
20624000 0.866731
20625000 0.86673
20626000 0.86673
20627000 0.866729
20628000 0.866728
20629000 0.866728
20630000 0.866727
20631000 0.866727
20632000 0.866727
20633000 0.866726
20634000 0.866725
20635000 0.866723
20636000 0.866722
20637000 0.866721
20638000 0.86672
20639000 0.866719
20640000 0.866721
20641000 0.86672
20642000 0.866721
20643000 0.866722
20644000 0.866722
20645000 0.866722
20646000 0.866722
20647000 0.866722
20648000 0.866722
20649000 0.866722
20650000 0.866722
20651000 0.866723
20652000 0.866723
20653000 0.866723
20654000 0.866722
20655000 0.866722
20656000 0.866724
20657000 0.866724
20658000 0.866725
20659000 0.866726
20660000 0.866728
20661000 0.866729
20662000 0.86673
20663000 0.866731
20664000 0.866732
20665000 0.866732
20666000 0.866733
20667000 0.866733
20668000 0.866734
20669000 0.866734
20670000 0.866733
20671000 0.866734
20672000 0.866734
20673000 0.866735
20674000 0.866735
20675000 0.866735
20676000 0.866735
20677000 0.866735
20678000 0.866736
20679000 0.866736
20680000 0.866736
20681000 0.866736
20682000 0.866736
20683000 0.866735
20684000 0.866736
20685000 0.866736
20686000 0.866735
20687000 0.866735
20688000 0.866735
20689000 0.866735
20690000 0.866734
20691000 0.866734
20692000 0.866733
20693000 0.866733
20694000 0.866734
20695000 0.866733
20696000 0.866733
20697000 0.866734
20698000 0.866733
20699000 0.866733
20700000 0.866732
20701000 0.866731
20702000 0.86673
20703000 0.86673
20704000 0.866729
20705000 0.86673
20706000 0.86673
20707000 0.86673
20708000 0.866731
20709000 0.866732
20710000 0.866731
20711000 0.866732
20712000 0.866733
20713000 0.866733
20714000 0.866734
20715000 0.866735
20716000 0.866736
20717000 0.866736
20718000 0.866738
20719000 0.866738
20720000 0.866739
20721000 0.86674
20722000 0.86674
20723000 0.86674
20724000 0.86674
20725000 0.866741
20726000 0.866741
20727000 0.866741
20728000 0.86674
20729000 0.86674
20730000 0.866739
20731000 0.866738
20732000 0.866737
20733000 0.866736
20734000 0.866737
20735000 0.866736
20736000 0.866735
20737000 0.866735
20738000 0.866735
20739000 0.866735
20740000 0.866737
20741000 0.866738
20742000 0.866739
20743000 0.866739
20744000 0.866739
20745000 0.866741
20746000 0.866742
20747000 0.866743
20748000 0.866744
20749000 0.866745
20750000 0.866747
20751000 0.866747
20752000 0.866748
20753000 0.866749
20754000 0.866749
20755000 0.866749
20756000 0.86675
20757000 0.86675
20758000 0.866751
20759000 0.866751
20760000 0.866751
20761000 0.866751
20762000 0.866751
20763000 0.866752
20764000 0.866752
20765000 0.866754
20766000 0.866755
20767000 0.866756
20768000 0.866757
20769000 0.866758
20770000 0.866759
20771000 0.86676
20772000 0.86676
20773000 0.86676
20774000 0.866761
20775000 0.86676
20776000 0.86676
20777000 0.86676
20778000 0.86676
20779000 0.86676
20780000 0.86676
20781000 0.86676
20782000 0.86676
20783000 0.86676
20784000 0.86676
20785000 0.866761
20786000 0.866761
20787000 0.86676
20788000 0.86676
20789000 0.866761
20790000 0.86676
20791000 0.86676
20792000 0.86676
20793000 0.866761
20794000 0.866761
20795000 0.866762
20796000 0.866762
20797000 0.866762
20798000 0.866762
20799000 0.866761
20800000 0.866761
20801000 0.866761
20802000 0.866761
20803000 0.866761
20804000 0.866762
20805000 0.866761
20806000 0.866761
20807000 0.86676
20808000 0.86676
20809000 0.86676
20810000 0.86676
20811000 0.86676
20812000 0.86676
20813000 0.866759
20814000 0.86676
20815000 0.86676
20816000 0.86676
20817000 0.86676
20818000 0.86676
20819000 0.86676
20820000 0.86676
20821000 0.86676
20822000 0.866759
20823000 0.866758
20824000 0.866758
20825000 0.866758
20826000 0.866758
20827000 0.866757
20828000 0.866757
20829000 0.866758
20830000 0.866759
20831000 0.86676
20832000 0.86676
20833000 0.86676
20834000 0.866762
20835000 0.866764
20836000 0.866764
20837000 0.866765
20838000 0.866766
20839000 0.866767
20840000 0.866768
20841000 0.866769
20842000 0.86677
20843000 0.866771
20844000 0.866772
20845000 0.866772
20846000 0.866773
20847000 0.866774
20848000 0.866775
20849000 0.866776
20850000 0.866777
20851000 0.866779
20852000 0.866779
20853000 0.86678
20854000 0.866782
20855000 0.866783
20856000 0.866784
20857000 0.866785
20858000 0.866787
20859000 0.866788
20860000 0.866789
20861000 0.866791
20862000 0.866791
20863000 0.866791
20864000 0.866791
20865000 0.866791
20866000 0.866791
20867000 0.866792
20868000 0.866792
20869000 0.866792
20870000 0.866792
20871000 0.866794
20872000 0.866795
20873000 0.866796
20874000 0.866798
20875000 0.8668
20876000 0.866801
20877000 0.866802
20878000 0.866803
20879000 0.866804
20880000 0.866804
20881000 0.866804
20882000 0.866804
20883000 0.866805
20884000 0.866806
20885000 0.866806
20886000 0.866806
20887000 0.866806
20888000 0.866808
20889000 0.866808
20890000 0.866809
20891000 0.86681
20892000 0.866811
20893000 0.866814
20894000 0.866815
20895000 0.866816
20896000 0.866818
20897000 0.86682
20898000 0.866821
20899000 0.866823
20900000 0.866823
20901000 0.866824
20902000 0.866825
20903000 0.866826
20904000 0.866827
20905000 0.866828
20906000 0.866828
20907000 0.86683
20908000 0.86683
20909000 0.866831
20910000 0.866832
20911000 0.866833
20912000 0.866834
20913000 0.866834
20914000 0.866835
20915000 0.866835
20916000 0.866836
20917000 0.866836
20918000 0.866837
20919000 0.866837
20920000 0.866837
20921000 0.866837
20922000 0.866839
20923000 0.86684
20924000 0.86684
20925000 0.866841
20926000 0.866842
20927000 0.866843
20928000 0.866844
20929000 0.866846
20930000 0.866847
20931000 0.866847
20932000 0.866848
20933000 0.866849
20934000 0.866851
20935000 0.866852
20936000 0.866852
20937000 0.866853
20938000 0.866856
20939000 0.866858
20940000 0.866859
20941000 0.86686
20942000 0.866861
20943000 0.866862
20944000 0.866863
20945000 0.866865
20946000 0.866866
20947000 0.866867
20948000 0.866867
20949000 0.866868
20950000 0.866868
20951000 0.86687
20952000 0.86687
20953000 0.866871
20954000 0.866872
20955000 0.866873
20956000 0.866872
20957000 0.866873
20958000 0.866873
20959000 0.866873
20960000 0.866874
20961000 0.866874
20962000 0.866874
20963000 0.866874
20964000 0.866875
20965000 0.866875
20966000 0.866875
20967000 0.866874
20968000 0.866875
20969000 0.866874
20970000 0.866874
20971000 0.866875
20972000 0.866875
20973000 0.866875
20974000 0.866875
20975000 0.866875
20976000 0.866875
20977000 0.866875
20978000 0.866875
20979000 0.866876
20980000 0.866876
20981000 0.866876
20982000 0.866877
20983000 0.866878
20984000 0.866878
20985000 0.866879
20986000 0.86688
20987000 0.86688
20988000 0.866881
20989000 0.866882
20990000 0.866882
20991000 0.866883
20992000 0.866883
20993000 0.866883
20994000 0.866883
20995000 0.866883
20996000 0.866883
20997000 0.866884
20998000 0.866884
20999000 0.866885
21000000 0.866886
21001000 0.866886
21002000 0.866887
21003000 0.866889
21004000 0.866891
21005000 0.866891
21006000 0.866893
21007000 0.866893
21008000 0.866893
21009000 0.866894
21010000 0.866895
21011000 0.866896
21012000 0.866897
21013000 0.866898
21014000 0.866899
21015000 0.866901
21016000 0.866901
21017000 0.866902
21018000 0.866903
21019000 0.866904
21020000 0.866905
21021000 0.866905
21022000 0.866906
21023000 0.866907
21024000 0.866908
21025000 0.86691
21026000 0.86691
21027000 0.866912
21028000 0.866914
21029000 0.866914
21030000 0.866914
21031000 0.866915
21032000 0.866915
21033000 0.866915
21034000 0.866916
21035000 0.866916
21036000 0.866916
21037000 0.866916
21038000 0.866917
21039000 0.866917
21040000 0.866917
21041000 0.866918
21042000 0.866919
21043000 0.866919
21044000 0.866919
21045000 0.86692
21046000 0.866921
21047000 0.866923
21048000 0.866924
21049000 0.866925
21050000 0.866927
21051000 0.866928
21052000 0.86693
21053000 0.866931
21054000 0.866932
21055000 0.866933
21056000 0.866935
21057000 0.866936
21058000 0.866937
21059000 0.866939
21060000 0.86694
21061000 0.866941
21062000 0.866941
21063000 0.866942
21064000 0.866943
21065000 0.866944
21066000 0.866946
21067000 0.866947
21068000 0.866948
21069000 0.866949
21070000 0.866951
21071000 0.866951
21072000 0.866952
21073000 0.866952
21074000 0.866953
21075000 0.866954
21076000 0.866954
21077000 0.866954
21078000 0.866955
21079000 0.866955
21080000 0.866955
21081000 0.866956
21082000 0.866957
21083000 0.866957
21084000 0.866958
21085000 0.866959
21086000 0.86696
21087000 0.866961
21088000 0.866962
21089000 0.866962
21090000 0.866963
21091000 0.866965
21092000 0.866965
21093000 0.866966
21094000 0.866967
21095000 0.866967
