# Time-averaged data for fix pave
# TimeStep v_pressure
14735000 962.788
14736000 962.849
14737000 962.894
14738000 962.937
14739000 962.952
14740000 962.931
14741000 962.994
14742000 963.005
14743000 963.032
14744000 963.06
14745000 963.069
14746000 963.145
14747000 963.184
14748000 963.201
14749000 963.172
14750000 963.162
14751000 963.113
14752000 963.13
14753000 963.165
14754000 963.137
14755000 963.125
14756000 963.186
14757000 963.18
14758000 963.213
14759000 963.252
14760000 963.265
14761000 963.272
14762000 963.246
14763000 963.291
14764000 963.317
14765000 963.325
14766000 963.34
14767000 963.373
14768000 963.399
14769000 963.417
14770000 963.421
14771000 963.448
14772000 963.474
14773000 963.502
14774000 963.528
14775000 963.594
14776000 963.618
14777000 963.641
14778000 963.646
14779000 963.677
14780000 963.697
14781000 963.764
14782000 963.831
14783000 963.917
14784000 963.957
14785000 964.034
14786000 964.103
14787000 964.144
14788000 964.181
14789000 964.178
14790000 964.155
14791000 964.169
14792000 964.191
14793000 964.216
14794000 964.266
14795000 964.314
14796000 964.362
14797000 964.373
14798000 964.358
14799000 964.364
14800000 964.372
14801000 964.366
14802000 964.393
14803000 964.416
14804000 964.381
14805000 964.405
14806000 964.385
14807000 964.447
14808000 964.493
14809000 964.525
14810000 964.565
14811000 964.622
14812000 964.704
14813000 964.712
14814000 964.759
14815000 964.789
14816000 964.811
14817000 964.846
14818000 964.825
14819000 964.812
14820000 964.826
14821000 964.861
14822000 964.874
14823000 964.872
14824000 964.867
14825000 964.831
14826000 964.788
14827000 964.793
14828000 964.816
14829000 964.814
14830000 964.774
14831000 964.764
14832000 964.74
14833000 964.729
14834000 964.726
14835000 964.717
14836000 964.689
14837000 964.742
14838000 964.714
14839000 964.716
14840000 964.751
14841000 964.732
14842000 964.683
14843000 964.686
14844000 964.662
14845000 964.646
14846000 964.679
14847000 964.657
14848000 964.598
14849000 964.549
14850000 964.508
14851000 964.455
14852000 964.385
14853000 964.334
14854000 964.303
14855000 964.243
14856000 964.158
14857000 964.104
14858000 964.044
14859000 964.006
14860000 963.912
14861000 963.831
14862000 963.8
14863000 963.771
14864000 963.746
14865000 963.721
14866000 963.667
14867000 963.679
14868000 963.626
14869000 963.602
14870000 963.596
14871000 963.538
14872000 963.539
14873000 963.51
14874000 963.49
14875000 963.426
14876000 963.425
14877000 963.419
14878000 963.366
14879000 963.298
14880000 963.261
14881000 963.257
14882000 963.235
14883000 963.133
14884000 963.071
14885000 963.05
14886000 963.042
14887000 963.044
14888000 963.005
14889000 962.995
14890000 962.989
14891000 962.969
14892000 962.957
14893000 962.993
14894000 963.026
14895000 963.052
14896000 963.084
14897000 963.091
14898000 963.057
14899000 963.051
14900000 963.075
14901000 963.048
14902000 963.083
14903000 963.109
14904000 963.146
14905000 963.212
14906000 963.305
14907000 963.351
14908000 963.365
14909000 963.356
14910000 963.409
14911000 963.419
14912000 963.412
14913000 963.394
14914000 963.406
14915000 963.43
14916000 963.41
14917000 963.468
14918000 963.483
14919000 963.482
14920000 963.526
14921000 963.517
14922000 963.498
14923000 963.46
14924000 963.43
14925000 963.437
14926000 963.422
14927000 963.426
14928000 963.468
14929000 963.505
14930000 963.589
14931000 963.636
14932000 963.636
14933000 963.644
14934000 963.659
14935000 963.669
14936000 963.7
14937000 963.709
14938000 963.673
14939000 963.663
14940000 963.652
14941000 963.648
14942000 963.654
14943000 963.681
14944000 963.704
14945000 963.663
14946000 963.701
14947000 963.642
14948000 963.66
14949000 963.652
14950000 963.648
14951000 963.636
14952000 963.636
14953000 963.663
14954000 963.69
14955000 963.697
14956000 963.731
14957000 963.752
14958000 963.746
14959000 963.732
14960000 963.737
14961000 963.771
14962000 963.794
14963000 963.823
14964000 963.814
14965000 963.767
14966000 963.716
14967000 963.654
14968000 963.569
14969000 963.512
14970000 963.487
14971000 963.459
14972000 963.425
14973000 963.383
14974000 963.366
14975000 963.313
14976000 963.266
14977000 963.26
14978000 963.248
14979000 963.251
14980000 963.215
14981000 963.222
14982000 963.227
14983000 963.205
14984000 963.194
14985000 963.2
14986000 963.227
14987000 963.182
14988000 963.244
14989000 963.191
14990000 963.132
14991000 963.13
14992000 963.143
14993000 963.096
14994000 963.077
14995000 963.069
14996000 963.083
14997000 963.065
14998000 963.032
14999000 962.965
15000000 962.963
15001000 962.963
15002000 962.93
15003000 962.88
15004000 962.829
15005000 962.821
15006000 962.767
15007000 962.74
15008000 962.702
15009000 962.681
15010000 962.667
15011000 962.688
15012000 962.684
15013000 962.698
15014000 962.683
15015000 962.646
15016000 962.655
15017000 962.656
15018000 962.571
15019000 962.514
15020000 962.498
15021000 962.511
15022000 962.479
15023000 962.441
15024000 962.375
15025000 962.337
15026000 962.286
15027000 962.281
15028000 962.266
15029000 962.282
15030000 962.266
15031000 962.273
15032000 962.278
15033000 962.271
15034000 962.237
15035000 962.206
15036000 962.147
15037000 962.108
15038000 962.071
15039000 962.038
15040000 962.016
15041000 961.962
15042000 961.9
15043000 961.84
15044000 961.842
15045000 961.849
15046000 961.868
15047000 961.887
15048000 961.903
15049000 961.963
15050000 961.965
15051000 961.986
15052000 961.985
15053000 962.023
15054000 962.029
15055000 962.025
15056000 962.053
15057000 962.09
15058000 962.105
15059000 962.101
15060000 962.067
15061000 962.087
15062000 962.107
15063000 962.107
15064000 962.089
15065000 962.06
15066000 961.966
15067000 961.913
15068000 961.83
15069000 961.762
15070000 961.756
15071000 961.699
15072000 961.64
15073000 961.593
15074000 961.496
15075000 961.499
15076000 961.504
15077000 961.495
15078000 961.51
15079000 961.479
15080000 961.436
15081000 961.387
15082000 961.337
15083000 961.299
15084000 961.258
15085000 961.179
15086000 961.134
15087000 961.09
15088000 961.069
15089000 961.041
15090000 961.013
15091000 961.006
15092000 961.019
15093000 961.004
15094000 960.974
15095000 960.977
15096000 960.924
15097000 960.923
15098000 960.949
15099000 960.999
15100000 960.97
15101000 960.982
15102000 961.027
15103000 961.009
15104000 961.019
15105000 960.998
15106000 960.996
15107000 960.957
15108000 960.919
15109000 960.912
15110000 960.921
15111000 960.911
15112000 960.91
15113000 960.907
15114000 960.918
15115000 960.894
15116000 960.928
15117000 960.919
15118000 960.902
15119000 960.895
15120000 960.92
15121000 960.932
15122000 960.963
15123000 960.986
15124000 961.026
15125000 961.049
15126000 961.077
15127000 961.113
15128000 961.143
15129000 961.177
15130000 961.23
15131000 961.293
15132000 961.373
15133000 961.381
15134000 961.431
15135000 961.45
15136000 961.463
15137000 961.503
15138000 961.524
15139000 961.512
15140000 961.554
15141000 961.567
15142000 961.567
15143000 961.561
15144000 961.613
15145000 961.628
15146000 961.675
15147000 961.747
15148000 961.761
15149000 961.815
15150000 961.843
15151000 961.84
15152000 961.864
15153000 961.832
15154000 961.854
15155000 961.829
15156000 961.824
15157000 961.81
15158000 961.78
15159000 961.729
15160000 961.694
15161000 961.68
15162000 961.62
15163000 961.58
15164000 961.555
15165000 961.521
15166000 961.472
15167000 961.436
15168000 961.355
15169000 961.315
15170000 961.263
15171000 961.242
15172000 961.232
15173000 961.157
15174000 961.11
15175000 961.104
15176000 961.091
15177000 961.11
15178000 961.093
15179000 961.043
15180000 960.967
15181000 960.904
15182000 960.866
15183000 960.825
15184000 960.804
15185000 960.755
15186000 960.73
15187000 960.665
15188000 960.589
15189000 960.525
15190000 960.448
15191000 960.391
15192000 960.36
15193000 960.294
15194000 960.266
15195000 960.284
15196000 960.297
15197000 960.265
15198000 960.263
15199000 960.219
15200000 960.187
15201000 960.104
15202000 960.012
15203000 959.954
15204000 959.904
15205000 959.846
15206000 959.758
15207000 959.705
15208000 959.666
15209000 959.612
15210000 959.569
15211000 959.518
15212000 959.45
15213000 959.42
15214000 959.376
15215000 959.307
15216000 959.314
15217000 959.248
15218000 959.222
15219000 959.206
15220000 959.169
15221000 959.166
15222000 959.175
15223000 959.175
15224000 959.13
15225000 959.13
15226000 959.119
15227000 959.131
15228000 959.098
15229000 959.054
15230000 959.028
15231000 958.989
15232000 958.905
15233000 958.833
15234000 958.84
15235000 958.802
15236000 958.779
15237000 958.747
15238000 958.726
15239000 958.71
15240000 958.718
15241000 958.737
15242000 958.754
15243000 958.713
15244000 958.64
15245000 958.62
15246000 958.577
15247000 958.572
15248000 958.575
15249000 958.56
15250000 958.513
15251000 958.481
15252000 958.517
15253000 958.463
15254000 958.435
15255000 958.426
15256000 958.421
15257000 958.409
15258000 958.43
15259000 958.405
15260000 958.417
15261000 958.426
15262000 958.424
15263000 958.402
15264000 958.371
15265000 958.34
15266000 958.296
15267000 958.189
15268000 958.081
15269000 958.012
15270000 957.969
15271000 957.895
15272000 957.817
15273000 957.714
15274000 957.616
15275000 957.599
15276000 957.521
15277000 957.493
15278000 957.43
15279000 957.395
15280000 957.346
15281000 957.334
15282000 957.336
15283000 957.269
15284000 957.244
15285000 957.177
15286000 957.161
15287000 957.121
15288000 957.127
15289000 957.126
15290000 957.128
15291000 957.132
15292000 957.105
15293000 957.109
15294000 957.075
15295000 957.018
15296000 957.002
15297000 956.916
15298000 956.857
15299000 956.805
15300000 956.744
15301000 956.667
15302000 956.612
15303000 956.585
15304000 956.554
15305000 956.555
15306000 956.561
15307000 956.539
15308000 956.513
15309000 956.516
15310000 956.503
15311000 956.5
15312000 956.505
15313000 956.508
15314000 956.482
15315000 956.441
15316000 956.382
15317000 956.335
15318000 956.309
15319000 956.28
15320000 956.224
15321000 956.2
15322000 956.19
15323000 956.155
15324000 956.109
15325000 956.076
15326000 956.057
15327000 956.024
15328000 956.03
15329000 956.037
15330000 956.059
15331000 956.061
15332000 956.035
15333000 956.026
15334000 955.988
15335000 955.994
15336000 955.969
15337000 955.957
15338000 955.891
15339000 955.868
15340000 955.854
15341000 955.832
15342000 955.839
15343000 955.819
15344000 955.763
15345000 955.758
15346000 955.736
15347000 955.747
15348000 955.771
15349000 955.815
15350000 955.818
15351000 955.803
15352000 955.807
15353000 955.839
15354000 955.836
15355000 955.853
15356000 955.837
15357000 955.81
15358000 955.788
15359000 955.748
15360000 955.718
15361000 955.741
15362000 955.746
15363000 955.752
15364000 955.742
15365000 955.716
15366000 955.7
15367000 955.674
15368000 955.667
15369000 955.679
15370000 955.666
15371000 955.677
15372000 955.684
15373000 955.709
15374000 955.785
15375000 955.756
15376000 955.771
15377000 955.786
15378000 955.796
15379000 955.797
15380000 955.794
15381000 955.843
15382000 955.879
15383000 955.884
15384000 955.846
15385000 955.839
15386000 955.805
15387000 955.763
15388000 955.772
15389000 955.763
15390000 955.768
15391000 955.777
15392000 955.754
15393000 955.753
15394000 955.769
15395000 955.78
15396000 955.768
15397000 955.756
15398000 955.759
15399000 955.775
15400000 955.797
15401000 955.801
15402000 955.758
15403000 955.808
15404000 955.822
15405000 955.784
15406000 955.738
15407000 955.73
15408000 955.748
15409000 955.734
15410000 955.703
15411000 955.68
15412000 955.658
15413000 955.661
15414000 955.657
15415000 955.705
15416000 955.734
15417000 955.768
15418000 955.798
15419000 955.817
15420000 955.851
15421000 955.869
15422000 955.912
15423000 955.932
15424000 955.949
15425000 955.96
15426000 955.96
15427000 955.945
15428000 955.952
15429000 955.966
15430000 955.956
15431000 955.946
15432000 955.963
15433000 955.978
15434000 955.985
15435000 955.985
15436000 955.984
15437000 955.977
15438000 955.941
15439000 955.918
15440000 955.875
15441000 955.891
15442000 955.892
15443000 955.933
15444000 955.918
15445000 955.919
15446000 955.914
15447000 955.915
15448000 955.931
15449000 955.94
15450000 955.953
15451000 955.943
15452000 955.953
15453000 955.941
15454000 955.919
15455000 955.924
15456000 955.913
15457000 955.894
15458000 955.904
15459000 955.914
15460000 955.904
15461000 955.889
15462000 955.897
15463000 955.929
15464000 955.973
15465000 955.983
15466000 956.011
15467000 956.05
15468000 956.069
15469000 956.051
15470000 956.016
15471000 956.021
15472000 956.017
15473000 956.015
15474000 956.021
15475000 956.031
15476000 956.007
15477000 955.993
15478000 955.998
15479000 955.993
15480000 956.038
15481000 956.034
15482000 956.047
15483000 956.009
15484000 956.034
15485000 956.05
15486000 956.07
15487000 956.105
15488000 956.145
15489000 956.172
15490000 956.183
15491000 956.218
15492000 956.222
15493000 956.22
15494000 956.239
15495000 956.264
15496000 956.282
15497000 956.286
15498000 956.279
15499000 956.281
15500000 956.269
15501000 956.231
15502000 956.215
15503000 956.204
15504000 956.19
15505000 956.193
15506000 956.228
15507000 956.273
15508000 956.299
15509000 956.311
15510000 956.312
15511000 956.334
15512000 956.377
15513000 956.408
15514000 956.427
15515000 956.458
15516000 956.491
15517000 956.506
15518000 956.509
15519000 956.504
15520000 956.515
15521000 956.531
15522000 956.529
15523000 956.541
15524000 956.553
15525000 956.57
15526000 956.549
15527000 956.548
15528000 956.543
15529000 956.561
15530000 956.589
15531000 956.637
15532000 956.681
15533000 956.734
15534000 956.789
15535000 956.82
15536000 956.899
15537000 956.942
15538000 956.967
15539000 956.986
15540000 957.058
15541000 957.092
15542000 957.114
15543000 957.16
15544000 957.193
15545000 957.219
15546000 957.259
15547000 957.258
15548000 957.247
15549000 957.258
15550000 957.267
15551000 957.249
15552000 957.232
15553000 957.276
15554000 957.298
15555000 957.326
15556000 957.367
15557000 957.39
15558000 957.406
15559000 957.432
15560000 957.451
15561000 957.491
15562000 957.479
15563000 957.482
15564000 957.506
15565000 957.507
15566000 957.474
15567000 957.463
15568000 957.441
15569000 957.407
15570000 957.382
15571000 957.351
15572000 957.324
15573000 957.311
15574000 957.314
15575000 957.295
15576000 957.256
15577000 957.217
15578000 957.203
15579000 957.183
15580000 957.183
15581000 957.174
15582000 957.173
15583000 957.2
15584000 957.196
15585000 957.171
15586000 957.145
15587000 957.156
15588000 957.148
15589000 957.189
15590000 957.185
15591000 957.151
15592000 957.144
15593000 957.139
15594000 957.129
15595000 957.102
15596000 957.069
15597000 957.051
15598000 957.003
15599000 956.985
15600000 956.973
15601000 956.928
15602000 956.933
15603000 956.886
15604000 956.881
15605000 956.853
15606000 956.831
15607000 956.801
15608000 956.76
15609000 956.753
15610000 956.761
15611000 956.74
15612000 956.725
15613000 956.745
15614000 956.761
15615000 956.742
15616000 956.718
15617000 956.714
15618000 956.729
15619000 956.738
15620000 956.676
15621000 956.619
15622000 956.549
15623000 956.507
15624000 956.495
15625000 956.464
15626000 956.419
15627000 956.354
15628000 956.304
15629000 956.258
15630000 956.23
15631000 956.194
15632000 956.141
15633000 956.064
15634000 956.003
15635000 955.97
15636000 955.9
15637000 955.884
15638000 955.866
15639000 955.821
15640000 955.793
15641000 955.784
15642000 955.743
15643000 955.731
15644000 955.726
15645000 955.682
15646000 955.716
15647000 955.701
15648000 955.655
15649000 955.598
15650000 955.582
15651000 955.591
15652000 955.6
15653000 955.588
15654000 955.566
15655000 955.554
15656000 955.53
15657000 955.513
15658000 955.475
15659000 955.432
15660000 955.405
15661000 955.415
15662000 955.4
15663000 955.364
15664000 955.325
15665000 955.296
15666000 955.303
15667000 955.321
15668000 955.335
15669000 955.365
15670000 955.428
15671000 955.418
15672000 955.413
15673000 955.451
15674000 955.513
15675000 955.541
15676000 955.563
15677000 955.545
15678000 955.535
15679000 955.569
15680000 955.577
15681000 955.622
15682000 955.64
15683000 955.655
15684000 955.662
15685000 955.657
15686000 955.648
15687000 955.654
15688000 955.644
15689000 955.659
15690000 955.637
15691000 955.638
15692000 955.634
15693000 955.64
15694000 955.66
15695000 955.681
15696000 955.674
15697000 955.681
15698000 955.642
15699000 955.604
15700000 955.565
15701000 955.542
15702000 955.533
15703000 955.499
15704000 955.491
15705000 955.489
15706000 955.477
15707000 955.485
15708000 955.471
15709000 955.452
15710000 955.47
15711000 955.484
15712000 955.521
15713000 955.545
15714000 955.578
15715000 955.588
15716000 955.594
15717000 955.612
15718000 955.624
15719000 955.616
15720000 955.6
15721000 955.583
15722000 955.573
15723000 955.542
15724000 955.537
15725000 955.535
15726000 955.511
15727000 955.493
15728000 955.461
15729000 955.451
15730000 955.429
15731000 955.416
15732000 955.388
15733000 955.376
15734000 955.328
15735000 955.276
15736000 955.249
15737000 955.24
15738000 955.203
15739000 955.21
15740000 955.211
15741000 955.204
15742000 955.185
15743000 955.177
15744000 955.148
15745000 955.121
15746000 955.152
15747000 955.146
15748000 955.119
15749000 955.103
15750000 955.09
15751000 955.057
15752000 955.077
15753000 955.061
15754000 955.021
15755000 954.984
15756000 954.914
15757000 954.862
15758000 954.84
15759000 954.809
15760000 954.773
15761000 954.743
15762000 954.705
15763000 954.7
15764000 954.637
15765000 954.616
15766000 954.608
15767000 954.624
15768000 954.581
15769000 954.54
15770000 954.533
15771000 954.5
15772000 954.488
15773000 954.438
15774000 954.416
15775000 954.361
15776000 954.343
15777000 954.337
15778000 954.315
15779000 954.297
15780000 954.286
15781000 954.291
15782000 954.298
15783000 954.281
15784000 954.269
15785000 954.257
15786000 954.22
15787000 954.208
15788000 954.194
15789000 954.181
15790000 954.192
15791000 954.172
15792000 954.172
15793000 954.168
15794000 954.138
15795000 954.138
15796000 954.104
15797000 954.077
15798000 954
15799000 953.989
15800000 953.975
15801000 953.994
15802000 953.964
15803000 953.947
15804000 953.905
15805000 953.896
15806000 953.835
15807000 953.799
15808000 953.794
15809000 953.763
15810000 953.72
15811000 953.698
15812000 953.631
15813000 953.574
15814000 953.551
15815000 953.532
15816000 953.491
15817000 953.477
15818000 953.469
15819000 953.452
15820000 953.426
15821000 953.389
15822000 953.38
15823000 953.37
15824000 953.342
15825000 953.295
15826000 953.25
15827000 953.177
15828000 953.127
15829000 953.083
15830000 953.054
15831000 953.036
15832000 953.042
15833000 953.011
15834000 952.954
15835000 952.907
15836000 952.879
15837000 952.849
15838000 952.822
15839000 952.815
15840000 952.827
15841000 952.811
15842000 952.802
15843000 952.77
15844000 952.723
15845000 952.681
15846000 952.63
15847000 952.599
15848000 952.562
15849000 952.546
15850000 952.504
15851000 952.509
15852000 952.487
15853000 952.448
15854000 952.448
15855000 952.433
15856000 952.407
15857000 952.362
15858000 952.319
15859000 952.272
15860000 952.245
15861000 952.243
15862000 952.191
15863000 952.136
15864000 952.109
15865000 952.037
15866000 951.967
15867000 951.9
15868000 951.844
15869000 951.784
15870000 951.716
15871000 951.622
15872000 951.527
15873000 951.43
15874000 951.362
15875000 951.294
15876000 951.222
15877000 951.184
15878000 951.117
15879000 951.041
15880000 950.997
15881000 950.97
15882000 950.95
15883000 950.923
15884000 950.844
15885000 950.805
15886000 950.749
15887000 950.67
15888000 950.623
15889000 950.564
15890000 950.523
15891000 950.498
15892000 950.474
15893000 950.474
15894000 950.457
15895000 950.414
15896000 950.395
15897000 950.358
15898000 950.325
15899000 950.297
15900000 950.282
15901000 950.305
15902000 950.296
15903000 950.254
15904000 950.243
15905000 950.257
15906000 950.269
15907000 950.232
15908000 950.22
15909000 950.206
15910000 950.215
15911000 950.206
15912000 950.209
15913000 950.202
15914000 950.183
15915000 950.189
15916000 950.232
15917000 950.233
15918000 950.251
15919000 950.237
15920000 950.238
15921000 950.21
15922000 950.207
15923000 950.212
15924000 950.168
15925000 950.136
15926000 950.104
15927000 950.058
15928000 950.029
15929000 949.984
15930000 949.955
15931000 949.919
15932000 949.922
15933000 949.93
15934000 949.933
15935000 949.926
15936000 949.939
15937000 949.918
15938000 949.903
15939000 949.895
15940000 949.869
15941000 949.839
15942000 949.787
15943000 949.785
15944000 949.803
15945000 949.78
15946000 949.767
15947000 949.785
15948000 949.804
15949000 949.828
15950000 949.834
15951000 949.857
15952000 949.843
15953000 949.81
15954000 949.834
15955000 949.813
15956000 949.805
15957000 949.798
15958000 949.794
15959000 949.786
15960000 949.78
15961000 949.748
15962000 949.731
15963000 949.694
15964000 949.698
15965000 949.698
15966000 949.665
15967000 949.62
15968000 949.596
15969000 949.553
15970000 949.552
15971000 949.533
15972000 949.483
15973000 949.457
15974000 949.436
15975000 949.406
15976000 949.347
15977000 949.321
15978000 949.303
15979000 949.28
15980000 949.267
15981000 949.231
15982000 949.229
15983000 949.21
15984000 949.194
15985000 949.171
15986000 949.146
15987000 949.095
15988000 949.051
15989000 949.028
15990000 949.024
15991000 949.031
15992000 949.025
15993000 949.017
15994000 949.027
15995000 949.003
15996000 948.995
15997000 948.957
15998000 948.945
15999000 948.912
16000000 948.887
16001000 948.902
16002000 948.911
16003000 948.963
16004000 948.995
16005000 948.99
16006000 949.011
16007000 949.056
16008000 949.089
16009000 949.09
16010000 949.096
16011000 949.118
16012000 949.096
16013000 949.104
16014000 949.126
16015000 949.136
16016000 949.119
16017000 949.117
16018000 949.084
16019000 949.059
16020000 949.067
16021000 949.087
16022000 949.073
16023000 949.057
16024000 949.044
16025000 949.033
16026000 949.023
16027000 949.023
16028000 949.001
16029000 949.016
16030000 949.002
16031000 948.988
16032000 949
16033000 949.014
16034000 949.002
16035000 949.016
16036000 949.022
16037000 949.039
16038000 949.046
16039000 949.052
16040000 949.046
16041000 949.051
16042000 949.028
16043000 949.01
16044000 949.007
16045000 948.952
16046000 948.932
16047000 948.888
16048000 948.868
16049000 948.816
16050000 948.787
16051000 948.769
16052000 948.776
16053000 948.753
16054000 948.755
16055000 948.773
16056000 948.766
16057000 948.775
16058000 948.817
16059000 948.832
16060000 948.815
16061000 948.804
16062000 948.797
16063000 948.77
16064000 948.759
16065000 948.765
16066000 948.765
16067000 948.777
16068000 948.766
16069000 948.747
16070000 948.733
16071000 948.724
16072000 948.71
16073000 948.669
16074000 948.664
16075000 948.645
16076000 948.596
16077000 948.607
16078000 948.603
16079000 948.613
16080000 948.615
16081000 948.607
16082000 948.597
16083000 948.601
16084000 948.642
16085000 948.646
16086000 948.67
16087000 948.65
16088000 948.625
16089000 948.643
16090000 948.673
16091000 948.676
16092000 948.687
16093000 948.655
16094000 948.684
16095000 948.69
16096000 948.689
16097000 948.693
16098000 948.706
16099000 948.71
16100000 948.711
16101000 948.692
16102000 948.666
16103000 948.678
16104000 948.665
16105000 948.687
16106000 948.66
16107000 948.669
16108000 948.626
16109000 948.594
16110000 948.527
16111000 948.489
16112000 948.461
16113000 948.445
16114000 948.433
16115000 948.424
16116000 948.386
16117000 948.355
16118000 948.35
16119000 948.335
16120000 948.308
16121000 948.288
16122000 948.321
16123000 948.298
16124000 948.325
16125000 948.337
16126000 948.365
16127000 948.372
16128000 948.35
16129000 948.353
16130000 948.34
16131000 948.324
16132000 948.271
16133000 948.227
16134000 948.23
16135000 948.235
16136000 948.243
16137000 948.245
16138000 948.264
16139000 948.295
16140000 948.322
16141000 948.295
16142000 948.28
16143000 948.282
16144000 948.287
16145000 948.285
16146000 948.28
16147000 948.248
16148000 948.24
16149000 948.264
16150000 948.308
16151000 948.327
16152000 948.325
16153000 948.344
16154000 948.356
16155000 948.364
16156000 948.39
16157000 948.403
16158000 948.419
16159000 948.438
16160000 948.458
16161000 948.486
16162000 948.495
16163000 948.52
16164000 948.533
16165000 948.504
16166000 948.488
16167000 948.497
16168000 948.518
16169000 948.53
16170000 948.556
16171000 948.539
16172000 948.563
16173000 948.586
16174000 948.575
16175000 948.601
16176000 948.615
16177000 948.637
16178000 948.647
16179000 948.63
16180000 948.629
16181000 948.639
16182000 948.663
16183000 948.679
16184000 948.692
16185000 948.677
16186000 948.67
16187000 948.667
16188000 948.696
16189000 948.695
16190000 948.715
16191000 948.687
16192000 948.683
16193000 948.703
16194000 948.712
16195000 948.741
16196000 948.773
16197000 948.773
16198000 948.783
16199000 948.81
16200000 948.821
16201000 948.799
16202000 948.763
16203000 948.789
16204000 948.82
16205000 948.829
16206000 948.797
16207000 948.819
16208000 948.824
16209000 948.841
16210000 948.838
16211000 948.857
16212000 948.87
16213000 948.906
16214000 948.91
16215000 948.911
16216000 948.858
16217000 948.846
16218000 948.836
16219000 948.848
16220000 948.807
16221000 948.817
16222000 948.816
16223000 948.805
16224000 948.793
16225000 948.802
16226000 948.804
16227000 948.8
16228000 948.81
16229000 948.83
16230000 948.807
16231000 948.825
16232000 948.823
16233000 948.816
16234000 948.819
16235000 948.857
16236000 948.904
16237000 948.916
16238000 948.918
16239000 948.968
16240000 948.978
16241000 949.022
16242000 949.039
16243000 949.045
16244000 949.071
16245000 949.133
16246000 949.151
16247000 949.184
16248000 949.227
16249000 949.226
16250000 949.255
16251000 949.279
16252000 949.297
16253000 949.325
16254000 949.344
16255000 949.366
16256000 949.381
16257000 949.389
16258000 949.412
16259000 949.432
16260000 949.423
16261000 949.404
16262000 949.405
16263000 949.372
16264000 949.376
16265000 949.361
16266000 949.368
16267000 949.387
16268000 949.41
16269000 949.429
16270000 949.448
16271000 949.485
16272000 949.502
16273000 949.507
16274000 949.544
16275000 949.57
16276000 949.586
16277000 949.577
16278000 949.559
16279000 949.558
16280000 949.539
16281000 949.556
16282000 949.551
16283000 949.554
16284000 949.549
16285000 949.554
16286000 949.522
16287000 949.532
16288000 949.522
16289000 949.52
16290000 949.556
16291000 949.571
16292000 949.55
16293000 949.542
16294000 949.562
16295000 949.587
16296000 949.605
16297000 949.618
16298000 949.614
16299000 949.624
16300000 949.627
16301000 949.639
16302000 949.646
16303000 949.641
16304000 949.624
16305000 949.662
16306000 949.671
16307000 949.688
16308000 949.674
16309000 949.693
16310000 949.727
16311000 949.76
16312000 949.738
16313000 949.724
16314000 949.703
16315000 949.68
16316000 949.665
16317000 949.684
16318000 949.71
16319000 949.748
16320000 949.752
16321000 949.75
16322000 949.782
16323000 949.792
16324000 949.832
16325000 949.842
16326000 949.849
16327000 949.861
16328000 949.861
16329000 949.856
16330000 949.877
16331000 949.896
16332000 949.902
16333000 949.904
16334000 949.941
16335000 949.952
16336000 949.974
16337000 949.958
16338000 949.973
16339000 949.964
16340000 949.987
16341000 950.008
16342000 950.038
16343000 950.062
16344000 950.113
16345000 950.174
16346000 950.225
16347000 950.209
16348000 950.208
16349000 950.203
16350000 950.196
16351000 950.189
16352000 950.17
16353000 950.174
16354000 950.14
16355000 950.122
16356000 950.101
16357000 950.077
16358000 950.077
16359000 950.05
16360000 950.016
16361000 950.029
16362000 950.006
16363000 949.981
16364000 949.963
16365000 949.941
16366000 949.944
16367000 949.941
16368000 949.93
16369000 949.923
16370000 949.92
16371000 949.934
16372000 949.916
16373000 949.913
16374000 949.902
16375000 949.922
16376000 949.924
16377000 949.892
16378000 949.887
16379000 949.856
16380000 949.854
16381000 949.853
16382000 949.875
16383000 949.855
16384000 949.844
16385000 949.837
16386000 949.865
16387000 949.911
16388000 949.938
16389000 949.944
16390000 949.991
16391000 950.013
16392000 950.04
16393000 950.035
16394000 950.045
16395000 950.051
16396000 950.041
16397000 950.045
16398000 950.054
16399000 950.053
16400000 950.06
16401000 950.064
16402000 950.063
16403000 950.051
16404000 950.041
16405000 950.006
16406000 949.996
16407000 950.006
16408000 949.981
16409000 949.953
16410000 949.945
16411000 949.946
16412000 949.961
16413000 949.964
16414000 949.958
16415000 949.954
16416000 949.949
16417000 949.962
16418000 949.985
16419000 949.995
16420000 949.961
16421000 949.946
16422000 949.95
16423000 949.955
16424000 949.991
16425000 950.002
16426000 949.999
16427000 950.013
16428000 950.021
16429000 950.038
16430000 950.074
16431000 950.066
16432000 950.104
16433000 950.126
16434000 950.154
16435000 950.194
16436000 950.212
16437000 950.258
16438000 950.286
16439000 950.293
16440000 950.366
16441000 950.425
16442000 950.45
16443000 950.47
16444000 950.487
16445000 950.499
16446000 950.504
16447000 950.509
16448000 950.521
16449000 950.538
16450000 950.556
16451000 950.612
16452000 950.63
16453000 950.636
16454000 950.63
16455000 950.623
16456000 950.591
16457000 950.564
16458000 950.531
16459000 950.505
16460000 950.44
16461000 950.428
16462000 950.406
16463000 950.408
16464000 950.413
16465000 950.422
16466000 950.419
16467000 950.436
16468000 950.432
16469000 950.415
16470000 950.39
16471000 950.369
16472000 950.37
16473000 950.368
16474000 950.336
16475000 950.318
16476000 950.301
16477000 950.318
16478000 950.309
16479000 950.302
16480000 950.28
16481000 950.259
