# Time-averaged data for fix dave
# TimeStep v_massdensity
13285000 0.865592
13286000 0.865592
13287000 0.865592
13288000 0.865592
13289000 0.865592
13290000 0.865592
13291000 0.865592
13292000 0.865592
13293000 0.865592
13294000 0.865592
13295000 0.865592
13296000 0.865592
13297000 0.865592
13298000 0.865592
13299000 0.865592
13300000 0.865592
13301000 0.865592
13302000 0.865592
13303000 0.865592
13304000 0.865592
13305000 0.865592
13306000 0.865592
13307000 0.865592
13308000 0.865592
13309000 0.865592
13310000 0.865592
13311000 0.865592
13312000 0.865592
13313000 0.865592
13314000 0.865592
13315000 0.865592
13316000 0.865592
13317000 0.865592
13318000 0.865592
13319000 0.865592
13320000 0.865592
13321000 0.865592
13322000 0.865592
13323000 0.865592
13324000 0.865592
13325000 0.865592
13326000 0.865592
13327000 0.865592
13328000 0.865592
13329000 0.865592
13330000 0.865592
13331000 0.865592
13332000 0.865592
13333000 0.865592
13334000 0.865592
13335000 0.865592
13336000 0.865592
13337000 0.865592
13338000 0.865592
13339000 0.865592
13340000 0.865592
13341000 0.865592
13342000 0.865592
13343000 0.865592
13344000 0.865592
13345000 0.865592
13346000 0.865592
13347000 0.865592
13348000 0.865592
13349000 0.865592
13350000 0.865592
13351000 0.865592
13352000 0.865592
13353000 0.865592
13354000 0.865592
13355000 0.865592
13356000 0.865592
13357000 0.865592
13358000 0.865592
13359000 0.865592
13360000 0.865592
13361000 0.865592
13362000 0.865592
13363000 0.865592
13364000 0.865592
13365000 0.865592
13366000 0.865592
13367000 0.865592
13368000 0.865592
13369000 0.865592
13370000 0.865592
13371000 0.865592
13372000 0.865592
13373000 0.865592
13374000 0.865592
13375000 0.865592
13376000 0.865592
13377000 0.865592
13378000 0.865592
13379000 0.865592
13380000 0.865592
13381000 0.865592
13382000 0.865592
13383000 0.865592
13384000 0.865592
13385000 0.865592
13386000 0.865592
13387000 0.865592
13388000 0.865592
13389000 0.865592
13390000 0.865592
13391000 0.865592
13392000 0.865592
13393000 0.865592
13394000 0.865592
13395000 0.865592
13396000 0.865592
13397000 0.865592
13398000 0.865592
13399000 0.865592
13400000 0.865592
13401000 0.865592
13402000 0.865592
13403000 0.865592
13404000 0.865592
13405000 0.865592
13406000 0.865592
13407000 0.865592
13408000 0.865592
13409000 0.865592
13410000 0.865592
13411000 0.865592
13412000 0.865592
13413000 0.865592
13414000 0.865592
13415000 0.865592
13416000 0.865592
13417000 0.865592
13418000 0.865592
13419000 0.865592
13420000 0.865592
13421000 0.865592
13422000 0.865592
13423000 0.865592
13424000 0.865592
13425000 0.865592
13426000 0.865592
13427000 0.865592
13428000 0.865592
13429000 0.865592
13430000 0.865592
13431000 0.865592
13432000 0.865592
13433000 0.865592
13434000 0.865592
13435000 0.865592
13436000 0.865592
13437000 0.865592
13438000 0.865592
13439000 0.865592
13440000 0.865592
13441000 0.865592
13442000 0.865592
13443000 0.865592
13444000 0.865592
13445000 0.865592
13446000 0.865592
13447000 0.865592
13448000 0.865592
13449000 0.865592
13450000 0.865592
13451000 0.865592
13452000 0.865592
13453000 0.865592
13454000 0.865592
13455000 0.865592
13456000 0.865592
13457000 0.865592
13458000 0.865592
13459000 0.865592
13460000 0.865592
13461000 0.865592
13462000 0.865592
13463000 0.865592
13464000 0.865592
13465000 0.865592
13466000 0.865592
13467000 0.865592
13468000 0.865592
13469000 0.865592
13470000 0.865592
13471000 0.865592
13472000 0.865592
13473000 0.865592
13474000 0.865592
13475000 0.865592
13476000 0.865592
13477000 0.865592
13478000 0.865592
13479000 0.865592
13480000 0.865592
13481000 0.865592
13482000 0.865592
13483000 0.865592
13484000 0.865592
13485000 0.865592
13486000 0.865592
13487000 0.865592
13488000 0.865592
13489000 0.865592
13490000 0.865592
13491000 0.865592
13492000 0.865592
13493000 0.865592
13494000 0.865592
13495000 0.865592
13496000 0.865592
13497000 0.865592
13498000 0.865592
13499000 0.865592
13500000 0.865592
13501000 0.865592
13502000 0.865592
13503000 0.865592
13504000 0.865592
13505000 0.865592
13506000 0.865592
13507000 0.865592
13508000 0.865592
13509000 0.865592
13510000 0.865592
13511000 0.865592
13512000 0.865592
13513000 0.865592
13514000 0.865592
13515000 0.865592
13516000 0.865592
13517000 0.865592
13518000 0.865592
13519000 0.865592
13520000 0.865592
13521000 0.865592
13522000 0.865592
13523000 0.865592
13524000 0.865592
13525000 0.865592
13526000 0.865592
13527000 0.865592
13528000 0.865592
13529000 0.865592
13530000 0.865592
13531000 0.865592
13532000 0.865592
13533000 0.865592
13534000 0.865592
13535000 0.865592
13536000 0.865592
13537000 0.865592
13538000 0.865592
13539000 0.865592
13540000 0.865592
13541000 0.865592
13542000 0.865592
13543000 0.865592
13544000 0.865592
13545000 0.865592
13546000 0.865592
13547000 0.865592
13548000 0.865592
13549000 0.865592
13550000 0.865592
13551000 0.865592
13552000 0.865592
13553000 0.865592
13554000 0.865592
13555000 0.865592
13556000 0.865592
13557000 0.865592
13558000 0.865592
13559000 0.865592
13560000 0.865592
13561000 0.865592
13562000 0.865592
13563000 0.865592
13564000 0.865592
13565000 0.865592
13566000 0.865592
13567000 0.865592
13568000 0.865592
13569000 0.865592
13570000 0.865592
13571000 0.865592
13572000 0.865592
13573000 0.865592
13574000 0.865592
13575000 0.865592
13576000 0.865592
13577000 0.865592
13578000 0.865592
13579000 0.865592
13580000 0.865592
13581000 0.865592
13582000 0.865592
13583000 0.865592
13584000 0.865592
13585000 0.865592
13586000 0.865592
13587000 0.865592
13588000 0.865592
13589000 0.865592
13590000 0.865592
13591000 0.865592
13592000 0.865592
13593000 0.865592
13594000 0.865592
13595000 0.865592
13596000 0.865592
13597000 0.865592
13598000 0.865592
13599000 0.865592
