# Time-averaged data for fix tave
# TimeStep v_temperature
19743000 293.008
19744000 293.009
19745000 293.009
19746000 293.008
19747000 293.009
19748000 293.01
19749000 293.01
19750000 293.01
19751000 293.009
19752000 293.009
19753000 293.009
19754000 293.01
19755000 293.009
19756000 293.009
19757000 293.01
19758000 293.01
19759000 293.01
19760000 293.009
19761000 293.009
19762000 293.008
19763000 293.008
19764000 293.007
19765000 293.007
19766000 293.007
19767000 293.007
19768000 293.008
19769000 293.009
19770000 293.009
19771000 293.009
19772000 293.01
19773000 293.009
19774000 293.009
19775000 293.01
19776000 293.01
19777000 293.01
19778000 293.01
19779000 293.01
19780000 293.01
19781000 293.01
19782000 293.01
19783000 293.009
19784000 293.009
19785000 293.009
19786000 293.009
19787000 293.008
19788000 293.009
19789000 293.01
19790000 293.01
19791000 293.008
19792000 293.009
19793000 293.01
19794000 293.01
19795000 293.01
19796000 293.011
19797000 293.011
19798000 293.011
19799000 293.01
19800000 293.01
19801000 293.01
19802000 293.01
19803000 293.011
19804000 293.009
19805000 293.01
19806000 293.011
19807000 293.01
19808000 293.01
19809000 293.009
19810000 293.009
19811000 293.01
19812000 293.01
19813000 293.01
19814000 293.01
19815000 293.009
19816000 293.009
19817000 293.009
19818000 293.008
19819000 293.008
19820000 293.008
19821000 293.007
19822000 293.007
19823000 293.007
19824000 293.008
19825000 293.008
19826000 293.008
19827000 293.008
19828000 293.008
19829000 293.008
19830000 293.008
19831000 293.007
19832000 293.007
19833000 293.007
19834000 293.008
19835000 293.008
19836000 293.008
19837000 293.009
19838000 293.009
19839000 293.009
19840000 293.01
19841000 293.011
19842000 293.011
19843000 293.011
19844000 293.01
19845000 293.01
19846000 293.01
19847000 293.009
19848000 293.008
19849000 293.009
19850000 293.009
19851000 293.009
19852000 293.01
19853000 293.01
19854000 293.01
19855000 293.01
19856000 293.011
19857000 293.011
19858000 293.012
19859000 293.012
19860000 293.013
19861000 293.013
19862000 293.013
19863000 293.013
19864000 293.014
19865000 293.014
19866000 293.014
19867000 293.013
19868000 293.013
19869000 293.012
19870000 293.012
19871000 293.013
19872000 293.012
19873000 293.012
19874000 293.013
19875000 293.014
19876000 293.013
19877000 293.012
19878000 293.012
19879000 293.011
19880000 293.01
19881000 293.01
19882000 293.01
19883000 293.011
19884000 293.011
19885000 293.01
19886000 293.01
19887000 293.01
19888000 293.01
19889000 293.009
19890000 293.009
19891000 293.01
19892000 293.01
19893000 293.01
19894000 293.01
19895000 293.009
19896000 293.009
19897000 293.009
19898000 293.009
19899000 293.008
19900000 293.008
19901000 293.007
19902000 293.008
19903000 293.008
19904000 293.009
19905000 293.009
19906000 293.009
19907000 293.008
19908000 293.009
19909000 293.009
19910000 293.009
19911000 293.01
19912000 293.009
19913000 293.008
19914000 293.009
19915000 293.008
19916000 293.009
19917000 293.008
19918000 293.008
19919000 293.009
19920000 293.01
19921000 293.01
19922000 293.01
19923000 293.01
19924000 293.011
19925000 293.011
19926000 293.011
19927000 293.01
19928000 293.009
19929000 293.009
19930000 293.009
19931000 293.009
19932000 293.008
19933000 293.009
19934000 293.01
19935000 293.01
19936000 293.011
19937000 293.011
19938000 293.012
19939000 293.011
19940000 293.01
19941000 293.011
19942000 293.011
19943000 293.011
19944000 293.011
19945000 293.011
19946000 293.011
19947000 293.012
19948000 293.012
19949000 293.013
19950000 293.011
19951000 293.011
19952000 293.011
19953000 293.011
19954000 293.011
19955000 293.011
19956000 293.011
19957000 293.01
19958000 293.01
19959000 293.01
19960000 293.01
19961000 293.01
19962000 293.01
19963000 293.011
19964000 293.011
19965000 293.011
19966000 293.012
19967000 293.012
19968000 293.013
19969000 293.012
19970000 293.012
19971000 293.013
19972000 293.012
19973000 293.013
19974000 293.013
19975000 293.013
19976000 293.013
19977000 293.013
19978000 293.013
19979000 293.013
19980000 293.013
19981000 293.013
19982000 293.012
19983000 293.013
19984000 293.013
19985000 293.013
19986000 293.013
19987000 293.014
19988000 293.014
19989000 293.014
19990000 293.014
19991000 293.014
19992000 293.013
19993000 293.013
19994000 293.014
19995000 293.014
19996000 293.015
19997000 293.015
19998000 293.015
19999000 293.015
20000000 293.014
20001000 293.014
20002000 293.013
20003000 293.013
20004000 293.013
20005000 293.012
20006000 293.012
20007000 293.013
20008000 293.013
20009000 293.013
20010000 293.012
20011000 293.012
20012000 293.012
20013000 293.012
20014000 293.013
20015000 293.013
20016000 293.014
20017000 293.014
20018000 293.014
20019000 293.014
20020000 293.014
20021000 293.015
20022000 293.016
20023000 293.016
20024000 293.017
20025000 293.017
20026000 293.017
20027000 293.016
20028000 293.017
20029000 293.017
20030000 293.018
20031000 293.018
20032000 293.018
20033000 293.017
20034000 293.017
20035000 293.017
20036000 293.017
20037000 293.018
20038000 293.018
20039000 293.018
20040000 293.019
20041000 293.018
20042000 293.017
20043000 293.018
20044000 293.018
20045000 293.019
20046000 293.018
20047000 293.019
20048000 293.019
20049000 293.02
20050000 293.019
20051000 293.02
20052000 293.02
20053000 293.021
20054000 293.021
20055000 293.021
20056000 293.021
20057000 293.022
20058000 293.022
20059000 293.022
20060000 293.023
20061000 293.023
20062000 293.022
20063000 293.022
20064000 293.022
20065000 293.021
20066000 293.021
20067000 293.02
20068000 293.02
20069000 293.02
20070000 293.02
20071000 293.02
20072000 293.019
20073000 293.019
20074000 293.019
20075000 293.02
20076000 293.019
20077000 293.019
20078000 293.019
20079000 293.02
20080000 293.02
20081000 293.019
20082000 293.02
20083000 293.02
20084000 293.02
20085000 293.019
20086000 293.019
20087000 293.019
20088000 293.019
20089000 293.019
20090000 293.019
20091000 293.02
20092000 293.02
20093000 293.019
20094000 293.019
20095000 293.018
20096000 293.018
20097000 293.017
20098000 293.018
20099000 293.018
20100000 293.019
20101000 293.019
20102000 293.019
20103000 293.019
20104000 293.02
20105000 293.02
20106000 293.02
20107000 293.02
20108000 293.02
20109000 293.02
20110000 293.02
20111000 293.02
20112000 293.02
20113000 293.02
20114000 293.019
20115000 293.019
20116000 293.018
20117000 293.019
20118000 293.018
20119000 293.018
20120000 293.019
20121000 293.019
20122000 293.018
20123000 293.018
20124000 293.019
20125000 293.018
20126000 293.019
20127000 293.019
20128000 293.019
20129000 293.019
20130000 293.018
20131000 293.017
20132000 293.017
20133000 293.017
20134000 293.016
20135000 293.016
20136000 293.015
20137000 293.015
20138000 293.015
20139000 293.015
20140000 293.014
20141000 293.014
20142000 293.014
20143000 293.014
20144000 293.015
20145000 293.014
20146000 293.015
20147000 293.015
20148000 293.015
20149000 293.016
20150000 293.016
20151000 293.016
20152000 293.015
20153000 293.014
20154000 293.014
20155000 293.015
20156000 293.015
20157000 293.015
20158000 293.016
20159000 293.016
20160000 293.015
20161000 293.015
20162000 293.014
20163000 293.014
20164000 293.014
20165000 293.014
20166000 293.013
20167000 293.012
20168000 293.012
20169000 293.013
20170000 293.013
20171000 293.014
20172000 293.014
20173000 293.014
20174000 293.013
20175000 293.013
20176000 293.013
20177000 293.014
20178000 293.014
20179000 293.015
20180000 293.014
20181000 293.013
20182000 293.013
20183000 293.013
20184000 293.013
20185000 293.013
20186000 293.014
20187000 293.014
20188000 293.014
20189000 293.014
20190000 293.014
20191000 293.014
20192000 293.014
20193000 293.014
20194000 293.013
20195000 293.013
20196000 293.013
20197000 293.014
20198000 293.014
20199000 293.014
20200000 293.014
20201000 293.014
20202000 293.015
20203000 293.014
20204000 293.014
20205000 293.014
20206000 293.014
20207000 293.013
20208000 293.012
20209000 293.012
20210000 293.012
20211000 293.013
20212000 293.013
20213000 293.013
20214000 293.013
20215000 293.014
20216000 293.014
20217000 293.014
20218000 293.015
20219000 293.015
20220000 293.015
20221000 293.015
20222000 293.015
20223000 293.016
20224000 293.016
20225000 293.016
20226000 293.017
20227000 293.017
20228000 293.016
20229000 293.016
20230000 293.015
20231000 293.015
20232000 293.015
20233000 293.015
20234000 293.015
20235000 293.015
20236000 293.014
20237000 293.013
20238000 293.014
20239000 293.014
20240000 293.015
20241000 293.015
20242000 293.016
20243000 293.016
20244000 293.016
20245000 293.017
20246000 293.017
20247000 293.018
20248000 293.018
20249000 293.018
20250000 293.017
20251000 293.017
20252000 293.017
20253000 293.017
20254000 293.017
20255000 293.017
20256000 293.017
20257000 293.017
20258000 293.016
20259000 293.016
20260000 293.015
20261000 293.015
20262000 293.016
20263000 293.016
20264000 293.016
20265000 293.016
20266000 293.016
20267000 293.016
20268000 293.016
20269000 293.016
20270000 293.016
20271000 293.017
20272000 293.016
20273000 293.016
20274000 293.015
20275000 293.015
20276000 293.015
20277000 293.016
20278000 293.016
20279000 293.016
20280000 293.016
20281000 293.016
20282000 293.016
20283000 293.017
20284000 293.017
20285000 293.017
20286000 293.018
20287000 293.017
20288000 293.017
20289000 293.018
20290000 293.017
20291000 293.017
20292000 293.017
20293000 293.017
20294000 293.017
20295000 293.017
20296000 293.017
20297000 293.018
20298000 293.018
20299000 293.019
20300000 293.019
20301000 293.018
20302000 293.018
20303000 293.019
20304000 293.018
20305000 293.018
20306000 293.019
20307000 293.019
20308000 293.018
20309000 293.017
20310000 293.017
20311000 293.017
20312000 293.017
20313000 293.016
20314000 293.016
20315000 293.017
20316000 293.017
20317000 293.017
20318000 293.017
20319000 293.017
20320000 293.016
20321000 293.016
20322000 293.016
20323000 293.016
20324000 293.015
20325000 293.015
20326000 293.015
20327000 293.015
20328000 293.015
20329000 293.015
20330000 293.014
20331000 293.015
20332000 293.014
20333000 293.015
20334000 293.014
20335000 293.015
20336000 293.015
20337000 293.014
20338000 293.013
20339000 293.013
20340000 293.012
20341000 293.012
20342000 293.012
20343000 293.013
20344000 293.012
20345000 293.012
20346000 293.011
20347000 293.012
20348000 293.011
20349000 293.011
20350000 293.01
20351000 293.009
20352000 293.009
20353000 293.009
20354000 293.009
20355000 293.009
20356000 293.009
20357000 293.009
20358000 293.009
20359000 293.01
20360000 293.01
20361000 293.01
20362000 293.009
20363000 293.009
20364000 293.008
20365000 293.007
20366000 293.007
20367000 293.007
20368000 293.007
20369000 293.007
20370000 293.007
20371000 293.007
20372000 293.007
20373000 293.007
20374000 293.007
20375000 293.007
20376000 293.006
20377000 293.007
20378000 293.007
20379000 293.008
20380000 293.008
20381000 293.008
20382000 293.007
20383000 293.007
20384000 293.007
20385000 293.007
20386000 293.006
20387000 293.006
20388000 293.006
20389000 293.006
20390000 293.006
20391000 293.006
20392000 293.005
20393000 293.004
20394000 293.004
20395000 293.003
20396000 293.003
20397000 293.004
20398000 293.003
20399000 293.004
20400000 293.004
20401000 293.004
20402000 293.004
20403000 293.004
20404000 293.003
20405000 293.003
20406000 293.003
20407000 293.003
20408000 293.003
20409000 293.003
20410000 293.003
20411000 293.003
20412000 293.002
20413000 293.002
20414000 293.002
20415000 293.002
20416000 293.002
20417000 293.002
20418000 293.002
20419000 293.002
20420000 293.002
20421000 293.003
20422000 293.003
20423000 293.003
20424000 293.003
20425000 293.004
20426000 293.004
20427000 293.004
20428000 293.003
20429000 293.003
20430000 293.004
20431000 293.004
20432000 293.005
20433000 293.004
20434000 293.005
20435000 293.005
20436000 293.005
20437000 293.005
20438000 293.005
20439000 293.005
20440000 293.004
20441000 293.004
20442000 293.004
20443000 293.004
20444000 293.004
20445000 293.004
20446000 293.004
20447000 293.004
20448000 293.004
20449000 293.003
20450000 293.004
20451000 293.004
20452000 293.003
20453000 293.002
20454000 293.002
20455000 293.002
20456000 293.002
20457000 293.002
20458000 293.002
20459000 293.003
20460000 293.003
20461000 293.003
20462000 293.003
20463000 293.002
20464000 293.002
20465000 293.003
20466000 293.002
20467000 293.002
20468000 293.002
20469000 293.003
20470000 293.003
20471000 293.003
20472000 293.003
20473000 293.003
20474000 293.003
20475000 293.002
20476000 293.001
20477000 293.002
20478000 293.001
20479000 293.001
20480000 293.001
20481000 293.001
20482000 293.001
20483000 293.001
20484000 293.002
20485000 293.002
20486000 293.001
20487000 293.001
20488000 293.001
20489000 293.001
20490000 293.001
20491000 293.001
20492000 293.001
20493000 293.002
20494000 293.001
20495000 293.001
20496000 293
20497000 293.001
20498000 293.001
20499000 293.001
20500000 293
20501000 293
20502000 293
20503000 292.999
20504000 292.999
20505000 293
20506000 293
20507000 293
20508000 293
20509000 293
20510000 293
20511000 293
20512000 293
20513000 293
20514000 293
20515000 293
20516000 292.999
20517000 292.999
20518000 292.999
20519000 292.999
20520000 292.999
20521000 292.999
20522000 292.999
20523000 292.999
20524000 292.999
20525000 292.999
20526000 292.998
20527000 292.998
20528000 292.998
20529000 292.998
20530000 292.998
20531000 292.997
20532000 292.997
20533000 292.997
20534000 292.997
20535000 292.997
20536000 292.996
20537000 292.996
20538000 292.996
20539000 292.996
20540000 292.996
20541000 292.996
20542000 292.997
20543000 292.997
20544000 292.997
20545000 292.997
20546000 292.997
20547000 292.997
20548000 292.996
20549000 292.997
20550000 292.996
20551000 292.996
20552000 292.997
20553000 292.997
20554000 292.998
20555000 292.997
20556000 292.997
20557000 292.997
20558000 292.997
20559000 292.998
20560000 292.998
20561000 292.998
20562000 292.998
20563000 292.999
20564000 292.999
20565000 292.999
20566000 292.999
20567000 293
20568000 293
20569000 293
20570000 293.001
20571000 293.001
20572000 293
20573000 293
20574000 293.001
20575000 293.001
20576000 293.002
20577000 293.002
20578000 293.001
20579000 293.001
20580000 293.001
20581000 293.001
20582000 293.001
20583000 293.002
20584000 293.002
20585000 293.003
20586000 293.002
20587000 293.002
20588000 293.001
20589000 293.001
20590000 293.001
20591000 293.001
20592000 293.001
20593000 293.002
20594000 293.002
20595000 293.002
20596000 293.001
20597000 293.002
20598000 293.002
20599000 293.002
20600000 293.001
20601000 293.001
20602000 293.001
20603000 293.001
20604000 293.001
20605000 293.001
20606000 293.002
20607000 293.001
20608000 293.001
20609000 293.001
20610000 293.002
20611000 293.002
20612000 293.002
20613000 293.003
20614000 293.002
20615000 293.002
20616000 293.001
20617000 293.002
20618000 293.002
20619000 293.002
20620000 293.002
20621000 293.002
20622000 293.002
20623000 293.002
20624000 293.003
20625000 293.002
20626000 293.002
20627000 293.003
20628000 293.002
20629000 293.002
20630000 293.001
20631000 293.001
20632000 293.001
20633000 293.001
20634000 293
20635000 293
20636000 293
20637000 293
20638000 293
20639000 293
20640000 292.999
20641000 293
20642000 293
20643000 293
20644000 293
20645000 293
20646000 293
20647000 293
20648000 293
20649000 293
20650000 293
20651000 293.001
20652000 293.001
20653000 293
20654000 293
20655000 293
20656000 293
20657000 293
20658000 293
20659000 293
20660000 292.999
20661000 292.999
20662000 292.998
20663000 292.998
20664000 292.998
20665000 292.998
20666000 292.998
20667000 292.998
20668000 292.997
20669000 292.997
20670000 292.997
20671000 292.996
20672000 292.996
20673000 292.995
20674000 292.995
20675000 292.995
20676000 292.995
20677000 292.995
20678000 292.995
20679000 292.994
20680000 292.994
20681000 292.995
20682000 292.995
20683000 292.996
20684000 292.996
20685000 292.996
20686000 292.996
20687000 292.997
20688000 292.996
20689000 292.996
20690000 292.997
20691000 292.996
20692000 292.997
20693000 292.997
20694000 292.996
20695000 292.997
20696000 292.997
20697000 292.997
20698000 292.997
20699000 292.996
20700000 292.996
20701000 292.996
20702000 292.996
20703000 292.996
20704000 292.996
20705000 292.996
20706000 292.996
20707000 292.996
20708000 292.996
20709000 292.996
20710000 292.995
20711000 292.995
20712000 292.995
20713000 292.995
20714000 292.994
20715000 292.994
20716000 292.994
20717000 292.994
20718000 292.994
20719000 292.994
20720000 292.993
20721000 292.994
20722000 292.994
20723000 292.995
20724000 292.994
20725000 292.994
20726000 292.994
20727000 292.993
20728000 292.993
20729000 292.993
20730000 292.993
20731000 292.994
20732000 292.994
20733000 292.994
20734000 292.993
20735000 292.993
20736000 292.993
20737000 292.994
20738000 292.994
20739000 292.994
20740000 292.995
20741000 292.995
20742000 292.995
20743000 292.995
20744000 292.995
20745000 292.996
20746000 292.995
20747000 292.996
20748000 292.995
20749000 292.995
20750000 292.995
20751000 292.995
20752000 292.995
20753000 292.995
20754000 292.995
20755000 292.995
20756000 292.995
20757000 292.994
20758000 292.995
20759000 292.995
20760000 292.995
20761000 292.994
20762000 292.995
20763000 292.995
20764000 292.995
20765000 292.994
20766000 292.994
20767000 292.995
20768000 292.995
20769000 292.995
20770000 292.995
20771000 292.995
20772000 292.995
20773000 292.996
20774000 292.996
20775000 292.995
20776000 292.995
20777000 292.996
20778000 292.996
20779000 292.995
20780000 292.996
20781000 292.996
20782000 292.995
20783000 292.995
20784000 292.995
20785000 292.995
20786000 292.995
20787000 292.995
20788000 292.995
20789000 292.994
20790000 292.994
20791000 292.994
20792000 292.994
20793000 292.994
20794000 292.993
20795000 292.993
20796000 292.993
20797000 292.993
20798000 292.993
20799000 292.993
20800000 292.993
20801000 292.993
20802000 292.993
20803000 292.993
20804000 292.993
20805000 292.993
20806000 292.993
20807000 292.993
20808000 292.993
20809000 292.994
20810000 292.993
20811000 292.992
20812000 292.992
20813000 292.993
20814000 292.993
20815000 292.992
20816000 292.992
20817000 292.992
20818000 292.992
20819000 292.992
20820000 292.992
20821000 292.991
20822000 292.991
20823000 292.991
20824000 292.991
20825000 292.991
20826000 292.991
20827000 292.991
20828000 292.991
20829000 292.992
20830000 292.992
20831000 292.992
20832000 292.993
20833000 292.993
20834000 292.993
20835000 292.992
20836000 292.993
20837000 292.993
20838000 292.993
20839000 292.993
20840000 292.993
20841000 292.993
20842000 292.993
20843000 292.993
20844000 292.993
20845000 292.993
20846000 292.993
20847000 292.993
20848000 292.993
20849000 292.992
20850000 292.992
20851000 292.992
20852000 292.991
20853000 292.991
20854000 292.991
20855000 292.99
20856000 292.99
20857000 292.991
20858000 292.991
20859000 292.991
20860000 292.991
20861000 292.991
20862000 292.991
20863000 292.991
20864000 292.99
20865000 292.991
20866000 292.991
20867000 292.99
20868000 292.99
20869000 292.991
20870000 292.991
20871000 292.99
20872000 292.99
20873000 292.99
20874000 292.991
20875000 292.991
20876000 292.99
20877000 292.99
20878000 292.989
20879000 292.989
20880000 292.989
20881000 292.989
20882000 292.99
20883000 292.99
20884000 292.99
20885000 292.989
20886000 292.989
20887000 292.989
20888000 292.989
20889000 292.99
20890000 292.989
20891000 292.99
20892000 292.989
20893000 292.989
20894000 292.989
20895000 292.989
20896000 292.989
20897000 292.989
20898000 292.989
20899000 292.988
20900000 292.988
20901000 292.988
20902000 292.988
20903000 292.988
20904000 292.987
20905000 292.987
20906000 292.987
20907000 292.987
20908000 292.987
20909000 292.988
20910000 292.988
20911000 292.989
20912000 292.989
20913000 292.989
20914000 292.989
20915000 292.989
20916000 292.989
20917000 292.989
20918000 292.989
20919000 292.989
20920000 292.989
20921000 292.989
20922000 292.989
20923000 292.989
20924000 292.99
20925000 292.99
20926000 292.99
20927000 292.99
20928000 292.991
20929000 292.991
20930000 292.991
20931000 292.991
20932000 292.99
20933000 292.99
20934000 292.99
20935000 292.99
20936000 292.991
20937000 292.991
20938000 292.99
20939000 292.99
20940000 292.99
20941000 292.99
20942000 292.99
20943000 292.99
20944000 292.989
20945000 292.989
20946000 292.989
20947000 292.989
20948000 292.989
20949000 292.99
20950000 292.99
20951000 292.99
20952000 292.99
20953000 292.991
20954000 292.99
20955000 292.99
20956000 292.989
20957000 292.989
20958000 292.989
20959000 292.988
20960000 292.988
20961000 292.988
20962000 292.989
20963000 292.989
20964000 292.989
20965000 292.989
20966000 292.989
20967000 292.989
20968000 292.989
20969000 292.989
20970000 292.989
20971000 292.989
20972000 292.989
20973000 292.989
20974000 292.989
20975000 292.989
20976000 292.989
20977000 292.99
20978000 292.99
20979000 292.99
20980000 292.99
20981000 292.99
20982000 292.99
20983000 292.99
20984000 292.99
20985000 292.99
20986000 292.99
20987000 292.99
20988000 292.99
20989000 292.99
20990000 292.99
20991000 292.99
20992000 292.99
20993000 292.991
20994000 292.99
20995000 292.99
20996000 292.99
20997000 292.991
20998000 292.991
20999000 292.991
21000000 292.992
21001000 292.991
21002000 292.991
21003000 292.99
21004000 292.991
21005000 292.99
21006000 292.99
21007000 292.99
21008000 292.99
21009000 292.99
21010000 292.99
21011000 292.989
21012000 292.99
21013000 292.99
21014000 292.991
21015000 292.991
21016000 292.991
21017000 292.991
21018000 292.991
21019000 292.991
21020000 292.991
21021000 292.991
21022000 292.991
21023000 292.991
21024000 292.992
21025000 292.992
21026000 292.992
21027000 292.991
21028000 292.991
21029000 292.991
21030000 292.991
21031000 292.991
21032000 292.991
21033000 292.991
21034000 292.991
21035000 292.991
21036000 292.991
21037000 292.991
21038000 292.991
21039000 292.991
21040000 292.991
21041000 292.992
21042000 292.992
21043000 292.992
21044000 292.992
21045000 292.992
21046000 292.992
21047000 292.992
21048000 292.992
21049000 292.992
21050000 292.992
21051000 292.992
21052000 292.992
21053000 292.992
21054000 292.992
21055000 292.992
21056000 292.992
21057000 292.992
21058000 292.992
21059000 292.992
21060000 292.992
21061000 292.992
21062000 292.992
21063000 292.993
21064000 292.992
21065000 292.992
21066000 292.991
21067000 292.992
21068000 292.992
21069000 292.991
21070000 292.992
21071000 292.992
21072000 292.992
21073000 292.992
21074000 292.991
21075000 292.991
21076000 292.991
21077000 292.99
21078000 292.99
21079000 292.991
21080000 292.991
21081000 292.991
21082000 292.991
21083000 292.992
21084000 292.992
21085000 292.992
21086000 292.992
21087000 292.993
21088000 292.993
21089000 292.993
21090000 292.994
21091000 292.994
21092000 292.994
21093000 292.994
21094000 292.994
21095000 292.995
21096000 292.995
21097000 292.994
21098000 292.995
21099000 292.994
21100000 292.995
21101000 292.995
21102000 292.995
21103000 292.995
21104000 292.995
21105000 292.995
21106000 292.996
21107000 292.996
21108000 292.996
21109000 292.996
21110000 292.996
21111000 292.995
21112000 292.996
21113000 292.996
21114000 292.996
21115000 292.996
21116000 292.996
21117000 292.996
21118000 292.995
21119000 292.995
21120000 292.994
21121000 292.995
21122000 292.995
21123000 292.995
21124000 292.996
21125000 292.996
21126000 292.996
21127000 292.996
21128000 292.996
21129000 292.996
21130000 292.996
21131000 292.996
21132000 292.996
21133000 292.996
21134000 292.995
21135000 292.995
21136000 292.995
21137000 292.995
21138000 292.995
21139000 292.995
21140000 292.995
21141000 292.995
21142000 292.996
21143000 292.995
21144000 292.995
21145000 292.995
21146000 292.995
21147000 292.994
21148000 292.994
21149000 292.994
21150000 292.995
21151000 292.994
21152000 292.994
21153000 292.994
21154000 292.994
21155000 292.993
21156000 292.994
21157000 292.994
21158000 292.993
21159000 292.994
21160000 292.994
21161000 292.994
21162000 292.993
21163000 292.994
21164000 292.994
21165000 292.994
21166000 292.993
21167000 292.994
21168000 292.994
21169000 292.994
21170000 292.994
21171000 292.995
21172000 292.995
21173000 292.994
21174000 292.994
21175000 292.994
21176000 292.994
21177000 292.995
21178000 292.995
21179000 292.995
21180000 292.994
21181000 292.995
21182000 292.995
21183000 292.995
21184000 292.994
21185000 292.994
21186000 292.994
21187000 292.994
21188000 292.993
21189000 292.993
21190000 292.993
21191000 292.993
21192000 292.993
21193000 292.992
21194000 292.992
21195000 292.993
21196000 292.993
21197000 292.992
21198000 292.992
21199000 292.992
21200000 292.992
21201000 292.992
21202000 292.992
21203000 292.992
21204000 292.992
21205000 292.992
21206000 292.992
21207000 292.992
21208000 292.992
21209000 292.992
21210000 292.992
21211000 292.992
21212000 292.992
21213000 292.992
21214000 292.991
21215000 292.991
21216000 292.991
21217000 292.991
21218000 292.99
21219000 292.991
21220000 292.991
21221000 292.991
21222000 292.991
21223000 292.991
21224000 292.991
21225000 292.991
21226000 292.991
21227000 292.991
21228000 292.991
21229000 292.991
21230000 292.991
21231000 292.991
21232000 292.991
21233000 292.991
21234000 292.991
21235000 292.991
21236000 292.992
21237000 292.992
21238000 292.992
21239000 292.992
21240000 292.993
21241000 292.993
21242000 292.993
21243000 292.993
21244000 292.994
21245000 292.994
21246000 292.994
21247000 292.994
21248000 292.994
21249000 292.994
21250000 292.995
21251000 292.995
21252000 292.994
21253000 292.994
21254000 292.994
21255000 292.994
21256000 292.995
21257000 292.994
21258000 292.994
21259000 292.994
21260000 292.994
21261000 292.995
21262000 292.994
21263000 292.994
21264000 292.994
21265000 292.994
21266000 292.994
21267000 292.994
21268000 292.994
21269000 292.995
21270000 292.995
21271000 292.995
21272000 292.995
21273000 292.995
21274000 292.995
21275000 292.994
21276000 292.994
21277000 292.994
21278000 292.994
21279000 292.994
21280000 292.994
21281000 292.994
21282000 292.993
21283000 292.993
21284000 292.993
21285000 292.992
21286000 292.993
21287000 292.992
21288000 292.993
21289000 292.993
21290000 292.992
21291000 292.993
21292000 292.992
21293000 292.992
21294000 292.992
21295000 292.992
21296000 292.992
21297000 292.992
21298000 292.992
21299000 292.992
21300000 292.992
21301000 292.991
21302000 292.991
21303000 292.992
21304000 292.992
21305000 292.992
21306000 292.992
21307000 292.992
21308000 292.991
21309000 292.991
21310000 292.991
21311000 292.991
21312000 292.992
21313000 292.992
21314000 292.992
21315000 292.992
21316000 292.991
21317000 292.992
21318000 292.992
21319000 292.992
21320000 292.992
21321000 292.992
21322000 292.991
21323000 292.991
21324000 292.991
21325000 292.991
21326000 292.99
21327000 292.99
21328000 292.99
21329000 292.99
21330000 292.989
21331000 292.989
21332000 292.99
21333000 292.989
21334000 292.99
21335000 292.99
21336000 292.99
21337000 292.99
21338000 292.989
21339000 292.99
21340000 292.989
21341000 292.989
21342000 292.989
21343000 292.989
21344000 292.989
21345000 292.989
21346000 292.989
21347000 292.989
21348000 292.989
21349000 292.989
21350000 292.99
21351000 292.99
21352000 292.99
21353000 292.99
21354000 292.99
21355000 292.99
21356000 292.99
21357000 292.99
21358000 292.99
21359000 292.99
21360000 292.99
21361000 292.99
21362000 292.99
21363000 292.99
21364000 292.989
21365000 292.99
21366000 292.99
21367000 292.99
21368000 292.99
21369000 292.99
21370000 292.99
21371000 292.99
21372000 292.99
21373000 292.99
21374000 292.99
21375000 292.99
21376000 292.989
21377000 292.99
21378000 292.989
21379000 292.989
21380000 292.989
21381000 292.989
21382000 292.989
21383000 292.989
21384000 292.989
21385000 292.989
21386000 292.989
21387000 292.989
21388000 292.989
21389000 292.989
21390000 292.988
21391000 292.988
21392000 292.988
21393000 292.988
21394000 292.988
21395000 292.989
21396000 292.989
21397000 292.989
21398000 292.989
21399000 292.989
21400000 292.989
21401000 292.989
21402000 292.989
21403000 292.989
21404000 292.989
21405000 292.989
21406000 292.99
21407000 292.99
21408000 292.99
21409000 292.991
21410000 292.99
21411000 292.991
21412000 292.991
21413000 292.991
21414000 292.991
21415000 292.991
21416000 292.991
21417000 292.991
21418000 292.99
21419000 292.991
21420000 292.99
21421000 292.99
21422000 292.991
21423000 292.991
21424000 292.99
21425000 292.99
21426000 292.99
21427000 292.991
21428000 292.99
21429000 292.99
21430000 292.99
21431000 292.991
21432000 292.99
21433000 292.991
21434000 292.991
21435000 292.992
21436000 292.991
21437000 292.991
21438000 292.991
21439000 292.991
21440000 292.992
21441000 292.992
21442000 292.992
21443000 292.992
21444000 292.992
21445000 292.992
21446000 292.992
21447000 292.992
21448000 292.992
21449000 292.992
21450000 292.992
21451000 292.991
21452000 292.991
21453000 292.991
21454000 292.991
21455000 292.991
21456000 292.991
21457000 292.99
21458000 292.991
21459000 292.991
21460000 292.991
21461000 292.991
21462000 292.992
21463000 292.992
21464000 292.992
21465000 292.992
21466000 292.992
21467000 292.992
21468000 292.992
21469000 292.992
21470000 292.992
21471000 292.992
21472000 292.992
21473000 292.993
21474000 292.993
21475000 292.993
21476000 292.993
21477000 292.992
21478000 292.992
21479000 292.992
21480000 292.993
21481000 292.993
21482000 292.993
21483000 292.992
21484000 292.992
21485000 292.992
21486000 292.992
21487000 292.992
21488000 292.992
21489000 292.992
21490000 292.992
21491000 292.992
21492000 292.992
21493000 292.992
21494000 292.992
21495000 292.992
21496000 292.993
21497000 292.993
21498000 292.993
21499000 292.993
