# Time-averaged data for fix state_variables
# TimeStep c_thermo_temp v_vol v_rho v_etotal v_a v_b v_c
10090000 293.678 110768 0.792272 2545.68 48.0255 48.0255 48.0255
10091000 292.31 110766 0.792291 2525.34 48.0251 48.0251 48.0251
10092000 291.804 110763 0.79231 2497.5 48.0247 48.0247 48.0247
10093000 291.97 110760 0.792329 2521.25 48.0243 48.0243 48.0243
10094000 292.424 110758 0.792348 2548.44 48.024 48.024 48.024
10095000 294.187 110755 0.792367 2571.49 48.0236 48.0236 48.0236
10096000 293.846 110752 0.792387 2587.07 48.0232 48.0232 48.0232
10097000 293.722 110750 0.792406 2594.94 48.0228 48.0228 48.0228
10098000 292.917 110747 0.792425 2557.11 48.0224 48.0224 48.0224
10099000 293.584 110744 0.792444 2556.52 48.022 48.022 48.022
10100000 293.682 110742 0.792463 2555.66 48.0216 48.0216 48.0216
10101000 294.75 110739 0.792483 2551.5 48.0212 48.0212 48.0212
10102000 292.924 110736 0.792502 2525.94 48.0209 48.0209 48.0209
10103000 292.593 110734 0.792521 2491.59 48.0205 48.0205 48.0205
10104000 292.543 110731 0.79254 2512.03 48.0201 48.0201 48.0201
10105000 293.907 110728 0.792559 2556.48 48.0197 48.0197 48.0197
10106000 292.016 110726 0.792578 2510.22 48.0193 48.0193 48.0193
10107000 293.048 110723 0.792598 2550.81 48.0189 48.0189 48.0189
10108000 293.617 110720 0.792617 2513.19 48.0185 48.0185 48.0185
10109000 293.172 110717 0.792636 2528.06 48.0181 48.0181 48.0181
10110000 293.033 110715 0.792655 2553.44 48.0178 48.0178 48.0178
10111000 292.766 110712 0.792674 2516.39 48.0174 48.0174 48.0174
10112000 292.924 110709 0.792694 2516.95 48.017 48.017 48.017
10113000 293.537 110707 0.792713 2521.32 48.0166 48.0166 48.0166
10114000 291.959 110704 0.792732 2483.55 48.0162 48.0162 48.0162
10115000 293.622 110701 0.792751 2523.33 48.0158 48.0158 48.0158
10116000 292.461 110699 0.79277 2501.38 48.0154 48.0154 48.0154
10117000 293.429 110696 0.79279 2508.33 48.015 48.015 48.015
10118000 292.805 110693 0.792809 2543.47 48.0147 48.0147 48.0147
10119000 293.813 110691 0.792828 2565.28 48.0143 48.0143 48.0143
10120000 295.337 110688 0.792847 2570.38 48.0139 48.0139 48.0139
10121000 291.642 110685 0.792866 2468.72 48.0135 48.0135 48.0135
10122000 294.615 110683 0.792886 2549.57 48.0131 48.0131 48.0131
10123000 293.454 110680 0.792905 2516.99 48.0127 48.0127 48.0127
10124000 293.485 110677 0.792924 2514.26 48.0123 48.0123 48.0123
10125000 292.62 110675 0.792943 2482.52 48.0119 48.0119 48.0119
10126000 294.399 110672 0.792962 2515.66 48.0116 48.0116 48.0116
10127000 293.14 110669 0.792981 2481.11 48.0112 48.0112 48.0112
10128000 293.705 110667 0.793001 2498.13 48.0108 48.0108 48.0108
10129000 293.263 110664 0.79302 2503.93 48.0104 48.0104 48.0104
10130000 290.946 110661 0.793039 2465.89 48.01 48.01 48.01
10131000 291.671 110659 0.793058 2492.14 48.0096 48.0096 48.0096
10132000 293.499 110656 0.793077 2525.68 48.0092 48.0092 48.0092
10133000 292.648 110653 0.793097 2502.63 48.0088 48.0088 48.0088
10134000 295.984 110650 0.793116 2587.06 48.0085 48.0085 48.0085
10135000 293.807 110648 0.793135 2558.47 48.0081 48.0081 48.0081
10136000 293.369 110645 0.793154 2529.04 48.0077 48.0077 48.0077
10137000 292.958 110642 0.793174 2522.33 48.0073 48.0073 48.0073
10138000 293.621 110640 0.793193 2534.88 48.0069 48.0069 48.0069
10139000 293.461 110637 0.793212 2558.51 48.0065 48.0065 48.0065
10140000 292.038 110634 0.793231 2537.67 48.0061 48.0061 48.0061
10141000 293.197 110632 0.79325 2542.95 48.0057 48.0057 48.0057
10142000 294.364 110629 0.79327 2581.77 48.0054 48.0054 48.0054
10143000 292.104 110626 0.793289 2522.03 48.005 48.005 48.005
10144000 291.42 110624 0.793308 2505.28 48.0046 48.0046 48.0046
10145000 293.913 110621 0.793327 2560.17 48.0042 48.0042 48.0042
10146000 294.264 110618 0.793346 2566.42 48.0038 48.0038 48.0038
10147000 294.713 110616 0.793366 2585.24 48.0034 48.0034 48.0034
10148000 292.579 110613 0.793385 2511.59 48.003 48.003 48.003
10149000 294.583 110610 0.793404 2539.74 48.0026 48.0026 48.0026
10150000 294.138 110608 0.793423 2541.6 48.0023 48.0023 48.0023
10151000 295.692 110605 0.793442 2602.99 48.0019 48.0019 48.0019
10152000 294.034 110602 0.793462 2548.65 48.0015 48.0015 48.0015
10153000 294.034 110600 0.793481 2580.06 48.0011 48.0011 48.0011
10154000 292.741 110597 0.7935 2545.8 48.0007 48.0007 48.0007
10155000 294.222 110594 0.793519 2565.3 48.0003 48.0003 48.0003
10156000 292.377 110592 0.793539 2525.58 47.9999 47.9999 47.9999
10157000 291.514 110589 0.793558 2499.31 47.9995 47.9995 47.9995
10158000 295.503 110586 0.793577 2581.37 47.9992 47.9992 47.9992
10159000 294.152 110584 0.793596 2566.45 47.9988 47.9988 47.9988
10160000 293.108 110581 0.793615 2532.33 47.9984 47.9984 47.9984
10161000 293.049 110578 0.793635 2528.24 47.998 47.998 47.998
10162000 292.769 110575 0.793654 2524.75 47.9976 47.9976 47.9976
10163000 292.854 110573 0.793673 2519.09 47.9972 47.9972 47.9972
10164000 292.702 110570 0.793692 2516.13 47.9968 47.9968 47.9968
10165000 292.821 110567 0.793711 2524.64 47.9964 47.9964 47.9964
10166000 292.975 110565 0.793731 2552.52 47.9961 47.9961 47.9961
10167000 291.54 110562 0.79375 2505.83 47.9957 47.9957 47.9957
10168000 293.531 110559 0.793769 2538.44 47.9953 47.9953 47.9953
10169000 293.693 110557 0.793788 2536.91 47.9949 47.9949 47.9949
10170000 294.157 110554 0.793808 2566.02 47.9945 47.9945 47.9945
10171000 295.843 110551 0.793827 2597.52 47.9941 47.9941 47.9941
10172000 292.495 110549 0.793846 2508.53 47.9937 47.9937 47.9937
10173000 292.861 110546 0.793865 2514.67 47.9933 47.9933 47.9933
10174000 293.66 110543 0.793884 2532.07 47.993 47.993 47.993
10175000 292.264 110541 0.793904 2489.97 47.9926 47.9926 47.9926
10176000 294.968 110538 0.793923 2544.34 47.9922 47.9922 47.9922
10177000 293.819 110535 0.793942 2520.47 47.9918 47.9918 47.9918
10178000 294.312 110533 0.793961 2523.13 47.9914 47.9914 47.9914
10179000 296.276 110530 0.793981 2551.89 47.991 47.991 47.991
10180000 290.942 110527 0.794 2414.66 47.9906 47.9906 47.9906
10181000 292.892 110525 0.794019 2483.66 47.9902 47.9902 47.9902
10182000 293.413 110522 0.794038 2497.13 47.9899 47.9899 47.9899
10183000 294.148 110519 0.794058 2518.03 47.9895 47.9895 47.9895
10184000 293.725 110517 0.794077 2513.77 47.9891 47.9891 47.9891
10185000 293.803 110514 0.794096 2499.53 47.9887 47.9887 47.9887
10186000 294.513 110511 0.794115 2526.86 47.9883 47.9883 47.9883
10187000 292.558 110509 0.794135 2483.87 47.9879 47.9879 47.9879
10188000 291.42 110506 0.794154 2466.7 47.9875 47.9875 47.9875
10189000 292.379 110503 0.794173 2476.85 47.9871 47.9871 47.9871
10190000 293.66 110501 0.794192 2507.95 47.9868 47.9868 47.9868
10191000 291.801 110498 0.794211 2459.97 47.9864 47.9864 47.9864
10192000 292.429 110495 0.794231 2485.2 47.986 47.986 47.986
10193000 291.786 110492 0.79425 2464.59 47.9856 47.9856 47.9856
10194000 289.646 110490 0.794269 2432.85 47.9852 47.9852 47.9852
10195000 294.82 110487 0.794288 2527.06 47.9848 47.9848 47.9848
10196000 293.04 110484 0.794308 2487.66 47.9844 47.9844 47.9844
10197000 294.099 110482 0.794327 2504.28 47.984 47.984 47.984
10198000 293.615 110479 0.794346 2507.78 47.9837 47.9837 47.9837
10199000 293.426 110476 0.794365 2491.19 47.9833 47.9833 47.9833
10200000 291.97 110474 0.794385 2425.23 47.9829 47.9829 47.9829
10201000 292.166 110471 0.794404 2422.35 47.9825 47.9825 47.9825
10202000 293.839 110468 0.794423 2505.98 47.9821 47.9821 47.9821
10203000 292.398 110466 0.794442 2479.37 47.9817 47.9817 47.9817
10204000 293.273 110463 0.794462 2497.89 47.9813 47.9813 47.9813
10205000 294.222 110460 0.794481 2535.09 47.9809 47.9809 47.9809
10206000 293.13 110458 0.7945 2515.65 47.9806 47.9806 47.9806
10207000 292.859 110455 0.794519 2514.98 47.9802 47.9802 47.9802
10208000 290.589 110452 0.794539 2435.17 47.9798 47.9798 47.9798
10209000 292.825 110450 0.794558 2505.89 47.9794 47.9794 47.9794
10210000 294.705 110447 0.794577 2530.91 47.979 47.979 47.979
10211000 290.883 110444 0.794596 2429.24 47.9786 47.9786 47.9786
10212000 292.268 110442 0.794616 2504.54 47.9782 47.9782 47.9782
10213000 292.088 110439 0.794635 2501.01 47.9778 47.9778 47.9778
10214000 292.716 110436 0.794654 2509.56 47.9775 47.9775 47.9775
10215000 293.824 110434 0.794673 2522.17 47.9771 47.9771 47.9771
10216000 292.86 110431 0.794693 2477.03 47.9767 47.9767 47.9767
10217000 291.378 110428 0.794712 2455.92 47.9763 47.9763 47.9763
10218000 293.509 110426 0.794731 2513.17 47.9759 47.9759 47.9759
10219000 294.514 110423 0.79475 2522.22 47.9755 47.9755 47.9755
10220000 292.427 110420 0.79477 2489.81 47.9751 47.9751 47.9751
10221000 290.867 110418 0.794789 2466.42 47.9747 47.9747 47.9747
10222000 291.909 110415 0.794808 2485.95 47.9744 47.9744 47.9744
10223000 294.223 110412 0.794827 2541.05 47.974 47.974 47.974
10224000 292.308 110410 0.794847 2486.93 47.9736 47.9736 47.9736
10225000 293.607 110407 0.794866 2527.64 47.9732 47.9732 47.9732
10226000 293.233 110404 0.794885 2517.44 47.9728 47.9728 47.9728
10227000 290.023 110402 0.794904 2440.66 47.9724 47.9724 47.9724
10228000 294.136 110399 0.794924 2524.85 47.972 47.972 47.972
10229000 293.35 110396 0.794943 2536.59 47.9717 47.9717 47.9717
10230000 294.3 110393 0.794962 2553.88 47.9713 47.9713 47.9713
10231000 293.777 110391 0.794981 2549.37 47.9709 47.9709 47.9709
10232000 292.59 110388 0.795001 2519.2 47.9705 47.9705 47.9705
10233000 293.398 110385 0.79502 2522.32 47.9701 47.9701 47.9701
10234000 293.611 110383 0.795039 2523.8 47.9697 47.9697 47.9697
10235000 294.755 110380 0.795059 2559.84 47.9693 47.9693 47.9693
10236000 292.031 110377 0.795078 2494.08 47.9689 47.9689 47.9689
10237000 291.551 110375 0.795097 2483.72 47.9686 47.9686 47.9686
10238000 291.494 110372 0.795116 2468.12 47.9682 47.9682 47.9682
10239000 292.752 110369 0.795136 2496.04 47.9678 47.9678 47.9678
10240000 294.644 110367 0.795155 2521.63 47.9674 47.9674 47.9674
10241000 292.65 110364 0.795174 2487.71 47.967 47.967 47.967
10242000 292.563 110361 0.795193 2503.03 47.9666 47.9666 47.9666
10243000 291.964 110359 0.795213 2483.93 47.9662 47.9662 47.9662
10244000 293.4 110356 0.795232 2518.9 47.9658 47.9658 47.9658
10245000 292.488 110353 0.795251 2490.33 47.9655 47.9655 47.9655
10246000 293.102 110351 0.79527 2513.31 47.9651 47.9651 47.9651
10247000 295.829 110348 0.79529 2598.82 47.9647 47.9647 47.9647
