# Time-averaged data for fix dave
# TimeStep v_rho
116704000 0.817588
116705000 0.817593
116706000 0.817598
116707000 0.817598
116708000 0.817599
116709000 0.817605
116710000 0.817609
116711000 0.817618
116712000 0.817623
116713000 0.817629
116714000 0.817634
116715000 0.81764
116716000 0.817649
116717000 0.817654
116718000 0.817658
116719000 0.817664
116720000 0.817675
116721000 0.817684
116722000 0.817687
116723000 0.817696
116724000 0.817702
116725000 0.817713
116726000 0.817721
116727000 0.817727
116728000 0.817732
116729000 0.817743
116730000 0.817752
116731000 0.817761
116732000 0.817761
116733000 0.817767
116734000 0.817779
116735000 0.817788
116736000 0.817797
116737000 0.817804
116738000 0.817816
116739000 0.817824
116740000 0.81783
116741000 0.817838
116742000 0.81785
116743000 0.817861
116744000 0.817867
116745000 0.817874
116746000 0.817881
116747000 0.817887
116748000 0.81789
116749000 0.817894
116750000 0.817901
116751000 0.817908
116752000 0.817911
116753000 0.817914
116754000 0.817918
116755000 0.817921
116756000 0.817925
116757000 0.817932
116758000 0.817942
116759000 0.81795
116760000 0.817957
116761000 0.817961
116762000 0.817966
116763000 0.81797
116764000 0.817971
116765000 0.817975
116766000 0.817979
116767000 0.817979
116768000 0.817985
116769000 0.817987
116770000 0.817984
116771000 0.817981
116772000 0.817981
116773000 0.81798
116774000 0.817979
116775000 0.817977
116776000 0.817975
116777000 0.817975
116778000 0.817979
116779000 0.817983
116780000 0.817986
116781000 0.817988
116782000 0.817989
116783000 0.817989
116784000 0.817994
116785000 0.818006
116786000 0.818015
116787000 0.818026
116788000 0.818035
116789000 0.818044
116790000 0.818047
116791000 0.818048
116792000 0.818053
116793000 0.818059
116794000 0.818059
116795000 0.818068
116796000 0.818074
116797000 0.818083
116798000 0.818091
116799000 0.818097
116800000 0.818105
116801000 0.818115
116802000 0.818122
116803000 0.818126
116804000 0.81813
116805000 0.818132
116806000 0.818138
116807000 0.818144
116808000 0.818146
116809000 0.818147
116810000 0.818146
116811000 0.818143
116812000 0.818137
116813000 0.818136
116814000 0.818132
116815000 0.81813
116816000 0.818127
116817000 0.818125
116818000 0.818126
116819000 0.818124
116820000 0.818122
116821000 0.818121
116822000 0.818119
116823000 0.818119
116824000 0.818119
116825000 0.818124
116826000 0.818128
116827000 0.818135
116828000 0.818136
116829000 0.818138
116830000 0.818138
116831000 0.818143
116832000 0.818148
116833000 0.81815
116834000 0.818147
116835000 0.818147
116836000 0.818146
116837000 0.818145
116838000 0.818149
116839000 0.818149
116840000 0.818153
116841000 0.818154
116842000 0.818163
116843000 0.818173
116844000 0.818181
116845000 0.818184
116846000 0.818189
116847000 0.818196
116848000 0.818203
116849000 0.818208
116850000 0.818212
116851000 0.818215
116852000 0.818217
116853000 0.81822
116854000 0.818224
116855000 0.818227
116856000 0.818228
116857000 0.818229
116858000 0.818228
116859000 0.818229
116860000 0.818228
116861000 0.818227
116862000 0.818229
116863000 0.818233
116864000 0.81823
116865000 0.818232
116866000 0.81823
116867000 0.818233
116868000 0.818236
116869000 0.818234
116870000 0.818233
116871000 0.818231
116872000 0.818227
116873000 0.818228
116874000 0.818224
116875000 0.818221
116876000 0.818223
116877000 0.818222
116878000 0.818223
116879000 0.818228
116880000 0.81823
116881000 0.81823
116882000 0.818231
